ticker,exchange,asset_type,name,tv_symbol,tv_name,tv_exchange,tv_type,tv_subtype,tv_isin,tv_sector,tv_industry,tv_country,name_match,peer_name_match,decision
SANY6,B3,Stock,SANYO DA AMAZONIA S.A.,,,,,,,,,,False,False,no_tradingview_match
SAPS,TSX,Stock,SAP CDR (CAD Hedged),SAPS,SAP SE CAD Hedged CIBC CDR,TSX,dr,,CA78437E1088,Technology Services,Packaged Software,Germany,False,True,asset_type_mismatch
SBEL.P,TSXV,Stock,Sanibel Ventures Corp.,,,,,,,,,,False,False,no_tradingview_match
SC1,ASX,Stock,"SHINHAN CARD CO., LTD.",,,,,,,,,,False,False,no_tradingview_match
SCA,ASX,ETF,SCENTRE GROUP TRUST 1 AND SCENTRE GROUP TRUST 2,,,,,,,,,,False,False,no_tradingview_match
SDCI.P,TSXV,Stock,St. Davids Capital Inc.,,,,,,,,,,False,False,no_tradingview_match
SDRM3,B3,Stock,CIA SIDERURGICA DA AMAZONIA - SIDERAMA,,,,,,,,,,False,False,no_tradingview_match
SDRM6,B3,Stock,CIA SIDERURGICA DA AMAZONIA - SIDERAMA,,,,,,,,,,False,False,no_tradingview_match
SEMI11,B3,ETF,TREND ETF PHLX SEMICONDUCTOR FDO DE INV DE ÍNDICE,,,,,,,,,,False,False,no_tradingview_match
SFV,ASX,Stock,SANTOS FINANCE LIMITED,,,,,,,,,,False,False,no_tradingview_match
SGQ,TSXV,Stock,SouthGobi Resources Ltd.,SGQ,SouthGobi Resources Ltd.,TSXV,stock,common,CA8443751059,Energy Minerals,Coal,Canada,True,False,isin_peer_name_mismatch
SHZ,ASX,Stock,SHINHAN BANK.,,,,,,,,,,False,False,no_tradingview_match
SIH,TSX,ETF,Sustainable Innovation & Health Dividend Fund,,,,,,,,,,False,False,no_tradingview_match
SILO3,B3,Stock,CIA DE ARMAZENS E SILOS DO EST MG-CASEMG,,,,,,,,,,False,False,no_tradingview_match
SILO4,B3,Stock,CIA DE ARMAZENS E SILOS DO EST MG-CASEMG,,,,,,,,,,False,False,no_tradingview_match
SMAX.U,TSX,ETF,Hamilton U.S. Equity YIELD MAXIMIZER TM ETF,SMAX.U,Hamilton U.S. Equity YIELD MAXIMIZERTM ETF Unhedged Units Trust Unit,TSX,fund,etf,CA4079162042,,,,False,True,name_mismatch
SMNS,TSX,Stock,Siemens CDR (CAD Hedged),SMNS,Siemens AG CAD Hedged CIBC CDR,TSX,dr,,CA82620L1013,Producer Manufacturing,Industrial Machinery,Germany,False,True,asset_type_mismatch
SNY,TSX,Stock,Sanofi CDR (CAD Hedged),SNY,Sanofi SA Shs Unsponsored Canadian Depository Receipt Hedged Reg S,TSX,dr,,CA8010MA1047,Health Technology,Pharmaceuticals: Major,France,False,True,asset_type_mismatch
