isin,listing_key,ticker,exchange,is_primary
AU000000BUY9,OTC::BYOGF,BYOGF,OTC,0
AU000000BVS9,ASX::BVS,BVS,ASX,1
AU000000BVS9,FSX::BRA,BRA,FSX,0
AU000000BVS9,OTC::BVSFF,BVSFF,OTC,0
AU000000BXB1,ASX::BXB,BXB,ASX,1
AU000000BXB1,OTC::BMBLF,BMBLF,OTC,0
AU000000BXB1,FSX::R1H,R1H,FSX,0
AU000000CAA9,ASX::CAA,CAA,ASX,1
AU000000CAA9,FSX::CBZ,CBZ,FSX,0
AU000000CAN2,ASX::CAN,CAN,ASX,1
AU000000CAN2,OTC::CNGGF,CNGGF,OTC,0
AU000000CAN2,XSTU::CVJ,CVJ,XSTU,0
AU000000CAR3,ASX::CAR,CAR,ASX,1
AU000000CAR3,OTC::CRSLF,CRSLF,OTC,0
AU000000CAV5,ASX::CAV,CAV,ASX,1
AU000000CAV5,FSX::YBB,YBB,FSX,0
AU000000CAV5,XSTU::YBB,YBB,XSTU,0
AU000000CBA7,ASX::CBA,CBA,ASX,1
AU000000CBA7,FSX::CWW,CWW,FSX,0
AU000000CCA5,ASX::CCA,CCA,ASX,1
AU000000CCA5,OTC::CNGFF,CNGFF,OTC,0
AU000000CCE7,ASX::CCE,CCE,ASX,1
AU000000CCE7,FSX::CNM1,CNM1,FSX,0
AU000000CCE7,OTC::CWGYF,CWGYF,OTC,0
AU000000CCP3,ASX::CCP,CCP,ASX,1
AU000000CCP3,FSX::2RC,2RC,FSX,0
AU000000CCP3,OTC::CCGFF,CCGFF,OTC,0
AU000000CCV1,ASX::CCV,CCV,ASX,1
AU000000CCV1,FSX::UKC,UKC,FSX,0
AU000000CDA3,ASX::CDA,CDA,ASX,1
AU000000CDA3,OTC::CODAF,CODAF,OTC,0
AU000000CDA3,FSX::UL4,UL4,FSX,0
AU000000CEL8,ASX::CEL,CEL,ASX,1
AU000000CEL8,OTC::CLLEF,CLLEF,OTC,0
AU000000CG18,ASX::CG1,CG1,ASX,1
AU000000CG18,FSX::CKV,CKV,FSX,0
AU000000CGF5,ASX::CGF,CGF,ASX,1
AU000000CGF5,OTC::CFIGF,CFIGF,OTC,0
AU000000CGF5,FSX::GK9,GK9,FSX,0
AU000000CGS8,ASX::CGS,CGS,ASX,1
AU000000CGS8,OTC::COGZF,COGZF,OTC,0
AU000000CHC0,ASX::CHC,CHC,ASX,1
AU000000CHC0,OTC::CTOUF,CTOUF,OTC,0
AU000000CHN7,ASX::CHN,CHN,ASX,1
AU000000CHN7,FSX::C8U,C8U,FSX,0
AU000000CHN7,OTC::CGMLF,CGMLF,OTC,0
AU000000CIA2,ASX::CIA,CIA,ASX,1
AU000000CIA2,TSX::CIA,CIA,TSX,0
AU000000CIA2,OTC::CIAFF,CIAFF,OTC,0
AU000000CIA2,FSX::MMPI,MMPI,FSX,0
AU000000CKF7,ASX::CKF,CKF,ASX,1
AU000000CKF7,FSX::6CF,6CF,FSX,0
AU000000CKF7,OTC::CLLFF,CLLFF,OTC,0
AU000000CLA6,ASX::CLA,CLA,ASX,1
AU000000CLA6,LSE::CLA,CLA,LSE,0
AU000000CLA6,FSX::FX8,FX8,FSX,0
AU000000CLA6,XSTU::FX8,FX8,XSTU,0
AU000000CLW0,ASX::CLW,CLW,ASX,1
AU000000CLW0,OTC::CHLWF,CHLWF,OTC,0
AU000000CLZ3,ASX::CLZ,CLZ,ASX,1
AU000000CLZ3,FSX::2I7,2I7,FSX,0
AU000000CLZ3,OTC::CSMRF,CSMRF,OTC,0
AU000000CMM9,ASX::CMM,CMM,ASX,1
AU000000CMM9,OTC::CRNLF,CRNLF,OTC,0
AU000000CMM9,FSX::MGM,MGM,FSX,0
AU000000CMW8,ASX::CMW,CMW,ASX,1
AU000000CMW8,FSX::C4Q,C4Q,FSX,0
AU000000CMW8,OTC::CMWCF,CMWCF,OTC,0
AU000000CNJ3,ASX::CNJ,CNJ,ASX,1
AU000000CNJ3,FSX::BDD,BDD,FSX,0
AU000000COB8,ASX::COB,COB,ASX,1
AU000000COB8,OTC::CBBHF,CBBHF,OTC,0
AU000000COB8,FSX::COH,COH,FSX,0
AU000000COB8,XSTU::COH,COH,XSTU,0
AU000000COH5,ASX::COH,COH,ASX,1
AU000000COH5,FSX::OC5,OC5,FSX,0
AU000000COY0,ASX::COY,COY,ASX,1
AU000000COY0,FSX::5C5,5C5,FSX,0
AU000000CPU5,OTC::CMSQF,CMSQF,OTC,1
AU000000CPU5,FSX::QCH,QCH,FSX,0
AU000000CRB1,ASX::CRB,CRB,ASX,1
AU000000CRB1,Euronext::CRB,CRB,Euronext,0
AU000000CSL8,ASX::CSL,CSL,ASX,1
AU000000CSL8,FSX::CSJ,CSJ,FSX,0
AU000000CTD3,ASX::CTD,CTD,ASX,1
AU000000CTD3,FSX::1C6,1C6,FSX,0
AU000000CTD3,XSTU::1C6,1C6,XSTU,0
AU000000CTD3,OTC::CTMLF,CTMLF,OTC,0
AU000000CTM4,ASX::CTM,CTM,ASX,1
AU000000CTM4,OTC::CTTZF,CTTZF,OTC,0
AU000000CTO0,ASX::CTO,CTO,ASX,1
AU000000CTO0,FSX::CHP,CHP,FSX,0
AU000000CTO0,XSTU::CHP,CHP,XSTU,0
AU000000CTP7,ASX::CTP,CTP,ASX,1
AU000000CTP7,FSX::C9J,C9J,FSX,0
AU000000CTP7,OTC::CNPTF,CNPTF,OTC,0
AU000000CUV3,ASX::CUV,CUV,ASX,1
AU000000CUV3,OTC::CLVLF,CLVLF,OTC,0
AU000000CUV3,FSX::UR9,UR9,FSX,0
AU000000CVN8,ASX::CVN,CVN,ASX,1
AU000000CVN8,OTC::CVONF,CVONF,OTC,0
AU000000CVW9,ASX::CVW,CVW,ASX,1
AU000000CVW9,OTC::CVWLF,CVWLF,OTC,0
AU000000CWY3,ASX::CWY,CWY,ASX,1
AU000000CWY3,FSX::TG9,TG9,FSX,0
AU000000CWY3,XSTU::TG9,TG9,XSTU,0
AU000000CWY3,OTC::TSPCF,TSPCF,OTC,0
AU000000CXO2,ASX::CXO,CXO,ASX,1
AU000000CXO2,FSX::7CX,7CX,FSX,0
AU000000CXO2,OTC::CXOXF,CXOXF,OTC,0
AU000000CXU9,ASX::CXU,CXU,ASX,1
AU000000CXU9,OTC::CAULF,CAULF,OTC,0
AU000000CXU9,FSX::UFX,UFX,FSX,0
AU000000CXZ8,ASX::CXZ,CXZ,ASX,1
AU000000CXZ8,FSX::CN9,CN9,FSX,0
AU000000CYG6,FSX::1DX,1DX,FSX,1
AU000000CYG6,TSXV::CYG,CYG,TSXV,0
AU000000CYP7,ASX::CYP,CYP,ASX,1
AU000000CYP7,FSX::51S,51S,FSX,0
AU000000CYP7,OTC::CYYNF,CYYNF,OTC,0
AU000000DCC9,ASX::DCC,DCC,ASX,1
AU000000DCC9,OTC::DGGXF,DGGXF,OTC,0
AU000000DCC9,FSX::VSL,VSL,FSX,0
AU000000DCC9,XSTU::VSL,VSL,XSTU,0
AU000000DDR5,ASX::DDR,DDR,ASX,1
AU000000DDR5,FSX::D0D,D0D,FSX,0
AU000000DEM4,ASX::DEM,DEM,ASX,1
AU000000DEM4,FSX::DM2,DM2,FSX,0
AU000000DEV5,ASX::DEV,DEV,ASX,1
AU000000DEV5,FSX::BUU,BUU,FSX,0
AU000000DEV5,OTC::UREQF,UREQF,OTC,0
AU000000DKM1,ASX::DKM,DKM,ASX,1
AU000000DKM1,FSX::DKN,DKN,FSX,0
AU000000DMP0,ASX::DMP,DMP,ASX,1
AU000000DMP0,OTC::DPZUF,DPZUF,OTC,0
AU000000DMP0,FSX::HQX,HQX,FSX,0
AU000000DMP0,XSTU::HQX,HQX,XSTU,0
AU000000DOW2,ASX::DOW,DOW,ASX,1
AU000000DOW2,FSX::DNE,DNE,FSX,0
AU000000DOW2,XSTU::DNE,DNE,XSTU,0
AU000000DOW2,OTC::DNERF,DNERF,OTC,0
AU000000DOW2,OTC::DNERY,DNERY,OTC,0
AU000000DRO2,ASX::DRO,DRO,ASX,1
AU000000DRO2,FSX::DRH,DRH,FSX,0
AU000000DRO2,OTC::DRSHF,DRSHF,OTC,0
AU000000DRX3,ASX::DRX,DRX,ASX,1
AU000000DRX3,OTC::DRRLF,DRRLF,OTC,0
AU000000DTL4,ASX::DTL,DTL,ASX,1
AU000000DTL4,FSX::20Y,20Y,FSX,0
AU000000DTL4,OTC::DTATF,DTATF,OTC,0
AU000000DTR1,ASX::DTR,DTR,ASX,1
AU000000DTR1,OTC::DTREF,DTREF,OTC,0
AU000000DTZ4,ASX::DTZ,DTZ,ASX,1
AU000000DTZ4,FSX::57N,57N,FSX,0
AU000000DTZ4,OTC::DTZZF,DTZZF,OTC,0
AU000000DUB3,ASX::DUB,DUB,ASX,1
AU000000DUB3,OTC::DUBRF,DUBRF,OTC,0
AU000000DUB3,FSX::O5A,O5A,FSX,0
AU000000DUB3,XSTU::O5A,O5A,XSTU,0
AU000000DXS1,ASX::DXS,DXS,ASX,1
AU000000DXS1,FSX::0DPS,0DPS,FSX,0
AU000000DXS1,OTC::DEXSF,DEXSF,OTC,0
AU000000DYL4,ASX::DYL,DYL,ASX,1
AU000000DYL4,OTC::DYLLF,DYLLF,OTC,0
AU000000DYL4,FSX::JMI,JMI,FSX,0
AU000000EDE1,ASX::EDE,EDE,ASX,1
AU000000EDE1,OTC::EDEYF,EDEYF,OTC,0
AU000000EGH7,ASX::EGH,EGH,ASX,1
AU000000EGH7,FSX::UM7,UM7,FSX,0
AU000000EGL9,ASX::EGL,EGL,ASX,1
AU000000EGL9,FSX::E7G,E7G,FSX,0
AU000000EHL7,ASX::EHL,EHL,ASX,1
AU000000EHL7,FSX::E3A,E3A,FSX,0
AU000000ELD6,ASX::ELD,ELD,ASX,1
AU000000ELD6,FSX::FTZ,FTZ,FSX,0
AU000000ELT2,ASX::ELT,ELT,ASX,1
AU000000ELT2,FSX::9EM,9EM,FSX,0
AU000000ELT2,OTC::ELTLF,ELTLF,OTC,0
AU000000EMH5,ASX::EMH,EMH,ASX,1
AU000000EMH5,LSE::EMH,EMH,LSE,0
AU000000EMH5,FSX::E861,E861,FSX,0
AU000000EMH5,XSTU::E861,E861,XSTU,0
AU000000EMH5,OTC::EMHLF,EMHLF,OTC,0
AU000000EMH5,OTC::EMHXY,EMHXY,OTC,0
AU000000EML7,ASX::EML,EML,ASX,1
AU000000EML7,FSX::A8Y1,A8Y1,FSX,0
AU000000EML7,OTC::EMCHF,EMCHF,OTC,0
AU000000EMR4,ASX::EMR,EMR,ASX,1
AU000000EMR4,OTC::EOGSF,EOGSF,OTC,0
AU000000ENR2,ASX::ENR,ENR,ASX,1
AU000000ENR2,FSX::E6H,E6H,FSX,0
AU000000ENT8,ASX::ENT,ENT,ASX,1
AU000000ENT8,FSX::RM9,RM9,FSX,0
AU000000EOL3,ASX::EOL,EOL,ASX,1
AU000000EOL3,FSX::E8R,E8R,FSX,0
AU000000EOS8,ASX::EOS,EOS,ASX,1
AU000000EOS8,OTC::EOPSF,EOPSF,OTC,0
AU000000EQX3,ASX::EQX,EQX,ASX,1
AU000000EQX3,FSX::PBU,PBU,FSX,0
AU000000EQX3,XSTU::PBU,PBU,XSTU,0
AU000000ERA9,ASX::ERA,ERA,ASX,1
AU000000ERA9,OTC::EGRAF,EGRAF,OTC,0
AU000000ERA9,FSX::EJ7,EJ7,FSX,0
AU000000EUR7,ASX::EUR,EUR,ASX,1
AU000000EUR7,OTC::EULIF,EULIF,OTC,0
AU000000EUR7,FSX::PF8,PF8,FSX,0
AU000000EUR7,XSTU::PF8,PF8,XSTU,0
AU000000EVN4,ASX::EVN,EVN,ASX,1
AU000000EVN4,OTC::CAHPF,CAHPF,OTC,0
AU000000EVN4,FSX::WE7,WE7,FSX,0
AU000000EWC5,ASX::EWC,EWC,ASX,1
AU000000EWC5,OTC::EWCLF,EWCLF,OTC,0
AU000000EXL4,ASX::EXL,EXL,ASX,1
AU000000EXL4,FSX::E8M,E8M,FSX,0
AU000000EXL4,XSTU::E8M,E8M,XSTU,0
AU000000EXL4,OTC::ELLXF,ELLXF,OTC,0
AU000000EXR1,ASX::EXR,EXR,ASX,1
AU000000EXR1,OTC::ELXPF,ELXPF,OTC,0
AU000000EZL9,ASX::EZL,EZL,ASX,1
AU000000EZL9,FSX::E7L,E7L,FSX,0
AU000000FAR6,ASX::FAR,FAR,ASX,1
AU000000FAR6,OTC::FARYF,FARYF,OTC,0
AU000000FBR4,ASX::FBR,FBR,ASX,1
AU000000FBR4,FSX::DZ2,DZ2,FSX,0
AU000000FBR4,OTC::FBRKF,FBRKF,OTC,0
AU000000FFG8,ASX::FFG,FFG,ASX,1
AU000000FFG8,FSX::1JU,1JU,FSX,0
AU000000FFG8,OTC::FFTTF,FFTTF,OTC,0
AU000000FGR3,ASX::FGR,FGR,ASX,1
AU000000FGR3,OTC::FGPHF,FGPHF,OTC,0
AU000000FGR3,FSX::M11,M11,FSX,0
AU000000FGR3,XSTU::M11,M11,XSTU,0
AU000000FLC5,ASX::FLC,FLC,ASX,1
AU000000FLC5,FSX::4SVE,4SVE,FSX,0
AU000000FLC5,XSTU::4SVE,4SVE,XSTU,0
AU000000FLC5,OTC::EMFGF,EMFGF,OTC,0
AU000000FLN2,ASX::FLN,FLN,ASX,1
AU000000FLN2,OTC::FLNCF,FLNCF,OTC,0
AU000000FLT9,ASX::FLT,FLT,ASX,1
AU000000FLT9,OTC::FGETF,FGETF,OTC,0
AU000000FLT9,FSX::FLI,FLI,FSX,0
AU000000FMG4,ASX::FMG,FMG,ASX,1
AU000000FMG4,OTC::FSUMF,FSUMF,OTC,0
AU000000FML4,ASX::FML,FML,ASX,1
AU000000FML4,OTC::FCSUF,FCSUF,OTC,0
AU000000FML4,FSX::FZA,FZA,FSX,0
AU000000FML4,XSTU::FZA,FZA,XSTU,0
AU000000FZR3,ASX::FZR,FZR,ASX,1
AU000000FZR3,FSX::KIO,KIO,FSX,0
AU000000FZR3,XSTU::KIO,KIO,XSTU,0
AU000000GBE0,ASX::GBE,GBE,ASX,1
AU000000GBE0,FSX::G4U,G4U,FSX,0
AU000000GEM7,ASX::GEM,GEM,ASX,1
AU000000GEM7,FSX::3EAG,3EAG,FSX,0
AU000000GEM7,XSTU::3EAG,3EAG,XSTU,0
AU000000GEM7,OTC::GEDUF,GEDUF,OTC,0
AU000000GGE9,ASX::GGE,GGE,ASX,1
AU000000GGE9,OTC::GRGUF,GRGUF,OTC,0
AU000000GMD9,ASX::GMD,GMD,ASX,1
AU000000GMD9,OTC::GSISF,GSISF,OTC,0
AU000000GMG2,ASX::GMG,GMG,ASX,1
AU000000GMG2,OTC::GMGSF,GMGSF,OTC,0
AU000000GMG2,FSX::MY4,MY4,FSX,0
AU000000GMG2,XSTU::MY4,MY4,XSTU,0
AU000000GNC9,ASX::GNC,GNC,ASX,1
AU000000GNC9,FSX::G3C,G3C,FSX,0
AU000000GNC9,OTC::GRCLF,GRCLF,OTC,0
AU000000GOZ8,ASX::GOZ,GOZ,ASX,1
AU000000GOZ8,FSX::IVP1,IVP1,FSX,0
AU000000GPT8,FSX::46T,46T,FSX,1
AU000000GPT8,XSTU::46T,46T,XSTU,0
AU000000GPT8,OTC::GPTGF,GPTGF,OTC,0
AU000000GRR8,ASX::GRR,GRR,ASX,1
AU000000GRR8,FSX::GRR,GRR,FSX,0
AU000000GRR8,XSTU::GRR,GRR,XSTU,0
AU000000GRR8,OTC::GRRLF,GRRLF,OTC,0
AU000000HAS0,ASX::HAS,HAS,ASX,1
AU000000HAS0,OTC::HSRMF,HSRMF,OTC,0
AU000000HAV4,ASX::HAV,HAV,ASX,1
AU000000HAV4,FSX::FWL,FWL,FSX,0
AU000000HAV4,XSTU::FWL,FWL,XSTU,0
AU000000HAV4,OTC::HAVRF,HAVRF,OTC,0
AU000000HAW2,ASX::HAW,HAW,ASX,1
AU000000HAW2,OTC::HAWWF,HAWWF,OTC,0
AU000000HFR1,ASX::HFR,HFR,ASX,1
AU000000HFR1,FSX::23H,23H,FSX,0
AU000000HFR1,XSTU::23H,23H,XSTU,0
AU000000HGO6,ASX::HGO,HGO,ASX,1
AU000000HGO6,OTC::HLGVF,HLGVF,OTC,0
AU000000HLO6,ASX::HLO,HLO,ASX,1
AU000000HLO6,FSX::ID9,ID9,FSX,0
AU000000HMX5,ASX::HMX,HMX,ASX,1
AU000000HMX5,FSX::6HM,6HM,FSX,0
AU000000HMX5,XSTU::6HM,6HM,XSTU,0
AU000000HOR3,ASX::HOR,HOR,ASX,1
AU000000HOR3,FSX::6HS,6HS,FSX,0
AU000000HRN5,ASX::HRN,HRN,ASX,1
AU000000HRN5,FSX::HO0,HO0,FSX,0
AU000000HSN3,ASX::HSN,HSN,ASX,1
AU000000HSN3,FSX::H2T,H2T,FSX,0
AU000000HSN3,OTC::HANOF,HANOF,OTC,0
AU000000HVN7,ASX::HVN,HVN,ASX,1
AU000000HVN7,FSX::HNN,HNN,FSX,0
AU000000HVN7,XSTU::HNN,HNN,XSTU,0
AU000000HZN8,ASX::HZN,HZN,ASX,1
AU000000HZN8,FSX::HOJ,HOJ,FSX,0
AU000000HZN8,OTC::HZNFF,HZNFF,OTC,0
AU000000HZR9,ASX::HZR,HZR,ASX,1
AU000000HZR9,FSX::2H8,2H8,FSX,0
AU000000HZR9,XSTU::2H8,2H8,XSTU,0
AU000000HZR9,OTC::HZRGF,HZRGF,OTC,0
AU000000IAG3,ASX::IAG,IAG,ASX,1
AU000000IAG3,OTC::IAUGF,IAUGF,OTC,0
AU000000IAG3,FSX::NRM,NRM,FSX,0
AU000000IBX6,ASX::IBX,IBX,ASX,1
AU000000IBX6,OTC::IBXXF,IBXXF,OTC,0
AU000000IDA0,ASX::IDA,IDA,ASX,1
AU000000IDA0,FSX::GDM,GDM,FSX,0
AU000000IEL5,ASX::IEL,IEL,ASX,1
AU000000IEL5,FSX::03F,03F,FSX,0
AU000000IEL5,OTC::IDPUF,IDPUF,OTC,0
AU000000IGO4,ASX::IGO,IGO,ASX,1
AU000000IGO4,FSX::IDZ,IDZ,FSX,0
AU000000IGO4,XSTU::IDZ,IDZ,XSTU,0
AU000000IGO4,OTC::IPGDF,IPGDF,OTC,0
AU000000ILU1,ASX::ILU,ILU,ASX,1
AU000000ILU1,OTC::ILKAF,ILKAF,OTC,0
AU000000ILU1,FSX::ILZ,ILZ,FSX,0
AU000000ILU1,XSTU::ILZ,ILZ,XSTU,0
AU000000IMA1,ASX::IMA,IMA,ASX,1
AU000000IMA1,FSX::I5R,I5R,FSX,0
AU000000IMC7,ASX::IMC,IMC,ASX,1
AU000000IMC7,FSX::ANW,ANW,FSX,0
AU000000IMD5,ASX::IMD,IMD,ASX,1
AU000000IMD5,FSX::IDG,IDG,FSX,0
AU000000IMD5,XSTU::IDG,IDG,XSTU,0
AU000000IMD5,OTC::IMDXF,IMDXF,OTC,0
AU000000IMM6,ASX::IMM,IMM,ASX,1
AU000000IMM6,OTC::PRRUF,PRRUF,OTC,0
AU000000IMM6,FSX::YP1B,YP1B,FSX,0
AU000000IMM6,XSTU::YP1B,YP1B,XSTU,0
AU000000IMU9,ASX::IMU,IMU,ASX,1
AU000000IMU9,FSX::ILA,ILA,FSX,0
AU000000IMU9,OTC::IUGNF,IUGNF,OTC,0
AU000000INA9,ASX::INA,INA,ASX,1
AU000000INA9,OTC::INGEF,INGEF,OTC,0
AU000000ING6,ASX::ING,ING,ASX,1
AU000000ING6,FSX::IH1,IH1,FSX,0
AU000000IPH9,FSX::1IP,1IP,FSX,1
AU000000IPH9,OTC::IPHLF,IPHLF,OTC,0
AU000000IRD4,ASX::IRD,IRD,ASX,1
AU000000IRD4,FSX::4OV,4OV,FSX,0
AU000000IRD4,OTC::IRNRF,IRNRF,OTC,0
AU000000IRE2,ASX::IRE,IRE,ASX,1
AU000000IRE2,FSX::BRF,BRF,FSX,0
AU000000IRI3,ASX::IRI,IRI,ASX,1
AU000000IRI3,OTC::IREHF,IREHF,OTC,0
AU000000IVR6,ASX::IVR,IVR,ASX,1
AU000000IVR6,FSX::VOP,VOP,FSX,0
AU000000IVX4,ASX::IVX,IVX,ASX,1
AU000000IVX4,FSX::7C8,7C8,FSX,0
AU000000IVX4,OTC::IVIXF,IVIXF,OTC,0
AU000000IVX4,TSXV::IVX,IVX,TSXV,0
AU000000JAT4,ASX::JAT,JAT,ASX,1
AU000000JAT4,FSX::3J2,3J2,FSX,0
AU000000JBH7,ASX::JBH,JBH,ASX,1
AU000000JBH7,FSX::JB3,JB3,FSX,0
AU000000JBH7,OTC::JBHHY,JBHHY,OTC,0
AU000000JBH7,OTC::JBHIF,JBHIF,OTC,0
AU000000JHX1,ASX::JHX,JHX,ASX,1
AU000000JHX1,FSX::JHA,JHA,FSX,0
AU000000JHX1,XSTU::JHA,JHA,XSTU,0
AU000000JHX1,OTC::JHIUF,JHIUF,OTC,0
AU000000JIN0,ASX::JIN,JIN,ASX,1
AU000000JIN0,FSX::JUB,JUB,FSX,0
AU000000JPR6,FSX::J2E,J2E,FSX,1
AU000000JPR6,XSTU::J2E,J2E,XSTU,0
AU000000KAR6,ASX::KAR,KAR,ASX,1
AU000000KAR6,OTC::KRNGF,KRNGF,OTC,0
AU000000KAR6,OTC::KRNGY,KRNGY,OTC,0
AU000000KAR6,FSX::LBL,LBL,FSX,0
AU000000KCN1,ASX::KCN,KCN,ASX,1
AU000000KCN1,FSX::KCN,KCN,FSX,0
AU000000KCN1,XSTU::KCN,KCN,XSTU,0
AU000000KCN1,OTC::KSKGF,KSKGF,OTC,0
AU000000KGL6,ASX::KGL,KGL,ASX,1
AU000000KGL6,OTC::KGLLF,KGLLF,OTC,0
AU000000KGL6,FSX::KN6,KN6,FSX,0
AU000000KGL6,OTC::KOGMF,KOGMF,OTC,0
AU000000KGN2,ASX::KGN,KGN,ASX,1
AU000000KGN2,OTC::KGGNF,KGGNF,OTC,0
AU000000KGN2,FSX::UZQ,UZQ,FSX,0
AU000000KRM1,ASX::KRM,KRM,ASX,1
AU000000KRM1,OTC::KRMMF,KRMMF,OTC,0
AU000000KSN7,ASX::KSN,KSN,ASX,1
AU000000KSN7,FSX::RZZ,RZZ,FSX,0
AU000000KZR3,ASX::KZR,KZR,ASX,1
AU000000KZR3,OTC::KAMRF,KAMRF,OTC,0
AU000000KZR3,FSX::KR1,KR1,FSX,0
AU000000LAM5,ASX::LAM,LAM,ASX,1
AU000000LAM5,FSX::L4RA,L4RA,FSX,0
AU000000LIC9,ASX::LIC,LIC,ASX,1
AU000000LIC9,OTC::LCOMF,LCOMF,OTC,0
AU000000LIN6,ASX::LIN,LIN,ASX,1
AU000000LIN6,OTC::LINIF,LINIF,OTC,0
AU000000LIO4,ASX::LIO,LIO,ASX,1
AU000000LIO4,OTC::LIOEF,LIOEF,OTC,0
AU000000LIT3,ASX::LIT,LIT,ASX,1
AU000000LIT3,OTC::LMMFF,LMMFF,OTC,0
AU000000LKE1,ASX::LKE,LKE,ASX,1
AU000000LKE1,FSX::LK1,LK1,FSX,0
AU000000LKE1,XSTU::LK1,LK1,XSTU,0
AU000000LKE1,OTC::LLKKF,LLKKF,OTC,0
AU000000LLC3,ASX::LLC,LLC,ASX,1
AU000000LLC3,OTC::LLESF,LLESF,OTC,0
AU000000LMG2,ASX::LMG,LMG,ASX,1
AU000000LMG2,FSX::L2Q,L2Q,FSX,0
AU000000LMG2,OTC::LTRBF,LTRBF,OTC,0
AU000000LSA2,ASX::LSA,LSA,ASX,1
AU000000LSA2,FSX::GY6,GY6,FSX,0
AU000000LSA2,OTC::LSLCF,LSLCF,OTC,0
AU000000LSR6,ASX::LSR,LSR,ASX,1
AU000000LSR6,OTC::LSMLF,LSMLF,OTC,0
AU000000LTR4,ASX::LTR,LTR,ASX,1
AU000000LTR4,OTC::LINRF,LINRF,OTC,0
AU000000LTR4,FSX::LIS,LIS,FSX,0
AU000000LTR4,XSTU::LIS,LIS,XSTU,0
AU000000LYC6,ASX::LYC,LYC,ASX,1
AU000000LYC6,LSE::0A2N,0A2N,LSE,0
AU000000LYC6,FSX::LYI,LYI,FSX,0
AU000000LYC6,XSTU::LYI,LYI,XSTU,0
AU000000LYC6,OTC::LYSCF,LYSCF,OTC,0
AU000000LYL7,ASX::LYL,LYL,ASX,1
AU000000LYL7,FSX::LW1,LW1,FSX,0
AU000000LYL7,OTC::LYOPF,LYOPF,OTC,0
AU000000M7T0,ASX::M7T,M7T,ASX,1
AU000000M7T0,OTC::TDMMF,TDMMF,OTC,0
AU000000MAH3,ASX::MAH,MAH,ASX,1
AU000000MAH3,OTC::MCHHF,MCHHF,OTC,0
AU000000MAT8,ASX::MAT,MAT,ASX,1
AU000000MAT8,FSX::KB2,KB2,FSX,0
AU000000MAY8,ASX::MAY,MAY,ASX,1
AU000000MAY8,OTC::MEOAF,MEOAF,OTC,0
AU000000MCE6,ASX::MCE,MCE,ASX,1
AU000000MCE6,FSX::8ME,8ME,FSX,0
AU000000MCM9,ASX::MCM,MCM,ASX,1
AU000000MCM9,FSX::G1V,G1V,FSX,0
AU000000MCM9,JSE::MCZ,MCZ,JSE,0
AU000000MCP2,ASX::MCP,MCP,ASX,1
AU000000MCP2,FSX::M5C,M5C,FSX,0
AU000000MDI5,ASX::MDI,MDI,ASX,1
AU000000MDI5,FSX::M83,M83,FSX,0
AU000000MDI5,XSTU::M83,M83,XSTU,0
AU000000MEI3,ASX::MEI,MEI,ASX,1
AU000000MEI3,OTC::METOF,METOF,OTC,0
AU000000MEI3,FSX::RNF,RNF,FSX,0
AU000000MFG4,ASX::MFG,MFG,ASX,1
AU000000MFG4,FSX::NNA,NNA,FSX,0
AU000000MFG4,XSTU::NNA,NNA,XSTU,0
AU000000MGG2,ASX::LU7,LU7,ASX,1
AU000000MGG2,OTC::LUVSF,LUVSF,OTC,0
AU000000MGR9,ASX::MGR,MGR,ASX,1
AU000000MGR9,FSX::MJB,MJB,FSX,0
AU000000MGR9,XSTU::MJB,MJB,XSTU,0
AU000000MGR9,OTC::MRVGF,MRVGF,OTC,0
AU000000MGU3,ASX::MGU,MGU,ASX,1
AU000000MGU3,OTC::MGUFF,MGUFF,OTC,0
AU000000MGX7,ASX::MGX,MGX,ASX,1
AU000000MGX7,FSX::FWQ,FWQ,FSX,0
AU000000MGX7,XSTU::FWQ,FWQ,XSTU,0
AU000000MGX7,OTC::MTGRF,MTGRF,OTC,0
AU000000MHC9,ASX::MHC,MHC,ASX,1
AU000000MHC9,FSX::32U,32U,FSX,0
AU000000MHC9,OTC::MHTZF,MHTZF,OTC,0
AU000000MIN4,ASX::MIN,MIN,ASX,1
AU000000MIN4,FSX::F5J,F5J,FSX,0
AU000000MLX7,ASX::MLX,MLX,ASX,1
AU000000MLX7,FSX::FG5,FG5,FSX,0
AU000000MLX7,OTC::MLXEF,MLXEF,OTC,0
AU000000MMI6,FSX::6ME,6ME,FSX,1
AU000000MMI6,OTC::MMILF,MMILF,OTC,0
AU000000MMS5,ASX::MMS,MMS,ASX,1
AU000000MMS5,FSX::NMN,NMN,FSX,0
AU000000MNB9,ASX::MNB,MNB,ASX,1
AU000000MNB9,FSX::OMB,OMB,FSX,0
AU000000MND5,ASX::MND,MND,ASX,1
AU000000MND5,FSX::8MP,8MP,FSX,0
AU000000MQG1,ASX::MQG,MQG,ASX,1
AU000000MQG1,FSX::4M4,4M4,FSX,0
AU000000MQG1,OTC::MCQEF,MCQEF,OTC,0
AU000000MRR6,ASX::MRR,MRR,ASX,1
AU000000MRR6,FSX::L4Z,L4Z,FSX,0
AU000000MSB8,ASX::MSB,MSB,ASX,1
AU000000MSB8,FSX::LWB,LWB,FSX,0
AU000000MSB8,XSTU::LWB,LWB,XSTU,0
AU000000MSB8,OTC::MEOBF,MEOBF,OTC,0
