listing_key,ticker,exchange,isin,wkn,figi,cik,lei,figi_source,cik_source,lei_source
SZSE::000655,000655,SZSE,CNE000000131,,BBG000P6FLK3,,,OpenFIGI,,
SZSE::000656,000656,SZSE,CNE000000073,,BBG000P65MZ6,,,OpenFIGI,,
SZSE::000657,000657,SZSE,CNE0000006M4,,BBG000P65WH4,,,OpenFIGI,,
SZSE::000659,000659,SZSE,CNE0000000C8,,BBG000P6MM05,,,OpenFIGI,,
HKEX::00066,00066,HKEX,HK0066009694,,BBG000L0QSC2,,,OpenFIGI,,
KRX::000660,000660,KRX,KR7000660001,,BBG000GQVT51,,,OpenFIGI,,
SZSE::000661,000661,SZSE,CNE0000007J8,,BBG000P65Q87,,,OpenFIGI,,
SZSE::000663,000663,SZSE,CNE000000CS4,,BBG000P67JJ9,,,OpenFIGI,,
SZSE::000665,000665,SZSE,CNE0000000W6,,BBG000BNWM39,,,OpenFIGI,,
SZSE::000668,000668,SZSE,CNE0000000Q8,,BBG000P6KDT6,,,OpenFIGI,,
SZSE::000669,000669,SZSE,CNE000000693,,BBG000P6CPV5,,,OpenFIGI,,
KRX::000670,000670,KRX,KR7000670000,,BBG000BDTQ09,,,OpenFIGI,,
SZSE::000672,000672,SZSE,CNE0000004Q0,,BBG000P64469,,,OpenFIGI,,
SZSE::000676,000676,SZSE,CNE000000NN2,,BBG000P6B1R4,,,OpenFIGI,,
SZSE::000677,000677,SZSE,CNE0000000J3,,BBG000P6KR33,,,OpenFIGI,,
SZSE::000678,000678,SZSE,CNE0000008Z2,,BBG000D44ZS4,,,OpenFIGI,,
SZSE::000679,000679,SZSE,CNE0000008C1,,BBG000P664T2,,,OpenFIGI,,
KRX::000680,000680,KRX,KR7000680009,,,,,,,
SZSE::000680,000680,SZSE,CNE000000KZ2,,,,,,,
SZSE::000681,000681,SZSE,CNE000000BW8,,BBG000P66BJ7,,,OpenFIGI,,
SZSE::000682,000682,SZSE,CNE0000006P7,,BBG000D45BG9,,,OpenFIGI,,
SZSE::000683,000683,SZSE,CNE000000P20,,BBG000D3TB84,,,OpenFIGI,,
SZSE::000685,000685,SZSE,CNE0000006B7,,BBG000D47PK1,,,OpenFIGI,,
SZSE::000686,000686,SZSE,CNE0000004H9,,BBG000P6CS58,,,OpenFIGI,,
SZSE::000688,000688,SZSE,CNE0000003F5,,BBG000D3ML89,,,OpenFIGI,,
HKEX::00069,00069,HKEX,BMG8063F1068,,BBG000BFYK29,,529900FVJ8C1OTM8OL03,OpenFIGI,,GLEIF
SZSE::000690,000690,SZSE,CNE000000P12,,BBG000D3QB96,,,OpenFIGI,,
SZSE::000691,000691,SZSE,CNE000000628,,BBG000D3RNJ8,,,OpenFIGI,,
SZSE::000692,000692,SZSE,CNE0000007K6,,BBG000D3ZSZ0,,,OpenFIGI,,
SZSE::000695,000695,SZSE,CNE0000005C7,,BBG000D42HD2,,,OpenFIGI,,
SZSE::000697,000697,SZSE,CNE000000800,,BBG000D45153,,,OpenFIGI,,
SZSE::000698,000698,SZSE,CNE0000002H3,,BBG000D3ZLH5,,,OpenFIGI,,
Bursa::0007,0007,Bursa,MYQ0007OO003,,BBG000BJQTL0,,,OpenFIGI,,
HKEX::00070,00070,HKEX,HK0000295763,,BBG000BK6DF1,,,OpenFIGI,,
KRX::000700,000700,KRX,KR7000700005,,,,,,,
SZSE::000700,000700,SZSE,CNE0000000N5,,,,,,,
SZSE::000701,000701,SZSE,CNE0000005Y1,,BBG000D45947,,,OpenFIGI,,
SZSE::000702,000702,SZSE,CNE000000P95,,BBG000D3T8M5,,,OpenFIGI,,
SZSE::000703,000703,SZSE,CNE0000001J1,,BBG000D3L567,,,OpenFIGI,,
SZSE::000705,000705,SZSE,CNE0000007L4,,BBG000D47L20,,,OpenFIGI,,
SZSE::000707,000707,SZSE,CNE0000007M2,,BBG000D3T3V6,,,OpenFIGI,,
SZSE::000708,000708,SZSE,CNE0000008J6,,BBG000D3MRN9,,,OpenFIGI,,
SZSE::000709,000709,SZSE,CNE000000H20,,BBG000D42G53,,,OpenFIGI,,
HKEX::00071,00071,HKEX,HK0071000456,,BBG000BDY9J1,,,OpenFIGI,,
SZSE::000710,000710,SZSE,CNE000000PN7,,BBG000D3JV36,,,OpenFIGI,,
SZSE::000711,000711,SZSE,CNE0000006Q5,,BBG000D3SRJ8,,,OpenFIGI,,
SZSE::000712,000712,SZSE,CNE000000PJ5,,BBG000D3Q848,,,OpenFIGI,,
SZSE::000713,000713,SZSE,CNE000000PQ0,,BBG000D3SZL7,,,OpenFIGI,,
SZSE::000715,000715,SZSE,CNE000000PS6,,BBG000D3L3Y1,,,OpenFIGI,,
SZSE::000716,000716,SZSE,CNE000000909,,BBG000D3QC85,,,OpenFIGI,,
SZSE::000717,000717,SZSE,CNE000000PW8,,BBG000D3Y732,,,OpenFIGI,,
SZSE::000718,000718,SZSE,CNE0000007N0,,BBG000D3WJL8,,,OpenFIGI,,
SZSE::000719,000719,SZSE,CNE0000000X4,,BBG000D3VG80,,,OpenFIGI,,
HKEX::00072,00072,HKEX,KYG618251089,,BBG000NZ4J55,,,OpenFIGI,,
KRX::000720,000720,KRX,KR7000720003,,BBG000BCVC63,,,OpenFIGI,,
SZSE::000720,000720,SZSE,CNE0000007P5,,,,,,,
SZSE::000721,000721,SZSE,CNE000000D81,,BBG000D455M5,,,OpenFIGI,,
SZSE::000722,000722,SZSE,CNE0000009J4,,BBG000D3T0X0,,,OpenFIGI,,
SZSE::000723,000723,SZSE,CNE0000005J2,,BBG000D3Q429,,,OpenFIGI,,
KRX::000725,000725,KRX,KR7000721001,,,,,,,
SZSE::000725,000725,SZSE,CNE0000016L5,,,,,,,
SZSE::000726,000726,SZSE,CNE000001667,,BBG000D3WVV0,,,OpenFIGI,,
SZSE::000727,000727,SZSE,CNE0000002J9,,BBG000D3X1D5,,,OpenFIGI,,
SZSE::000728,000728,SZSE,CNE000000QZ9,,BBG000D3JSR7,,,OpenFIGI,,
SZSE::000729,000729,SZSE,CNE000000S84,,BBG000D3JR71,,,OpenFIGI,,
HKEX::00073,00073,HKEX,BMG0620W3009,,BBG000K432V6,,,OpenFIGI,,
SZSE::000731,000731,SZSE,CNE000000FV1,,BBG000D429H6,,,OpenFIGI,,
SZSE::000733,000733,SZSE,CNE000000RY0,,BBG000D3MFT9,,,OpenFIGI,,
SZSE::000735,000735,SZSE,CNE000000CR6,,BBG000D3RLN7,,,OpenFIGI,,
SZSE::000736,000736,SZSE,CNE000000727,,BBG000D3MJY5,,,OpenFIGI,,
SZSE::000737,000737,SZSE,CNE000000PR8,,BBG000D3WX91,,,OpenFIGI,,
SZSE::000738,000738,SZSE,CNE000000RM5,,BBG000D3WYY1,,,OpenFIGI,,
SZSE::000739,000739,SZSE,CNE000000Q45,,BBG000D3Y5H1,,,OpenFIGI,,
HKEX::00075,00075,HKEX,BMG987731079,,BBG000BDYP23,,,OpenFIGI,,
SZSE::000750,000750,SZSE,CNE0000008K4,,BBG000D3QF15,,,OpenFIGI,,
SZSE::000751,000751,SZSE,CNE0000004X6,,BBG000D3ST68,,,OpenFIGI,,
SZSE::000752,000752,SZSE,CNE000000RJ1,,BBG000D3WQ78,,,OpenFIGI,,
SZSE::000753,000753,SZSE,CNE000000RR4,,BBG000D3PZX7,,,OpenFIGI,,
SZSE::000755,000755,SZSE,CNE000000S43,,BBG000D3ZG95,,,OpenFIGI,,
SZSE::000756,000756,SZSE,CNE000000BG1,,BBG000D3ZQ75,,,OpenFIGI,,
SZSE::000757,000757,SZSE,CNE000000RV6,,BBG000D427S8,,,OpenFIGI,,
SZSE::000758,000758,SZSE,CNE000000PK3,,BBG000D3JZ46,,,OpenFIGI,,
SZSE::000759,000759,SZSE,CNE000000180,,BBG000D44XJ9,,,OpenFIGI,,
HKEX::00076,00076,HKEX,HK0000900701,,BBG000BBC0T7,,,OpenFIGI,,
KRX::000760,000760,KRX,KR7000760009,,BBG000FV6953,,,OpenFIGI,,
SZSE::000761,000761,SZSE,CNE000000TX8,,BBG000D3JNQ9,,,OpenFIGI,,
SZSE::000762,000762,SZSE,CNE000000S27,,BBG000D42KK7,,,OpenFIGI,,
SZSE::000766,000766,SZSE,CNE000000735,,BBG000D44T99,,,OpenFIGI,,
SZSE::000767,000767,SZSE,CNE000000776,,BBG000D3ZHX6,,,OpenFIGI,,
SZSE::000768,000768,SZSE,CNE000000RF9,,BBG000D457X9,,,OpenFIGI,,
HKEX::00077,00077,HKEX,KYG041561088,,BBG000NFPZ05,,,OpenFIGI,,
SZSE::000776,000776,SZSE,CNE0000008L2,,BBG000D47JW2,,,OpenFIGI,,
SZSE::000777,000777,SZSE,CNE000000RW4,,BBG000D42F46,,,OpenFIGI,,
SZSE::000778,000778,SZSE,CNE000000QG9,,BBG000D452H8,,,OpenFIGI,,
SZSE::000779,000779,SZSE,CNE000000QL9,,BBG000D3QGM0,,,OpenFIGI,,
HKEX::00078,00078,HKEX,BMG7475M1626,,,,,,,
SZSE::000782,000782,SZSE,CNE0000002K7,,BBG000D3Q6M2,,,OpenFIGI,,
SZSE::000783,000783,SZSE,CNE000000SH3,,BBG000D426F4,,,OpenFIGI,,
SZSE::000785,000785,SZSE,CNE0000001N3,,BBG000D44WD7,,,OpenFIGI,,
SZSE::000786,000786,SZSE,CNE000000QS4,,BBG000D3JJB4,,,OpenFIGI,,
SZSE::000788,000788,SZSE,CNE0000008M0,,BBG000D3ZNJ9,,,OpenFIGI,,
SZSE::000789,000789,SZSE,CNE000000SZ5,,BBG000GBR4Y2,,,OpenFIGI,,
HKEX::00079,00079,HKEX,BMG2021N1609,,BBG000BK1X99,,,OpenFIGI,,
SZSE::000790,000790,SZSE,CNE0000001H5,,BBG000GBJ9H9,,,OpenFIGI,,
SZSE::000791,000791,SZSE,CNE000000T42,,BBG000GBSV80,,,OpenFIGI,,
SZSE::000792,000792,SZSE,CNE000000SW2,,BBG000D3X2S7,,,OpenFIGI,,
SZSE::000793,000793,SZSE,CNE0000002L5,,BBG000D3SX69,,,OpenFIGI,,
SZSE::000795,000795,SZSE,CNE000000SL5,,BBG000D43NZ4,,,OpenFIGI,,
SZSE::000796,000796,SZSE,CNE000000S50,,BBG000D3HCG6,,,OpenFIGI,,
SZSE::000797,000797,SZSE,CNE000000SD2,,BBG000D3MDD1,,,OpenFIGI,,
SZSE::000798,000798,SZSE,CNE000000V30,,BBG000GBJ7Q3,,,OpenFIGI,,
SZSE::000799,000799,SZSE,CNE000000S92,,BBG000D3T569,,,OpenFIGI,,
KRX::0007F0,0007F0,KRX,KR70007F0000,,BBG01RQ1X225,,,OpenFIGI,,
KRX::0007G0,0007G0,KRX,KR70007G0009,,BBG01RQ1WMS4,,,OpenFIGI,,
KRX::0007N0,0007N0,KRX,KR70007N0000,,BBG01S6SS0Q0,,,OpenFIGI,,
Bursa::0008,0008,Bursa,MYQ0008OO001,,BBG000BPTFS6,,,OpenFIGI,,
HKEX::00080,00080,HKEX,KYG211971687,,BBG001CT6T82,,,OpenFIGI,,
SZSE::000800,000800,SZSE,CNE000000R85,,BBG000D3NVL1,,,OpenFIGI,,
SZSE::000801,000801,SZSE,CNE0000000B0,,BBG000GBZD64,,,OpenFIGI,,
SZSE::000802,000802,SZSE,CNE000000TW0,,BBG000GBJ4B6,,,OpenFIGI,,
SZSE::000803,000803,SZSE,CNE0000000G9,,BBG000GBZ5D3,,,OpenFIGI,,
SZSE::000807,000807,SZSE,CNE000000VG9,,BBG000GC4V75,,,OpenFIGI,,
SZSE::000809,000809,SZSE,CNE0000000Z9,,BBG000GBZ7G6,,,OpenFIGI,,
HKEX::00081,00081,HKEX,HK0000065737,,BBG000BDZH39,,,OpenFIGI,,
KRX::000810,000810,KRX,KR7000810002,,BBG000BG7W76,,,OpenFIGI,,
SZSE::000810,000810,SZSE,CNE0000000L9,,,,,,,
SZSE::000811,000811,SZSE,CNE0000000S4,,BBG000GC2C51,,,OpenFIGI,,
SZSE::000812,000812,SZSE,CNE0000006R3,,BBG000GBWDS3,,,OpenFIGI,,
SZSE::000813,000813,SZSE,CNE000000VV8,,BBG000GC22D4,,,OpenFIGI,,
SZSE::000816,000816,SZSE,CNE000000SR2,,BBG000D3WLG9,,,OpenFIGI,,
SZSE::000818,000818,SZSE,CNE000000T67,,BBG000D3WNV8,,,OpenFIGI,,
SZSE::000819,000819,SZSE,CNE0000006C5,,BBG000D46FM2,,,OpenFIGI,,
HKEX::00082,00082,HKEX,BMG249551091,,BBG000BFX7W6,,,OpenFIGI,,
SZSE::000820,000820,SZSE,CNE0000007Q3,,BBG000GBSC37,,,OpenFIGI,,
SZSE::000821,000821,SZSE,CNE000000743,,BBG000GBPQ57,,,OpenFIGI,,
SZSE::000822,000822,SZSE,CNE000000WH5,,BBG000GBWPK4,,,OpenFIGI,,
SZSE::000823,000823,SZSE,CNE000000T26,,BBG000GBLYL6,,,OpenFIGI,,
SZSE::000825,000825,SZSE,CNE000000WM5,,BBG000GBXVM8,,,OpenFIGI,,
SZSE::000826,000826,SZSE,CNE000000BX6,,BBG000P6FK16,,,OpenFIGI,,
SZSE::000828,000828,SZSE,CNE000000R02,,BBG000D3QJ17,,,OpenFIGI,,
SZSE::000829,000829,SZSE,CNE000000TM1,,BBG000GBQ1C3,,,OpenFIGI,,
HKEX::00083,00083,HKEX,HK0083000502,,BBG000BDSR53,,,OpenFIGI,,
SZSE::000830,000830,SZSE,CNE000000WN3,,BBG000GBWL96,,,OpenFIGI,,
SZSE::000831,000831,SZSE,CNE000000WS2,,BBG000GBWRG5,,,OpenFIGI,,
SZSE::000833,000833,SZSE,CNE000000XC4,,BBG000DJPKV7,,,OpenFIGI,,
SZSE::000837,000837,SZSE,CNE000000WX2,,BBG000GBW3V1,,,OpenFIGI,,
SZSE::000838,000838,SZSE,CNE0000007R1,,BBG000D42CB5,,,OpenFIGI,,
SZSE::000839,000839,SZSE,CNE000000TD0,,BBG000GBLLM3,,,OpenFIGI,,
HKEX::00084,00084,HKEX,BMG8465C1073,,BBG000BDZX61,,,OpenFIGI,,
SZSE::000848,000848,SZSE,CNE000000TG3,,BBG000GBNF80,,,OpenFIGI,,
HKEX::00085,00085,HKEX,BMG2122L1054,,BBG000BCL863,,,OpenFIGI,,
SZSE::000850,000850,SZSE,CNE000000X20,,,,,,,
SZSE::000852,000852,SZSE,CNE000000XK7,,BBG000DYN6T0,,,OpenFIGI,,
SZSE::000856,000856,SZSE,CNE000000WJ1,,BBG000D44RW7,,,OpenFIGI,,
SZSE::000858,000858,SZSE,CNE000000VQ8,,BBG000GC3GW1,,,OpenFIGI,,
SZSE::000859,000859,SZSE,CNE000000XF7,,BBG000GBHWJ8,,,OpenFIGI,,
HKEX::00086,00086,HKEX,HK0086000525,,BBG000BDT1N9,,,OpenFIGI,,
KRX::000860,000860,KRX,KR7000860007,,,,,,,
SZSE::000860,000860,SZSE,CNE000000XH3,,,,,,,
SZSE::000862,000862,SZSE,CNE000000WZ7,,BBG000GC0PQ1,,,OpenFIGI,,
SZSE::000863,000863,SZSE,CNE000000T00,,BBG000GBXWX4,,,OpenFIGI,,
SZSE::000868,000868,SZSE,CNE000000SG5,,BBG000D3G894,,,OpenFIGI,,
SZSE::000869,000869,SZSE,CNE000001568,,BBG000GC28D1,,,OpenFIGI,,
HKEX::00087,00087,HKEX,HK0087000532,,BBG000BF03H8,,,OpenFIGI,,
SZSE::000875,000875,SZSE,CNE000001CR4,,BBG000BKHPV4,,,OpenFIGI,,
SZSE::000876,000876,SZSE,CNE000000VB0,,BBG000GBZ3R3,,,OpenFIGI,,
SZSE::000877,000877,SZSE,CNE000000XV4,,BBG000DYS5F2,,,OpenFIGI,,
SZSE::000878,000878,SZSE,CNE000000W13,,BBG000GC4SK7,,,OpenFIGI,,
HKEX::00088,00088,HKEX,BMG8659B1054,,BBG000BF0468,,,OpenFIGI,,
KRX::000880,000880,KRX,KR7000880005,,BBG000BCX851,,,OpenFIGI,,
SZSE::000880,000880,SZSE,CNE0000007S9,,,,,,,
SZSE::000881,000881,SZSE,CNE000000842,,BBG000GBKDZ8,,,OpenFIGI,,
SZSE::000882,000882,SZSE,CNE000000W70,,BBG000D3MBR0,,,OpenFIGI,,
SZSE::000883,000883,SZSE,CNE000000750,,BBG000GBPN09,,,OpenFIGI,,
SZSE::000885,000885,SZSE,CNE000000Y45,,BBG000DYNBL7,,,OpenFIGI,,
SZSE::000886,000886,SZSE,CNE000000V48,,BBG000GBM654,,,OpenFIGI,,
SZSE::000887,000887,SZSE,CNE000000XP6,,BBG000GBHV00,,,OpenFIGI,,
SZSE::000888,000888,SZSE,CNE000000T91,,BBG000GBLQH8,,,OpenFIGI,,
SZSE::000889,000889,SZSE,CNE000000TT6,,BBG000GBW886,,,OpenFIGI,,
HKEX::00089,00089,HKEX,HK0089000548,,BBG000BF05B9,,,OpenFIGI,,
KRX::000890,000890,KRX,KR7000890004,,,,,,,
SZSE::000890,000890,SZSE,CNE0000007T7,,,,,,,
SZSE::000892,000892,SZSE,CNE000000XX0,,BBG000DYK6G7,,,OpenFIGI,,
SZSE::000893,000893,SZSE,CNE000000XS0,,BBG000C4WXM5,,,OpenFIGI,,
SZSE::000895,000895,SZSE,CNE000000XM3,,BBG000DYKF22,,,OpenFIGI,,
SZSE::000897,000897,SZSE,CNE000000Y60,,BBG000DYR037,,,OpenFIGI,,
SZSE::000898,000898,SZSE,CNE000000SQ4,,BBG000D3G6M3,,,OpenFIGI,,
SZSE::000899,000899,SZSE,CNE000000TP4,,BBG000GBPYY8,,,OpenFIGI,,
KRX::0008E0,0008E0,KRX,KR70008E0000,,BBG01RVXGL99,,,OpenFIGI,,
KRX::0008S0,0008S0,KRX,KR70008S0004,,BBG01RVXJJB8,,,OpenFIGI,,
KRX::0008T0,0008T0,KRX,KR70008T0003,,BBG01RVXF3D5,,,OpenFIGI,,
HKEX::00090,00090,HKEX,KYG730761049,,BBG000N6BJ88,,,OpenFIGI,,
SZSE::000900,000900,SZSE,CNE000000925,,BBG000DYR331,,,OpenFIGI,,
SZSE::000901,000901,SZSE,CNE000000Y86,,BBG000DYKB49,,,OpenFIGI,,
SZSE::000902,000902,SZSE,CNE000000YG3,,BBG000DYK4L6,,,OpenFIGI,,
SZSE::000903,000903,SZSE,CNE000000YJ7,,BBG000DYN932,,,OpenFIGI,,
SZSE::000905,000905,SZSE,CNE000000YL3,,BBG000DYR1L5,,,OpenFIGI,,
SZSE::000906,000906,SZSE,CNE000000YS8,,BBG000DYQTZ0,,,OpenFIGI,,
SZSE::000908,000908,SZSE,CNE000000Y11,,BBG000GBPRT9,,,OpenFIGI,,
SZSE::000909,000909,SZSE,CNE000000YN9,,BBG000DYQWM7,,,OpenFIGI,,
KRX::000910,000910,KRX,KR7000910000,,,,,,,
SZSE::000911,000911,SZSE,CNE000000YX8,,BBG000DYNCB6,,,OpenFIGI,,
SZSE::000912,000912,SZSE,CNE000000Z02,,BBG000DYQS00,,,OpenFIGI,,
SZSE::000913,000913,SZSE,CNE000000YQ2,,BBG000DYTCB0,,,OpenFIGI,,
SZSE::000915,000915,SZSE,CNE000000Z28,,BBG000DYPJM7,,,OpenFIGI,,
SZSE::000917,000917,SZSE,CNE000000YB4,,BBG000DYMX76,,,OpenFIGI,,
SZSE::000919,000919,SZSE,CNE0000010W5,,BBG000DYN4Q8,,,OpenFIGI,,
HKEX::00092,00092,HKEX,BMG2033C4008,,BBG000BFFB84,,,OpenFIGI,,
SZSE::000920,000920,SZSE,CNE000000Z51,,BBG000GBZFR6,,,OpenFIGI,,
SZSE::000921,000921,SZSE,CNE000000LC9,,BBG000P683R4,,,OpenFIGI,,
SZSE::000922,000922,SZSE,CNE0000007V3,,BBG000DYGS56,,,OpenFIGI,,
SZSE::000923,000923,SZSE,CNE000000ZK2,,BBG000DYS6K4,,,OpenFIGI,,
SZSE::000925,000925,SZSE,CNE000000Z93,,BBG000DYTB04,,,OpenFIGI,,
SZSE::000926,000926,SZSE,CNE000000ZG0,,BBG000DYKNL4,,,OpenFIGI,,
SZSE::000927,000927,SZSE,CNE000000ZV9,,BBG000GBZH01,,,OpenFIGI,,
SZSE::000928,000928,SZSE,CNE0000007W1,,BBG000GBS8P2,,,OpenFIGI,,
SZSE::000929,000929,SZSE,CNE000000ZD7,,BBG000GBSHL6,,,OpenFIGI,,
HKEX::00093,00093,HKEX,BMG8760C1414,,BBG000BFX9L4,,,OpenFIGI,,
SZSE::000930,000930,SZSE,CNE000000ZR7,,BBG000DYGVG7,,,OpenFIGI,,
SZSE::000931,000931,SZSE,CNE000001030,,BBG000DYHZF8,,,OpenFIGI,,
SZSE::000932,000932,SZSE,CNE000001006,,BBG000DYLRT6,,,OpenFIGI,,
SZSE::000933,000933,SZSE,CNE000001097,,BBG000DYKCP4,,,OpenFIGI,,
SZSE::000935,000935,SZSE,CNE000001048,,BBG000DYQQS4,,,OpenFIGI,,
SZSE::000936,000936,SZSE,CNE000001063,,BBG000DYMYH3,,,OpenFIGI,,
SZSE::000937,000937,SZSE,CNE0000010H6,,BBG000GBNC96,,,OpenFIGI,,
SZSE::000938,000938,SZSE,CNE0000010T1,,BBG000GBZJX1,,,OpenFIGI,,
HKEX::00094,00094,HKEX,BMG4094L1054,,BBG000BF0P43,,,OpenFIGI,,
SZSE::000948,000948,SZSE,CNE0000010M6,,BBG000GC4QH5,,,OpenFIGI,,
SZSE::000949,000949,SZSE,CNE0000010N4,,BBG000GC24V0,,,OpenFIGI,,
HKEX::00095,00095,HKEX,KYG5727E1035,,BBG000BNL4P7,,,OpenFIGI,,
KRX::000950,000950,KRX,KR7000950006,,BBG000BDFCV1,,,OpenFIGI,,
SZSE::000951,000951,SZSE,CNE0000010Y1,,BBG000GBWH22,,,OpenFIGI,,
SZSE::000952,000952,SZSE,CNE0000010R5,,BBG000GBPKV1,,,OpenFIGI,,
SZSE::000953,000953,SZSE,CNE000001105,,BBG000GBM0B0,,,OpenFIGI,,
SZSE::000955,000955,SZSE,CNE000001121,,BBG000GBM510,,,OpenFIGI,,
SZSE::000957,000957,SZSE,CNE000001188,,BBG000DYTF96,,,OpenFIGI,,
SZSE::000958,000958,SZSE,CNE000001154,,BBG000GBZ1M2,,,OpenFIGI,,
SZSE::000959,000959,SZSE,CNE000001196,,BBG000GBJ1B2,,,OpenFIGI,,
HKEX::00096,00096,HKEX,KYG9883K1013,,BBG000JJBG90,,,OpenFIGI,,
SZSE::000960,000960,SZSE,CNE0000011D3,,BBG000GC3M76,,,OpenFIGI,,
SZSE::000962,000962,SZSE,CNE0000011N2,,BBG000GBSN24,,,OpenFIGI,,
SZSE::000963,000963,SZSE,CNE0000011S1,,BBG000DYKJJ6,,,OpenFIGI,,
SZSE::000965,000965,SZSE,CNE000001212,,BBG000DYQYQ9,,,OpenFIGI,,
SZSE::000966,000966,SZSE,CNE0000011X1,,BBG000DYKMD5,,,OpenFIGI,,
SZSE::000967,000967,SZSE,CNE0000011Z6,,BBG000DYS7Q6,,,OpenFIGI,,
SZSE::000968,000968,SZSE,CNE0000012V3,,BBG000DPZS63,,,OpenFIGI,,
SZSE::000969,000969,SZSE,CNE0000012X9,,BBG000DPVQT6,,,OpenFIGI,,
HKEX::00097,00097,HKEX,HK0097000571,,BBG000BDWCY9,,,OpenFIGI,,
SZSE::000970,000970,SZSE,CNE000001261,,,,,,,
SZSE::000972,000972,SZSE,CNE0000012C3,,BBG000DQ13P2,,,OpenFIGI,,
SZSE::000973,000973,SZSE,CNE0000012F6,,BBG000DPW959,,,OpenFIGI,,
SZSE::000975,000975,SZSE,CNE0000012L4,,BBG000DPW3Y0,,,OpenFIGI,,
SZSE::000977,000977,SZSE,CNE0000012M2,,BBG000DPY3H7,,,OpenFIGI,,
SZSE::000978,000978,SZSE,CNE0000012H2,,BBG000DPXQG8,,,OpenFIGI,,
HKEX::00098,00098,HKEX,KYG9828C1078,,BBG000PQ5749,,,OpenFIGI,,
SZSE::000980,000980,SZSE,CNE000001337,,BBG000DPXT36,,,OpenFIGI,,
SZSE::000981,000981,SZSE,CNE000001352,,BBG000GBLV69,,,OpenFIGI,,
SZSE::000983,000983,SZSE,CNE0000013Y5,,BBG000DPZRN6,,,OpenFIGI,,
SZSE::000985,000985,SZSE,CNE000001402,,BBG000DPW735,,,OpenFIGI,,
SZSE::000987,000987,SZSE,CNE0000013M0,,BBG000DPXP52,,,OpenFIGI,,
SZSE::000988,000988,SZSE,CNE000001303,,BBG000DPXRG6,,,OpenFIGI,,
SZSE::000989,000989,SZSE,CNE000001394,,BBG000DPXVZ6,,,OpenFIGI,,
HKEX::00099,00099,HKEX,BMG9738G1078,,BBG000BF1662,,,OpenFIGI,,
KRX::000990,000990,KRX,KR7000990002,,BBG000BCV8Q0,,,OpenFIGI,,
SZSE::000993,000993,SZSE,CNE000001469,,BBG000DPXGQ9,,,OpenFIGI,,
SZSE::000995,000995,SZSE,CNE000001477,,BBG000DPXJK9,,,OpenFIGI,,
SZSE::000997,000997,SZSE,CNE0000014B1,,BBG000DPWBC6,,,OpenFIGI,,
SZSE::000998,000998,SZSE,CNE000001360,,BBG000GC3KB5,,,OpenFIGI,,
SZSE::000999,000999,SZSE,CNE0000011K8,,BBG000GBWBY0,,,OpenFIGI,,
Bursa::0010,0010,Bursa,MYQ0010OO007,,BBG01Z996RB4,,,OpenFIGI,,
HKEX::00100,00100,HKEX,KYG6181S1093,,BBG01ZBR5H24,,,OpenFIGI,,
KOSDAQ::001000,001000,KOSDAQ,KR7001000009,,BBG000C18WH6,,,OpenFIGI,,
HKEX::00101,00101,HKEX,HK0101000591,,BBG000BDTCX4,,,OpenFIGI,,
KRX::001020,001020,KRX,KR7001020007,,BBG000BDBYH3,,,OpenFIGI,,
HKEX::00103,00103,HKEX,HK0001215935,,BBG000BFL615,,,OpenFIGI,,
HKEX::00104,00104,HKEX,BMG0532V2009,,BBG000BDTG92,,,OpenFIGI,,
KRX::001040,001040,KRX,KR7001040005,,BBG000BCRJD5,,,OpenFIGI,,
HKEX::00105,00105,HKEX,HK0105000613,,BBG000BDTJK3,,,OpenFIGI,,
HKEX::00106,00106,HKEX,BMG5370A1018,,BBG000BDVSP5,,,OpenFIGI,,
KRX::001060,001060,KRX,KR7001060003,,BBG000BDFLC2,,,OpenFIGI,,
HKEX::00107,00107,HKEX,CNE100000494,,BBG000BCWL08,,,OpenFIGI,,
KRX::001070,001070,KRX,KR7001070002,,BBG000BDPVY5,,,OpenFIGI,,
HKEX::00108,00108,HKEX,HK0108000628,,BBG000BDTPV7,,,OpenFIGI,,
KRX::001080,001080,KRX,KR7001080001,,BBG000BDR204,,,OpenFIGI,,
KRX::0010E0,0010E0,KRX,KR70010E0006,,BBG01SB7YDZ5,,,OpenFIGI,,
Bursa::0011,0011,Bursa,MYQ0011OO005,,BBG000NKKS41,,,OpenFIGI,,
HKEX::00110,00110,HKEX,BMG2154Z1216,,BBG000C9XJ53,,529900DQVKFLU0PS2P65,OpenFIGI,,GLEIF
HKEX::00111,00111,HKEX,BMG2143M1082,,BBG000BJCR84,,213800KSTW8CO6OHZY52,OpenFIGI,,GLEIF
KRX::001120,001120,KRX,KR7001120005,,BBG000BDSF31,,,OpenFIGI,,
HKEX::00113,00113,HKEX,BMG275871231,,BBG000BDVVX9,,,OpenFIGI,,
KRX::001130,001130,KRX,KR7001130004,,BBG000BDTSY8,,,OpenFIGI,,
HKEX::00114,00114,HKEX,BMG4410A1062,,BBG000BDWGG0,,,OpenFIGI,,
HKEX::00115,00115,HKEX,BMG4054H3005,,BBG000BK0TP1,,,OpenFIGI,,
HKEX::00116,00116,HKEX,BMG2113M1203,,BBG000BDV922,,,OpenFIGI,,
HKEX::00117,00117,HKEX,KYG8884H1092,,BBG000TCFGM5,,,OpenFIGI,,
