ticker,name,exchange,asset_type,sector,country,country_code,isin,aliases,source_key,source_url,reference_scope
4784,"GMO internet,Inc.",TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
478A,Hutzper Inc.,TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
4792,"YAMADA Consulting Group Co.,Ltd.",TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
479A,PRONI Inc.,TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
4800,Oricon Inc.,TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
4801,"CENTRAL SPORTS CO.,LTD.",TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
4809,Paraca Inc.,TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
480A,"LiB Consulting Co.,Ltd.",TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
4811,DreamArts Corporation,TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
4812,DENTSU SOKEN INC.,TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
4813,"ACCESS CO.,LTD.",TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
4814,Nextware Ltd.,TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
4816,"TOEI ANIMATION CO.,LTD.",TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
4819,"Digital Garage,Inc.",TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
481A,"JSecurity,Inc.",TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
4820,"EM SYSTEMS CO.,LTD.",TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
4825,WEATHERNEWS INC.,TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
4826,"Computer Institute of Japan, Ltd.",TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
4828,Business Engineering Corporation,TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
4829,"Nihon Enterprise Co.,Ltd.",TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
4832,"JFE Systems, Inc.",TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
4833,"Def consulting,inc.",TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
4838,SPACE SHOWER SKIYAKI HOLDINGS INC.,TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
4839,WOWOW INC.,TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
483A,"Tera Technology,Inc.",TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
4840,TriIs Incorporated,TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
4845,"Scala,Inc.",TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
4848,"FULLCAST HOLDINGS CO.,LTD.",TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
4849,en Inc.,TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
484A,"NewsedTech Co.,Ltd.",TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
485A,"PowerX,Inc.",TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
486A,NEXT FUNDS EURO STOXX 50 (Unhedged) Exchange Traded Fund,TSE,ETF,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
4875,"MediciNova,Inc.",TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
487A,NEXT FUNDS German Equity DAX (Unhedged) Exchange Traded Fund,TSE,ETF,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
4880,"CellSource Co.,Ltd.",TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
4881,FunPep Company Limited,TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
4882,Perseus Proteomics Inc.,TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
4883,Modalis Therapeutics Corporation,TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
4884,"Kringle Pharma,Inc.",TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
4885,MUROMACHI CHEMICALS INC.,TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
4886,"ASKA Pharmaceutical Holdings Co.,Ltd.",TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
4887,"SAWAI GROUP HOLDINGS Co.,Ltd.",TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
4888,STELLA PHARMA CORPORATION,TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
4889,Renascience Inc.,TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
488A,iShares Yen Appreciation Focus ETF,TSE,ETF,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
4890,Tsubota Laboratory Incorporated,TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
4891,"TMS Co.,Ltd.",TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
4892,Cyfuse Biomedical K.K.,TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
4893,Noile-Immune Biotech Inc.,TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
4894,Cuorips Inc.,TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
4896,"K Pharma,Inc.",TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
489A,TSE REIT Logistics Focus ETF,TSE,ETF,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
4901,FUJIFILM Holdings Corporation,TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
4902,"KONICA MINOLTA,INC.",TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
490A,"SENSE TRUST Co.,Ltd.",TSE,ETF,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
4914,TAKASAGO INTERNATIONAL CORPORATION,TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
4917,MANDOM CORPORATION,TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
4918,IVY COSMETICS CORPORATION,TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
491A,iShares S&P 500 Ex-Financials JPY Hedged ETF,TSE,ETF,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
4920,"Nippon Shikizai,Inc.",TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
4922,KOSE Holdings Corporation,TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
4926,"C'BON COSMETICS Co.,Ltd.",TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
4928,"Noevir Holdings Co.,Ltd.",TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
4929,"ADJUVANT HOLDINGS CO.,LTD.",TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
492A,One ETF Japanese Government Bond High Coupon (Average Duration Below Ten Years),TSE,ETF,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
4932,"ALMADO,INC.",TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
4936,AXXZIA Inc.,TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
4937,Waqoo Inc.,TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
493A,One ETF Japanese Government Bond 1-3 years,TSE,ETF,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
494A,One ETF Japanese Government Bond 3-7 years,TSE,ETF,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
495A,One ETF Japanese Government Bond 7-10 years,TSE,ETF,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
496A,One ETF Japanese Government Bond 17-20 years,TSE,ETF,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
4970,"Toyo Gosei Co.,Ltd.",TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
4971,MEC COMPANY LTD.,TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
4975,JCU CORPORATION,TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
4978,ReproCELL Incorporated,TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
497A,Inbound Consumer Related Japan Equity Net Return ETN,TSE,ETF,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
4985,Earth Corporation,TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
498A,Defense Aerospace Europe Equity Net Return ETN,TSE,ETF,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
4990,"Showa Chemical Industry Co.,Ltd.",TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
4992,"HOKKO CHEMICAL INDUSTRY CO.,LTD.",TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
4996,"KUMIAI CHEMICAL INDUSTRY CO.,LTD.",TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
4997,"NIHON NOHYAKU CO.,LTD.",TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
4998,FUMAKILLA LIMITED,TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
499A,Luxury Select 10 Europe Equity Net Return ETN,TSE,ETF,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
500A,"TO Books,Inc.",TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
5011,"NICHIREKI GROUP CO.,LTD.",TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
5015,BP Castrol K.K.,TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
5016,JX Advanced Metals Corporation,TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
5018,MORESCO Corporation,TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
5019,"Idemitsu Kosan Co.,Ltd.",TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
501A,"PRECIOUS PARTNERS Co.,Ltd.",TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
502A,Global X JPY Ultra Short-Term Bond ETF,TSE,ETF,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
5033,Nulab Inc.,TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
5034,"unerry,Inc.",TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
503A,"BellChild Co.,Ltd.",TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
504A,Innovacell Inc.,TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
505A,"Geekly,Inc.",TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
506A,"SINKANURSE,Inc.",TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
5074,"TESS Holdings Co.,Ltd.",TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
5076,INFRONEER Holdings Inc.,TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
50765,Series 1 Bond-Type Class Shares of INFRONEER Holdings Inc.,TSE,ETF,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
507A,"Digital Knowledge Co.,Ltd.",TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
509A,Green Light Renewable Energy Infrastructure Fund,TSE,ETF,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
5103,"Showa Holdings Co.,Ltd.",TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
510A,"Heart Up Co.,Ltd.",TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
511A,Vanguard Smith Corporation,TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
5122,"OKAMOTO INDUSTRIES,INC.",TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
512A,Global X Stablecoins & Tokenization ETF (ex-Japan),TSE,ETF,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
5137,SmartDrive inc.,TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
513A,Global X Japan Defense Tech ETF,TSE,ETF,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
514A,Magonote Inc.,TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
515A,iShares JPY Investment Grade Corporate Bond Active ETF,TSE,ETF,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
516A,iFreeETF US Dollar Bull (1x),TSE,ETF,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
517A,iFreeETF US Dollar Bear (1x),TSE,ETF,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
5189,"SAKURA RUBBER CO.,LTD.",TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
518A,NEXT FUNDS FTSE Japan ex-REITs High Income Cash Flow 50 Index Exchange Traded Fund,TSE,ETF,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
5194,"SAGAMI RUBBER INDUSTRIES CO.,LTD.",TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
519A,Basic Inc.,TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
5202,"Nippon Sheet Glass Company,Limited",TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
520A,"J-Pharma Co.,Ltd.",TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
5210,"Nihon Yamamura Glass Co.,Ltd.",TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
5214,"Nippon Electric Glass Co.,Ltd.",TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
521A,iFreeETF FANG+GOLD,TSE,ETF,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
522A,COEL Inc.,TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
5233,TAIHEIYO CEMENT CORPORATION,TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
5237,NOZAWA CORPORATION,TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
523A,"SEIWA HOLDINGS Co.,Ltd.",TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
5243,note inc.,TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
5246,"ELEMENTS,Inc.",TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
5248,"TECHNOLOGIES,Inc.",TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
524A,"Tamura Builds Group Co.,Ltd.",TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
5256,"Fusic Co.,Ltd.",TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
5258,Transaction Media Networks Inc.,TSE,Stock,,Japan,JP,,,jpx_listed_issues,https://www.jpx.co.jp/english/markets/statistics-equities/misc/tvdivq0000001vg2-att/data_e.xls,exchange_directory
