financialdata_symbol,base_ticker,suffix,mapped_exchange,registrant_name,source_confidence,review_needed,observed_at,match_status,recommended_action,current_universe,review_scope,quality_gate,listing_keys,matched_names,same_ticker_listing_keys,same_ticker_exchanges,name_match_count,name_mismatch_count
CSH-UN.TO,CSH-UN,.TO,TSX,Chartwell Retirement Residences,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,TSX::CSH-UN,Chartwell Retirement Residences,TSX::CSH-UN,TSX,1,0
CSU.TO,CSU,.TO,TSX,Constellation Software Inc.,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,TSX::CSU,Constellation Software Inc.,TSX::CSU,TSX,1,0
CSW-A.TO,CSW-A,.TO,TSX,Corby Spirit and Wine Limited,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,TSX::CSW-A,Corby Spirit and Wine Limited,TSX::CSW-A,TSX,1,0
CTC.TO,CTC,.TO,TSX,"Canadian Tire Corporation, Limited",secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,TSX::CTC,Canadian Tire Corporation Limited,TSX::CTC,TSX,1,0
CU.TO,CU,.TO,TSX,ATCO Ltd.,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_mismatch,review_name_mismatch_before_any_update,true,name_mismatch_review,blocked_name_mismatch,TSX::CU,Canadian Utilities Limited,TSX::CU,TSX,0,1
CUP-U.TO,CUP-U,.TO,TSX,"Caribbean Utilities Company, Ltd.",secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,TSX::CUP-U,Caribbean Utilities Company Ltd,TSX::CUP-U,TSX,1,0
CURA.TO,CURA,.TO,TSX,Curaleaf,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,TSX::CURA,"Curaleaf Holdings, Inc.",TSX::CURA,TSX,1,0
CVE.TO,CVE,.TO,TSX,Cenovus Energy Inc.,secondary_review,true,2026-04-17T07:41:14Z,ticker_present_other_exchange,review_exchange_mapping_or_cross_listing,true,current_exchange_mapping_review,review_exchange_mapping_before_use,,,NYSE::CVE,NYSE,0,0
CVO.TO,CVO,.TO,TSX,Coveo Solutions Inc.,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,TSX::CVO,Coveo Solutions Inc.,TSX::CVO,TSX,1,0
CXI.TO,CXI,.TO,TSX,"Currency Exchange International, Corp",secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,TSX::CXI,Currency Exchange International Corp.,TSX::CXI,TSX,1,0
D-UN.TO,D-UN,.TO,TSX,Dream Office Real Estate Investment Trust,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,TSX::D-UN,Dream Office Real Estate Investment Trust,TSX::D-UN,TSX,1,0
DBO.TO,DBO,.TO,TSX,D-BOX Technologies Inc.,secondary_review,true,2026-04-17T07:41:14Z,missing_from_database,review_missing_listing_no_isin_from_secondary_source,true,current_exchange_gap,needs_official_source_or_isin,,,,,0,0
DC-A.TO,DC-A,.TO,TSX,Dundee Corporation,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,TSX::DC-A,Dundee Corporation,TSX::DC-A,TSX,1,0
DCBO.TO,DCBO,.TO,TSX,Docebo Inc.,secondary_review,true,2026-04-17T07:41:14Z,ticker_present_other_exchange,review_exchange_mapping_or_cross_listing,true,current_exchange_mapping_review,review_exchange_mapping_before_use,,,NASDAQ::DCBO,NASDAQ,0,0
DII-B.TO,DII-B,.TO,TSX,Dorel Industries Inc.,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,TSX::DII-B,Dorel Industries Inc,TSX::DII-B,TSX,1,0
DML.TO,DML,.TO,TSX,Denison Mines Corp.,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,TSX::DML,Denison Mines Corp.,TSX::DML,TSX,1,0
DOL.TO,DOL,.TO,TSX,Dollarama Inc.,secondary_review,true,2026-04-17T07:41:14Z,missing_from_database,review_missing_listing_no_isin_from_secondary_source,true,current_exchange_gap,needs_official_source_or_isin,,,,,0,0
DOO.TO,DOO,.TO,TSX,BRP Inc.,secondary_review,true,2026-04-17T07:41:14Z,ticker_present_other_exchange,review_exchange_mapping_or_cross_listing,true,current_exchange_mapping_review,review_exchange_mapping_before_use,,,NASDAQ::DOO,NASDAQ,0,0
DSG.TO,DSG,.TO,TSX,The Descartes Systems Group Inc.,secondary_review,true,2026-04-17T07:41:14Z,ticker_present_other_exchange,review_exchange_mapping_or_cross_listing,true,current_exchange_mapping_review,review_exchange_mapping_before_use,,,LSE::DSG,LSE,0,0
DTOL.TO,DTOL,.TO,TSX,Desire2Learn [D2L],secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,TSX::DTOL,D2L Inc.,TSX::DTOL,TSX,1,0
ECN.TO,ECN,.TO,TSX,ECN Capital Corporation,secondary_review,true,2026-04-17T07:41:14Z,missing_from_database,review_missing_listing_no_isin_from_secondary_source,true,current_exchange_gap,needs_official_source_or_isin,,,,,0,0
ECOR.TO,ECOR,.TO,TSX,Ecora Royalties PLC,secondary_review,true,2026-04-17T07:41:14Z,ticker_present_other_exchange,review_exchange_mapping_or_cross_listing,true,current_exchange_mapping_review,review_exchange_mapping_before_use,,,NASDAQ::ECOR,NASDAQ,0,0
EFX.TO,EFX,.TO,TSX,Enerflex Ltd.,secondary_review,true,2026-04-17T07:41:14Z,ticker_present_other_exchange,review_exchange_mapping_or_cross_listing,true,current_exchange_mapping_review,review_exchange_mapping_before_use,,,NYSE::EFX,NYSE,0,0
EGLX.TO,EGLX,.TO,TSX,Enthusiast Gaming,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,TSX::EGLX,Enthusiast Gaming Holdings Inc.,TSX::EGLX,TSX,1,0
ELD.TO,ELD,.TO,TSX,Eldorado Gold Corporation,secondary_review,true,2026-04-17T07:41:14Z,missing_from_database,review_missing_listing_no_isin_from_secondary_source,true,current_exchange_gap,needs_official_source_or_isin,,,,,0,0
ELVA.TO,ELVA,.TO,TSX,Electrovaya,secondary_review,true,2026-04-17T07:41:14Z,ticker_present_other_exchange,review_exchange_mapping_or_cross_listing,true,current_exchange_mapping_review,review_exchange_mapping_before_use,,,NASDAQ::ELVA,NASDAQ,0,0
EMA.TO,EMA,.TO,TSX,Emera Incorporated,secondary_review,true,2026-04-17T07:41:14Z,ticker_present_other_exchange,review_exchange_mapping_or_cross_listing,true,current_exchange_mapping_review,review_exchange_mapping_before_use,,,NYSE::EMA,NYSE,0,0
EMP-A.TO,EMP-A,.TO,TSX,Empire Company Limited,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,TSX::EMP-A,Empire Company Limited,TSX::EMP-A,TSX,1,0
ENB.TO,ENB,.TO,TSX,Enbridge Inc.,secondary_review,true,2026-04-17T07:41:14Z,ticker_present_other_exchange,review_exchange_mapping_or_cross_listing,true,current_exchange_mapping_review,review_exchange_mapping_before_use,,,NYSE::ENB,NYSE,0,0
EQB.TO,EQB,.TO,TSX,Equitable Bank,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_mismatch,review_name_mismatch_before_any_update,true,name_mismatch_review,blocked_name_mismatch,TSX::EQB,EQB Inc.,TSX::EQB,TSX,0,1
ESI.TO,ESI,.TO,TSX,Ensign Energy Services Inc.,secondary_review,true,2026-04-17T07:41:14Z,ticker_present_other_exchange,review_exchange_mapping_or_cross_listing,true,current_exchange_mapping_review,review_exchange_mapping_before_use,,,NYSE::ESI,NYSE,0,0
ET.TO,ET,.TO,TSX,Evertz Microsystems Limited,secondary_review,true,2026-04-17T07:41:14Z,ticker_present_other_exchange,review_exchange_mapping_or_cross_listing,true,current_exchange_mapping_review,review_exchange_mapping_before_use,,,NYSE::ET,NYSE,0,0
EXE.TO,EXE,.TO,TSX,Extendicare Inc.,secondary_review,true,2026-04-17T07:41:14Z,ticker_present_other_exchange,review_exchange_mapping_or_cross_listing,true,current_exchange_mapping_review,review_exchange_mapping_before_use,,,NASDAQ::EXE,NASDAQ,0,0
FCR-UN.TO,FCR-UN,.TO,TSX,First Capital REIT,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,TSX::FCR-UN,First Capital Real Estate Investment Trust,TSX::FCR-UN,TSX,1,0
FEC.TO,FEC,.TO,TSX,Frontera Energy,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,TSX::FEC,Frontera Energy Corporation,TSX::FEC,TSX,1,0
FFH.TO,FFH,.TO,TSX,Fairfax Financial Holdings Limited,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,TSX::FFH,Fairfax Financial Holdings Limited,TSX::FFH,TSX,1,0
FM.TO,FM,.TO,TSX,First Quantum Minerals,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,TSX::FM,First Quantum Minerals Ltd.,TSX::FM,TSX,1,0
FN.TO,FN,.TO,TSX,First National Financial Corporation,secondary_review,true,2026-04-17T07:41:14Z,ticker_present_other_exchange,review_exchange_mapping_or_cross_listing,true,current_exchange_mapping_review,review_exchange_mapping_before_use,,,NYSE::FN,NYSE,0,0
FNV.TO,FNV,.TO,TSX,Franco-Nevada Corporation,secondary_review,true,2026-04-17T07:41:14Z,ticker_present_other_exchange,review_exchange_mapping_or_cross_listing,true,current_exchange_mapping_review,review_exchange_mapping_before_use,,,NYSE::FNV,NYSE,0,0
FOOD.TO,FOOD,.TO,TSX,Goodfood Market Corp.,secondary_review,true,2026-04-17T07:41:14Z,missing_from_database,review_missing_listing_no_isin_from_secondary_source,true,current_exchange_gap,needs_official_source_or_isin,,,,,0,0
FSV.TO,FSV,.TO,TSX,FirstService Corporation,secondary_review,true,2026-04-17T07:41:14Z,ticker_present_other_exchange,review_exchange_mapping_or_cross_listing,true,current_exchange_mapping_review,review_exchange_mapping_before_use,,,NASDAQ::FSV,NASDAQ,0,0
FSY.TO,FSY,.TO,TSX,Forsys Metals,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,TSX::FSY,Forsys Metals Corp.,TSX::FSY,TSX,1,0
FSZ.TO,FSZ,.TO,TSX,Fiera Capital Corporation,secondary_review,true,2026-04-17T07:41:14Z,missing_from_database,review_missing_listing_no_isin_from_secondary_source,true,current_exchange_gap,needs_official_source_or_isin,,,,,0,0
FTS.TO,FTS,.TO,TSX,Fortis Inc.,secondary_review,true,2026-04-17T07:41:14Z,ticker_present_other_exchange,review_exchange_mapping_or_cross_listing,true,current_exchange_mapping_review,review_exchange_mapping_before_use,,,NYSE::FTS,NYSE,0,0
FVI.TO,FVI,.TO,TSX,Fortuna Mining Corp.,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,TSX::FVI,Fortuna Silver Mines Inc,TSX::FVI,TSX,1,0
GCG.TO,GCG,.TO,TSX,Guardian Capital Group,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,TSX::GCG,Guardian Capital Group Limited,TSX::GCG,TSX,1,0
GDI.TO,GDI,.TO,TSX,GDI Integrated Facility Services,secondary_review,true,2026-04-17T07:41:14Z,ticker_present_other_exchange,review_exchange_mapping_or_cross_listing,true,current_exchange_mapping_review,review_exchange_mapping_before_use,,,ASX::GDI,ASX,0,0
GEC.TO,GEC,.TO,TSX,GEC,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_mismatch,review_name_mismatch_before_any_update,true,name_mismatch_review,blocked_name_mismatch,TSX::GEC,Global Education Communities Corp.,TSX::GEC,TSX,0,1
GFL.TO,GFL,.TO,TSX,GFL Environmental Inc.,secondary_review,true,2026-04-17T07:41:14Z,ticker_present_other_exchange,review_exchange_mapping_or_cross_listing,true,current_exchange_mapping_review,review_exchange_mapping_before_use,,,NYSE::GFL,NYSE,0,0
GIB-A.TO,GIB-A,.TO,TSX,CGI Inc.,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,TSX::GIB-A,CGI Inc,TSX::GIB-A,TSX,1,0
GIL.TO,GIL,.TO,TSX,Gildan Activewear Inc.,secondary_review,true,2026-04-17T07:41:14Z,ticker_present_other_exchange,review_exchange_mapping_or_cross_listing,true,current_exchange_mapping_review,review_exchange_mapping_before_use,,,NYSE::GIL,NYSE,0,0
GOOS.TO,GOOS,.TO,TSX,Canada Goose Inc.,secondary_review,true,2026-04-17T07:41:14Z,ticker_present_other_exchange,review_exchange_mapping_or_cross_listing,true,current_exchange_mapping_review,review_exchange_mapping_before_use,,,NYSE::GOOS,NYSE,0,0
GRC.TO,GRC,.TO,TSX,Gold Springs Resource Corp.,secondary_review,true,2026-04-17T07:41:14Z,ticker_present_other_exchange,review_exchange_mapping_or_cross_listing,true,current_exchange_mapping_review,review_exchange_mapping_before_use,,,NYSE::GRC,NYSE,0,0
GRGD.TO,GRGD,.TO,TSX,Groupe Dynamite Inc.,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,TSX::GRGD,Groupe Dynamite Inc.,TSX::GRGD,TSX,1,0
GRT-UN.TO,GRT-UN,.TO,TSX,Granite Real Estate Investment Trust,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,TSX::GRT-UN,Granite Real Estate Investment Trust,TSX::GRT-UN,TSX,1,0
GSY.TO,GSY,.TO,TSX,goeasy Ltd.,secondary_review,true,2026-04-17T07:41:14Z,missing_from_database,review_missing_listing_no_isin_from_secondary_source,true,current_exchange_gap,needs_official_source_or_isin,,,,,0,0
GTE.TO,GTE,.TO,TSX,Gran Tierra Energy Inc.,secondary_review,true,2026-04-17T07:41:14Z,ticker_present_other_exchange,review_exchange_mapping_or_cross_listing,true,current_exchange_mapping_review,review_exchange_mapping_before_use,,,NYSE MKT::GTE,NYSE MKT,0,0
GUD.TO,GUD,.TO,TSX,Knight Therapeutics Inc.,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,TSX::GUD,Knight Therapeutics Inc.,TSX::GUD,TSX,1,0
GVC.TO,GVC,.TO,TSX,Glacier Media Inc.,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,TSX::GVC,Glacier Media Inc.,TSX::GVC,TSX,1,0
GWO.TO,GWO,.TO,TSX,Great-West Lifeco Inc.,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,TSX::GWO,Great-West Lifeco Inc.,TSX::GWO,TSX,1,0
H.TO,H,.TO,TSX,Hydro One Limited,secondary_review,true,2026-04-17T07:41:14Z,ticker_present_other_exchange,review_exchange_mapping_or_cross_listing,true,current_exchange_mapping_review,review_exchange_mapping_before_use,,,NYSE::H,NYSE,0,0
HAI.TO,HAI,.TO,TSX,Haivision Systems,secondary_review,true,2026-04-17T07:41:14Z,ticker_present_other_exchange,review_exchange_mapping_or_cross_listing,true,current_exchange_mapping_review,review_exchange_mapping_before_use,,,BVB::HAI,BVB,0,0
HBM.TO,HBM,.TO,TSX,Hudbay Minerals Inc.,secondary_review,true,2026-04-17T07:41:14Z,ticker_present_other_exchange,review_exchange_mapping_or_cross_listing,true,current_exchange_mapping_review,review_exchange_mapping_before_use,,,NYSE::HBM,NYSE,0,0
HR-UN.TO,HR-UN,.TO,TSX,H&R Real Estate Investment Trust,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,TSX::HR-UN,H&R Real Estate Investment Trust,TSX::HR-UN,TSX,1,0
IFC.TO,IFC,.TO,TSX,Intact Financial Corporation,secondary_review,true,2026-04-17T07:41:14Z,ticker_present_other_exchange,review_exchange_mapping_or_cross_listing,true,current_exchange_mapping_review,review_exchange_mapping_before_use,,,WSE::IFC,WSE,0,0
IFP.TO,IFP,.TO,TSX,Interfor Corporation,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,TSX::IFP,Interfor Corporation,TSX::IFP,TSX,1,0
III.TO,III,.TO,TSX,Imperial Metals Corporation,secondary_review,true,2026-04-17T07:41:14Z,ticker_present_other_exchange,review_exchange_mapping_or_cross_listing,true,current_exchange_mapping_review,review_exchange_mapping_before_use,,,NASDAQ::III,NASDAQ,0,0
IIP-UN.TO,IIP-UN,.TO,TSX,InterRent Real Estate Investment Trust,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,TSX::IIP-UN,InterRent Real Estate Investment Trust,TSX::IIP-UN,TSX,1,0
IMG.TO,IMG,.TO,TSX,Iamgold Corporation,secondary_review,true,2026-04-17T07:41:14Z,ticker_present_other_exchange,review_exchange_mapping_or_cross_listing,true,current_exchange_mapping_review,review_exchange_mapping_before_use,,,NASDAQ::IMG,NASDAQ,0,0
IMO.TO,IMO,.TO,TSX,Imperial Oil Limited,secondary_review,true,2026-04-17T07:41:14Z,ticker_present_other_exchange,review_exchange_mapping_or_cross_listing,true,current_exchange_mapping_review,review_exchange_mapping_before_use,,,NYSE MKT::IMO,NYSE MKT,0,0
ISC.TO,ISC,.TO,TSX,Information Services Corporation,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,TSX::ISC,Information Services Corporation,TSX::ISC,TSX,1,0
IVN.TO,IVN,.TO,TSX,Ivanhoe Mines Ltd.,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,TSX::IVN,Ivanhoe Mines Ltd.,TSX::IVN,TSX,1,0
K.TO,K,.TO,TSX,Kinross Gold Corporation,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,TSX::K,Kinross Gold Corporation,TSX::K,TSX,1,0
KEY.TO,KEY,.TO,TSX,Keyera Corp.,secondary_review,true,2026-04-17T07:41:14Z,ticker_present_other_exchange,review_exchange_mapping_or_cross_listing,true,current_exchange_mapping_review,review_exchange_mapping_before_use,,,NYSE::KEY,NYSE,0,0
KXS.TO,KXS,.TO,TSX,Kinaxis Inc.,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,TSX::KXS,Kinaxis Inc.,TSX::KXS,TSX,1,0
L.TO,L,.TO,TSX,Loblaw Companies Limited,secondary_review,true,2026-04-17T07:41:14Z,ticker_present_other_exchange,review_exchange_mapping_or_cross_listing,true,current_exchange_mapping_review,review_exchange_mapping_before_use,,,NYSE::L,NYSE,0,0
LAC.TO,LAC,.TO,TSX,Lithium Americas Corp.,secondary_review,true,2026-04-17T07:41:14Z,ticker_present_other_exchange,review_exchange_mapping_or_cross_listing,true,current_exchange_mapping_review,review_exchange_mapping_before_use,,,NYSE::LAC,NYSE,0,0
LAS-A.TO,LAS-A,.TO,TSX,Lassonde Industries Inc.,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,TSX::LAS-A,Lassonde Industries Inc,TSX::LAS-A,TSX,1,0
LB.TO,LB,.TO,TSX,Laurentian Bank Financial Group Laurentian Bank of Canada,secondary_review,true,2026-04-17T07:41:14Z,ticker_present_other_exchange,review_exchange_mapping_or_cross_listing,true,current_exchange_mapping_review,review_exchange_mapping_before_use,,,NYSE::LB,NYSE,0,0
LNF.TO,LNF,.TO,TSX,Leon's Furniture Ltd.,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,TSX::LNF,Leon's Furniture Limited,TSX::LNF,TSX,1,0
LNR.TO,LNR,.TO,TSX,Linamar Corporation,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,TSX::LNR,Linamar Corporation,TSX::LNR,TSX,1,0
LSPD.TO,LSPD,.TO,TSX,Lightspeed Commerce Inc.,secondary_review,true,2026-04-17T07:41:14Z,ticker_present_other_exchange,review_exchange_mapping_or_cross_listing,true,current_exchange_mapping_review,review_exchange_mapping_before_use,,,NYSE::LSPD,NYSE,0,0
LUC.TO,LUC,.TO,TSX,Lucara Diamond Corp.,secondary_review,true,2026-04-17T07:41:14Z,ticker_present_other_exchange,review_exchange_mapping_or_cross_listing,true,current_exchange_mapping_review,review_exchange_mapping_before_use,,,STO::LUC,STO,0,0
LUN.TO,LUN,.TO,TSX,Lundin Mining Corporation,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,TSX::LUN,Lundin Mining Corporation,TSX::LUN,TSX,1,0
MAL.TO,MAL,.TO,TSX,Magellan Aerospace Corporation,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,TSX::MAL,Magellan Aerospace Corporation,TSX::MAL,TSX,1,0
MATR.TO,MATR,.TO,TSX,Mattr Corp.,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,TSX::MATR,Mattr Corp.,TSX::MATR,TSX,1,0
MDA.TO,MDA,.TO,TSX,MDA Space Ltd.,secondary_review,true,2026-04-17T07:41:14Z,ticker_present_other_exchange,review_exchange_mapping_or_cross_listing,true,current_exchange_mapping_review,review_exchange_mapping_before_use,,,WSE::MDA,WSE,0,0
MDI.TO,MDI,.TO,TSX,Major Drilling Group International Inc.,secondary_review,true,2026-04-17T07:41:14Z,ticker_present_other_exchange,review_exchange_mapping_or_cross_listing,true,current_exchange_mapping_review,review_exchange_mapping_before_use,,,WSE::MDI,WSE,0,0
MEG.TO,MEG,.TO,TSX,MEG Energy Corp.,secondary_review,true,2026-04-17T07:41:14Z,ticker_present_other_exchange,review_exchange_mapping_or_cross_listing,true,current_exchange_mapping_review,review_exchange_mapping_before_use,,,NYSE::MEG,NYSE,0,0
MFC.TO,MFC,.TO,TSX,Manulife Financial Corporation,secondary_review,true,2026-04-17T07:41:14Z,ticker_present_other_exchange,review_exchange_mapping_or_cross_listing,true,current_exchange_mapping_review,review_exchange_mapping_before_use,,,NYSE::MFC,NYSE,0,0
MFI.TO,MFI,.TO,TSX,Maple Leaf Foods Inc.,secondary_review,true,2026-04-17T07:41:14Z,ticker_present_other_exchange,review_exchange_mapping_or_cross_listing,true,current_exchange_mapping_review,review_exchange_mapping_before_use,,,NASDAQ::MFI,NASDAQ,0,0
MGA.TO,MGA,.TO,TSX,Magna International Inc.,secondary_review,true,2026-04-17T07:41:14Z,ticker_present_other_exchange,review_exchange_mapping_or_cross_listing,true,current_exchange_mapping_review,review_exchange_mapping_before_use,,,NYSE::MGA,NYSE,0,0
MOGO.TO,MOGO,.TO,TSX,Mogo Inc.,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,TSX::MOGO,Mogo Inc.,TSX::MOGO,TSX,1,0
MPVD.TO,MPVD,.TO,TSX,Mountain Province Diamonds Inc.,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,TSX::MPVD,Mountain Province Diamonds Inc.,TSX::MPVD,TSX,1,0
MRC.TO,MRC,.TO,TSX,Morguard Corporation,secondary_review,true,2026-04-17T07:41:14Z,ticker_present_other_exchange,review_exchange_mapping_or_cross_listing,true,current_exchange_mapping_review,review_exchange_mapping_before_use,,,LSE::MRC,LSE,0,0
MRE.TO,MRE,.TO,TSX,Martinrea International Inc.,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,TSX::MRE,Martinrea International Inc.,TSX::MRE,TSX,1,0
MRU.TO,MRU,.TO,TSX,Metro Inc.,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,TSX::MRU,Metro Inc.,TSX::MRU,TSX,1,0
MTY.TO,MTY,.TO,TSX,MTY Food Group Inc.,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,TSX::MTY,MTY Food Group Inc.,TSX::MTY,TSX,1,0
MX.TO,MX,.TO,TSX,Methanex Corporation,secondary_review,true,2026-04-17T07:41:14Z,ticker_present_other_exchange,review_exchange_mapping_or_cross_listing,true,current_exchange_mapping_review,review_exchange_mapping_before_use,,,NYSE::MX,NYSE,0,0
MXG.TO,MXG,.TO,TSX,Maxim Power Corporation,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,TSX::MXG,Maxim Power Corp.,TSX::MXG,TSX,1,0
NA.TO,NA,.TO,TSX,National Bank of Canada,secondary_review,true,2026-04-17T07:41:14Z,ticker_present_other_exchange,review_exchange_mapping_or_cross_listing,true,current_exchange_mapping_review,review_exchange_mapping_before_use,,,NASDAQ::NA,NASDAQ,0,0
NFI.TO,NFI,.TO,TSX,NFI Group Inc.,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,TSX::NFI,NFI Group Inc.,TSX::NFI,TSX,1,0
NG.TO,NG,.TO,TSX,NOVAGOLD,secondary_review,true,2026-04-17T07:41:14Z,ticker_present_other_exchange,review_exchange_mapping_or_cross_listing,true,current_exchange_mapping_review,review_exchange_mapping_before_use,,,NYSE MKT::NG,NYSE MKT,0,0
NGD.TO,NGD,.TO,TSX,New Gold Inc.,secondary_review,true,2026-04-17T07:41:14Z,matched_exchange_name_ok,keep_as_secondary_reference,true,secondary_reference,usable_secondary_reference,TSX::NGD,New Gold Inc.,TSX::NGD,TSX,1,0
