listing_key,ticker,exchange,name,fd_symbol,fd_name,fd_isin,official_ticker,official_name,official_isin,official_source_key,official_sector,official_reference_asset_type,reference_asset_type_conflict,local_same_isin_any_venue,local_same_isin_venues,openfigi_query_type,openfigi_query_value,openfigi_common_stock_match_count,openfigi_common_stock_figis,openfigi_common_stock_names,openfigi_common_stock_exchange_codes,openfigi_security_types,openfigi_match_status,apply_action,reason,stock_sector_action,isin_action
ASX::ALC,ALC,ASX,ALCIDION GROUP LIMITED,ALC.AX,Alcidion Group Limited,,ALC,ALCIDION GROUP LIMITED,,asx_listed_companies,Health Care,Stock,false,false,,TICKER,ALC,3,BBG001P0XB53|BBG001P0XB62|BBG002F3T5N4,ALCIDION GROUP LTD|ALCIDION GROUP LTD|ALCIDION GROUP LTD,AH|AT|AU,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,use_official_reference,leave_blank_until_official_identifier
ASX::AMH,AMH,ASX,AMCIL LIMITED,AMH.AX,Amcil Limited,,AMH,AMCIL LIMITED,,asx_listed_companies,,Stock,false,false,,TICKER,AMH,0,,,,Common Stock,common_stock_name_mismatch,blocked_openfigi_name_mismatch,"OpenFIGI returned Common Stock results, but none matched the official issuer name.",leave_blank_until_official_sector,leave_blank_until_official_identifier
ASX::AMN,AMN,ASX,AGRIMIN LIMITED,AMN.AX,Agrimin Limited,,AMN,AGRIMIN LIMITED,,asx_listed_companies,Materials,Stock,false,false,,TICKER,AMN,3,BBG000T1BW39|BBG000T1BWD8|BBG002F3NBP5,AGRIMIN LTD|AGRIMIN LTD|AGRIMIN LTD,AH|AT|AU,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,use_official_reference,leave_blank_until_official_identifier
ASX::AOA,AOA,ASX,AUSMON RESOURCES LIMITED,AOA.AX,Ausmon Resources Limited,,AOA,AUSMON RESOURCES LIMITED,,asx_listed_companies,Materials,Stock,false,false,,TICKER,AOA,3,BBG000BHD282|BBG000BHD2J0|BBG002F3K492,AUSMON RESOURCES LTD|AUSMON RESOURCES LTD|AUSMON RESOURCES LTD,AH|AT|AU,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,use_official_reference,leave_blank_until_official_identifier
ASX::ASH,ASH,ASX,ASHLEY SERVICES GROUP LIMITED,ASH.AX,Ashley Services Group Limited,,ASH,ASHLEY SERVICES GROUP LIMITED,,asx_listed_companies,Industrials,Stock,false,false,,TICKER,ASH,3,BBG005CX94T3|BBG005CX94V0|BBG005CX94Z6,ASHLEY SERVICES GROUP LTD|ASHLEY SERVICES GROUP LTD|ASHLEY SERVICES GROUP LTD,AH|AT|AU,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,use_official_reference,leave_blank_until_official_identifier
ASX::ATR,ATR,ASX,ASTRON LIMITED,ATR.AX,Astron Corporation Limited,AU000000ATR7,ATR,ASTRON LIMITED,,asx_listed_companies,Materials,Stock,false,false,,TICKER,ATR,3,BBG01W6GQ846|BBG01W6GQ855|BBG01W6GQ891,ASTRON LTD|ASTRON LTD|ASTRON LTD,AH|AT|AU,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,use_official_reference,leave_blank_until_official_identifier
ASX::AVA,AVA,ASX,AVA RISK GROUP LIMITED,AVA.AX,Ava Risk Group Limited,,AVA,AVA RISK GROUP LIMITED,,asx_listed_companies,Information Technology,Stock,false,false,,TICKER,AVA,3,BBG008KF3P61|BBG008KF3P89|BBG008KF3PD3,AVA RISK GROUP LTD|AVA RISK GROUP LTD|AVA RISK GROUP LTD,AH|AT|AU,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,use_official_reference,leave_blank_until_official_identifier
ASX::AZI,AZI,ASX,ALTAMIN LIMITED,AZI.AX,Altamin Limited,,AZI,ALTAMIN LIMITED,,asx_listed_companies,Materials,Stock,false,false,,TICKER,AZI,3,BBG000PXN0W8|BBG000PXN110|BBG002F3Q9N9,ALTAMIN LTD|ALTAMIN LTD|ALTAMIN LTD,AH|AT|AU,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,use_official_reference,leave_blank_until_official_identifier
ASX::BAP,BAP,ASX,BAPCOR LIMITED,BAP.AX,Bapcor Limited,,BAP,BAPCOR LIMITED,,asx_listed_companies,Consumer Discretionary,Stock,false,false,,TICKER,BAP,3,BBG0068LJSL6|BBG0068LJSM5|BBG0068LJSR0,BAPCOR LTD|BAPCOR LTD|BAPCOR LTD,AH|AT|AU,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,use_official_reference,leave_blank_until_official_identifier
ASX::BNR,BNR,ASX,BULLETIN RESOURCES LIMITED,BNR.AX,Bulletin Resources Limited,,BNR,BULLETIN RESOURCES LIMITED,,asx_listed_companies,Materials,Stock,false,false,,TICKER,BNR,3,BBG0019PDF13|BBG0019PDF22|BBG002F3S225,BULLETIN RESOURCES LTD|BULLETIN RESOURCES LTD|BULLETIN RESOURCES LTD,AH|AT|AU,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,use_official_reference,leave_blank_until_official_identifier
ASX::BTR,BTR,ASX,BRIGHTSTAR RESOURCES LIMITED,BTR.AX,Brightstar Resources Limited,,BTR,BRIGHTSTAR RESOURCES LIMITED,,asx_listed_companies,Materials,Stock,false,false,,TICKER,BTR,21,BBG000CP96Y0|BBG000CP97F9|BBG000DD90R7|BBG000DD9220|BBG000DD94B6|BBG000DD96V9|BBG000DDB9Q6|BBG000DDB9X8|BBG000DDCCM2|BBG001QLJCV1|BBG002F3HZH8|BBG003G88SF2|BBG004J9XJH5|BBG005XRK394|BBG0086KHWP5|BBG0086KHWQ4|BBG00DVN3048|BBG00LN9KK29|BBG019LPJ9X4|BBG01J14Q9P2|BBG01J15FLN6,BRIGHTSTAR RESOURCES LTD|BRIGHTSTAR RESOURCES LTD|BONTERRA RESOURCES INC|BONTERRA RESOURCES INC|BONTERRA RESOURCES INC|BONTERRA RESOURCES INC|BONTERRA RESOURCES INC|BONTERRA RESOURCES INC|BONTERRA RESOURCES INC|BONTERRA RESOURCES INC|BRIGHTSTAR RESOURCES LTD|BONTERRA RESOURCES INC|BONTERRA RESOURCES INC|BONTERRA RESOURCES INC|BONTERRA RESOURCES INC|BONTERRA RESOURCES INC|BONTERRA RESOURCES INC|BONTERRA RESOURCES INC|BONTERRA RESOURCES INC|BONTERRA RESOURCES INC|BONTERRA RESOURCES INC,AH|AT|AU|BF|CJ|CN|CV|DG|DK|DS|DV|HD|HX|QF|QG|QH|TG|TK|TN|TV|TW,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,use_official_reference,leave_blank_until_official_identifier
ASX::CAE,CAE,ASX,CANNINDAH RESOURCES LIMITED,CAE.AX,Cannindah Resources Limited,,CAE,CANNINDAH RESOURCES LIMITED,,asx_listed_companies,Materials,Stock,false,false,,TICKER,CAE,3,BBG000DLMB36|BBG000DLMBQ1|BBG002F3KST7,CANNINDAH RESOURCES LTD|CANNINDAH RESOURCES LTD|CANNINDAH RESOURCES LTD,AH|AT|AU,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,use_official_reference,leave_blank_until_official_identifier
ASX::CCR,CCR,ASX,CREDIT CLEAR LIMITED,CCR.AX,Credit Clear Limited,,CCR,CREDIT CLEAR LIMITED,,asx_listed_companies,Information Technology,Stock,false,false,,TICKER,CCR,3,BBG00XP35N25|BBG00XP35N43|BBG00XP35NB5,CREDIT CLEAR LTD|CREDIT CLEAR LTD|CREDIT CLEAR LTD,AH|AT|AU,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,use_official_reference,leave_blank_until_official_identifier
ASX::CDT,CDT,ASX,CASTLE MINERALS LIMITED,CDT.AX,Castle Minerals Limited,,CDT,CASTLE MINERALS LIMITED,,asx_listed_companies,Materials,Stock,false,false,,TICKER,CDT,3,BBG000NP8SC5|BBG000NP8SX2|BBG002F3M285,CASTLE MINERALS LTD|CASTLE MINERALS LTD|CASTLE MINERALS LTD,AH|AT|AU,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,use_official_reference,leave_blank_until_official_identifier
ASX::CGO,CGO,ASX,CPT GLOBAL LIMITED,CGO.AX,CPT Global Limited,,CGO,CPT GLOBAL LIMITED,,asx_listed_companies,Information Technology,Stock,false,false,,TICKER,CGO,3,BBG000C2YVD1|BBG000C2YVR6|BBG002F3J4H5,CPT GLOBAL LIMITED|CPT GLOBAL LIMITED|CPT GLOBAL LIMITED,AH|AT|AU,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,use_official_reference,leave_blank_until_official_identifier
ASX::CLU,CLU,ASX,CLUEY LTD,CLU.AX,Cluey Ltd,,CLU,CLUEY LTD,,asx_listed_companies,Consumer Discretionary,Stock,false,false,,TICKER,CLU,3,BBG00P1BBQD4|BBG00XYKDX26|BBG00XYKDX62,CLUEY LTD|CLUEY LTD|CLUEY LTD,AH|AT|AU,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,use_official_reference,leave_blank_until_official_identifier
ASX::CLX,CLX,ASX,CTI LOGISTICS LIMITED,CLX.AX,CTI Logistics Limited,,CLX,CTI LOGISTICS LIMITED,,asx_listed_companies,Industrials,Stock,false,false,,TICKER,CLX,3,BBG000C0ZDV4|BBG000C0ZFW8|BBG002F3H478,CTI LOGISTICS LTD|CTI LOGISTICS LTD|CTI LOGISTICS LTD,AH|AT|AU,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,use_official_reference,leave_blank_until_official_identifier
ASX::CVV,CVV,ASX,CARAVEL MINERALS LIMITED,CVV.AX,Caravel Minerals Limited,,CVV,CARAVEL MINERALS LIMITED,,asx_listed_companies,Materials,Stock,false,false,,TICKER,CVV,3,BBG000C1K2R7|BBG000C1K377|BBG002F3K535,CARAVEL MINERALS LTD|CARAVEL MINERALS LTD|CARAVEL MINERALS LTD,AH|AT|AU,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,use_official_reference,leave_blank_until_official_identifier
ASX::CYG,CYG,ASX,COVENTRY GROUP LIMITED,CYG.AX,Coventry Group Ltd,,CYG,COVENTRY GROUP LIMITED,,asx_listed_companies,Industrials,Stock,false,false,,TICKER,CYG,3,BBG000BKB072|BBG000BKB1C4|BBG002F3FJR5,COVENTRY GROUP LTD|COVENTRY GROUP LTD|COVENTRY GROUP LTD,AH|AT|AU,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,use_official_reference,leave_blank_until_official_identifier
ASX::DTM,DTM,ASX,DART MINING NL,DTM.AX,Dart Mining NL,,DTM,DART MINING NL,,asx_listed_companies,Materials,Stock,false,false,,TICKER,DTM,3,BBG000PSV6B0|BBG000PSV8D4|BBG002F3MB85,DART MINING NL|DART MINING NL|DART MINING NL,AH|AT|AU,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,use_official_reference,leave_blank_until_official_identifier
ASX::EGG,EGG,ASX,ENERO GROUP LIMITED,EGG.AX,Enero Group Limited,,EGG,ENERO GROUP LIMITED,,asx_listed_companies,Communication Services,Stock,false,false,,TICKER,EGG,3,BBG000NPXV94|BBG000NPXVX7|BBG002F3K5Z0,ENERO GROUP LTD|ENERO GROUP LTD|ENERO GROUP LTD,AH|AT|AU,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,use_official_reference,leave_blank_until_official_identifier
ASX::ELD,ELD,ASX,ELDERS LIMITED,ELD.AX,Elders Limited,AU000000ELD6,ELD,ELDERS LIMITED,,asx_listed_companies,Consumer Staples,Stock,false,false,,TICKER,ELD,3,BBG000BKCVW5|BBG000BKCW80|BBG002F3FKB9,ELDERS LTD|ELDERS LTD|ELDERS LTD,AH|AT|AU,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,use_official_reference,leave_blank_until_official_identifier
ASX::ENR,ENR,ASX,ENCOUNTER RESOURCES LIMITED,ENR.AX,Encounter Resources Limited,,ENR,ENCOUNTER RESOURCES LIMITED,,asx_listed_companies,Materials,Stock,false,false,,TICKER,ENR,3,BBG000N01CM1|BBG000N01D58|BBG002F3LZR2,ENCOUNTER RESOURCES LTD|ENCOUNTER RESOURCES LTD|ENCOUNTER RESOURCES LTD,AH|AT|AU,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,use_official_reference,leave_blank_until_official_identifier
ASX::EQX,EQX,ASX,EQUATORIAL RESOURCES LIMITED,EQX.AX,Equatorial Resources Limited,,EQX,EQUATORIAL RESOURCES LIMITED,,asx_listed_companies,Materials,Stock,false,false,,TICKER,EQX,3,BBG000BR0T30|BBG000BR0TG6|BBG002F3HFP3,EQUATORIAL RESOURCES LTD|EQUATORIAL RESOURCES LTD|EQUATORIAL RESOURCES LTD,AH|AT|AU,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,use_official_reference,leave_blank_until_official_identifier
ASX::EXP,EXP,ASX,EXPERIENCE CO LIMITED,EXP.AX,Experience Co Limited,,EXP,EXPERIENCE CO LIMITED,,asx_listed_companies,Consumer Discretionary,Stock,false,false,,TICKER,EXP,3,BBG0084FFRX2|BBG0084FFRY1|BBG0084FFS24,EXPERIENCE CO LTD|EXPERIENCE CO LTD|EXPERIENCE CO LTD,AH|AT|AU,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,use_official_reference,leave_blank_until_official_identifier
ASX::FDV,FDV,ASX,FRONTIER DIGITAL VENTURES LIMITED,FDV.AX,Frontier Digital Ventures Limited,,FDV,FRONTIER DIGITAL VENTURES LIMITED,,asx_listed_companies,Communication Services,Stock,false,false,,TICKER,FDV,3,BBG00DKK7BG5|BBG00DKK7BT1|BBG00DKK7BY5,FRONTIER DIGITAL VENTURES LT|FRONTIER DIGITAL VENTURES LT|FRONTIER DIGITAL VENTURES LT,AH|AT|AU,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,use_official_reference,leave_blank_until_official_identifier
ASX::FLX,FLX,ASX,FELIX GROUP HOLDINGS LTD,FLX.AX,Felix Group Holdings Ltd,,FLX,FELIX GROUP HOLDINGS LTD,,asx_listed_companies,Information Technology,Stock,false,false,,TICKER,FLX,3,BBG00YJWBXK7|BBG00YJWBXL6|BBG00YJWBXQ1,FELIX GROUP HOLDINGS LTD|FELIX GROUP HOLDINGS LTD|FELIX GROUP HOLDINGS LTD,AH|AT|AU,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,use_official_reference,leave_blank_until_official_identifier
ASX::FSI,FSI,ASX,FLAGSHIP INVESTMENTS LIMITED,FSI.AX,Flagship Investments Limited,,FSI,FLAGSHIP INVESTMENTS LIMITED,,asx_listed_companies,,Stock,false,false,,TICKER,FSI,1,BBG000BQBVS8,FIRST SHANGHAI INVESTMENTS,GR,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,leave_blank_until_official_sector,leave_blank_until_official_identifier
ASX::FWD,FWD,ASX,FLEETWOOD LIMITED,FWD.AX,Fleetwood Limited,,FWD,FLEETWOOD LIMITED,,asx_listed_companies,Consumer Discretionary,Stock,false,false,,TICKER,FWD,3,BBG000BM78Q5|BBG000BM7910|BBG0027TW641,FLEETWOOD LTD|FLEETWOOD LTD|FLEETWOOD LTD,AH|AT|AU,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,use_official_reference,leave_blank_until_official_identifier
ASX::GAL,GAL,ASX,GALILEO MINING LTD,GAL.AX,Galileo Mining Ltd,,GAL,GALILEO MINING LTD,,asx_listed_companies,Materials,Stock,false,false,,TICKER,GAL,3,BBG00KY19158|BBG00KY19167|BBG00KY191B1,GALILEO MINING LTD|GALILEO MINING LTD|GALILEO MINING LTD,AH|AT|AU,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,use_official_reference,leave_blank_until_official_identifier
ASX::GIB,GIB,ASX,GIBB RIVER DIAMONDS LIMITED,GIB.AX,Gibb River Diamonds Limited,,GIB,GIBB RIVER DIAMONDS LIMITED,,asx_listed_companies,Materials,Stock,false,false,,TICKER,GIB,3,BBG000BG3NV3|BBG000BG3P39|BBG002F3JNL8,GIBB RIVER DIAMONDS LTD|GIBB RIVER DIAMONDS LTD|GIBB RIVER DIAMONDS LTD,AH|AT|AU,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,use_official_reference,leave_blank_until_official_identifier
ASX::GLL,GLL,ASX,GALILEE ENERGY LIMITED,GLL.AX,Galilee Energy Limited,,GLL,GALILEE ENERGY LIMITED,,asx_listed_companies,Energy,Stock,false,false,,TICKER,GLL,3,BBG000FT0Q74|BBG000FT0QL8|BBG002F3GGK7,GALILEE ENERGY LTD|GALILEE ENERGY LTD|GALILEE ENERGY LTD,AH|AT|AU,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,use_official_reference,leave_blank_until_official_identifier
ASX::GNE,GNE,ASX,GENESIS ENERGY LIMITED,GNE.AX,Genesis Energy Limited,,GNE,GENESIS ENERGY LIMITED,,asx_listed_companies,Utilities,Stock,false,false,,TICKER,GNE,4,BBG0067SKPB7|BBG0067V87S6|BBG0067V87V2|BBG0067V87Z8,GENESIS ENERGY LTD|GENESIS ENERGY LTD|GENESIS ENERGY LTD|GENESIS ENERGY LTD,AH|AT|AU|NZ,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,use_official_reference,leave_blank_until_official_identifier
ASX::GSM,GSM,ASX,GOLDEN STATE MINING LIMITED,GSM.AX,Golden State Mining Limited,AU0000023574,GSM,GOLDEN STATE MINING LIMITED,,asx_listed_companies,Materials,Stock,false,false,,TICKER,GSM,3,BBG00LTTBCR0|BBG00LTTBCS9|BBG00LTTBCX3,GOLDEN STATE MINING LTD|GOLDEN STATE MINING LTD|GOLDEN STATE MINING LTD,AH|AT|AU,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,use_official_reference,leave_blank_until_official_identifier
ASX::GTK,GTK,ASX,GENTRACK GROUP LIMITED,GTK.AX,Gentrack Group Limited,,GTK,GENTRACK GROUP LIMITED,,asx_listed_companies,Information Technology,Stock,false,false,,TICKER,GTK,4,BBG006L0RX64|BBG006LDSFX4|BBG006LDSFY3|BBG006LDSG26,GENTRACK GROUP LTD|GENTRACK GROUP LTD|GENTRACK GROUP LTD|GENTRACK GROUP LTD,AH|AT|AU|NZ,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,use_official_reference,leave_blank_until_official_identifier
ASX::HIT,HIT,ASX,HITECH GROUP AUSTRALIA LIMITED,HIT.AX,HiTech Group Australia Limited,,HIT,HITECH GROUP AUSTRALIA LIMITED,,asx_listed_companies,Industrials,Stock,false,false,,TICKER,HIT,3,BBG000BK7R50|BBG000BK7RX9|BBG002F3GMH8,HITECH GROUP AUSTRALIA LTD|HITECH GROUP AUSTRALIA LTD|HITECH GROUP AUSTRALIA LTD,AH|AT|AU,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,use_official_reference,leave_blank_until_official_identifier
ASX::HYD,HYD,ASX,HYDRIX LIMITED,HYD.AX,Hydrix Limited,,HYD,HYDRIX LIMITED,,asx_listed_companies,Information Technology,Stock,false,false,,TICKER,HYD,3,BBG000BWBR86|BBG000BWBS20|BBG002F3H3R8,HYDRIX LTD|HYDRIX LTD|HYDRIX LTD,AH|AT|AU,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,use_official_reference,leave_blank_until_official_identifier
ASX::IMR,IMR,ASX,IMRICOR MEDICAL SYSTEMS INC.,IMR.AX,"Imricor Medical Systems, Inc.",AU0000054942,IMR,IMRICOR MEDICAL SYSTEMS INC.,,asx_listed_companies,Health Care,Stock,false,false,,TICKER,IMR,0,,,,Common Stock,common_stock_name_mismatch,blocked_openfigi_name_mismatch,"OpenFIGI returned Common Stock results, but none matched the official issuer name.",use_official_reference,leave_blank_until_official_identifier
ASX::INF,INF,ASX,INFINITY METALS LIMITED,INF.AX,Infinity Metals Limited,AU0000007627,INF,INFINITY METALS LIMITED,,asx_listed_companies,Materials,Stock,false,false,,TICKER,INF,3,BBG001KRNB32|BBG001KRNB41|BBG002F3SNT0,INFINITY METALS LTD|INFINITY METALS LTD|INFINITY METALS LTD,AH|AT|AU,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,use_official_reference,leave_blank_until_official_identifier
ASX::INV,INV,ASX,INVESTSMART GROUP LIMITED,INV.AX,InvestSMART Group Limited,,INV,INVESTSMART GROUP LIMITED,,asx_listed_companies,Financials,Stock,false,false,,TICKER,INV,3,BBG000C097N5|BBG000C097Y3|BBG002F3K1Z9,INVESTSMART GROUP LTD|INVESTSMART GROUP LTD|INVESTSMART GROUP LTD,AH|AT|AU,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,use_official_reference,leave_blank_until_official_identifier
ASX::IXC,IXC,ASX,INVEX THERAPEUTICS LTD,IXC.AX,Invex Therapeutics Ltd,,IXC,INVEX THERAPEUTICS LTD,,asx_listed_companies,Health Care,Stock,false,false,,TICKER,IXC,3,BBG00PD615R4|BBG00PD615S3|BBG00PD615X7,INVEX THERAPEUTICS LTD|INVEX THERAPEUTICS LTD|INVEX THERAPEUTICS LTD,AH|AT|AU,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,use_official_reference,leave_blank_until_official_identifier
ASX::KAT,KAT,ASX,KATANA CAPITAL LIMITED,KAT.AX,Katana Capital Limited,,KAT,KATANA CAPITAL LIMITED,,asx_listed_companies,,Stock,false,false,,TICKER,KAT,0,,,,,no_common_stock,blocked_openfigi_no_common_stock,OpenFIGI returned no Common Stock result for the query.,leave_blank_until_official_sector,leave_blank_until_official_identifier
ASX::KLR,KLR,ASX,KAILI RESOURCES LIMITED,KLR.AX,Kaili Resources Limited,US4833792025,KLR,KAILI RESOURCES LIMITED,,asx_listed_companies,Energy,Stock,false,false,,TICKER,KLR,3,BBG000BPD8G2|BBG000BPD8V5|BBG002F3GPM5,KAILI RESOURCES LTD|KAILI RESOURCES LTD|KAILI RESOURCES LTD,AH|AT|AU,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,use_official_reference,leave_blank_until_official_identifier
ASX::KNO,KNO,ASX,KNOSYS LIMITED,KNO.AX,Knosys Limited,,KNO,KNOSYS LIMITED,,asx_listed_companies,Information Technology,Stock,false,false,,TICKER,KNO,3,BBG009NWXCG4|BBG009NWXD54|BBG009NWXD90,KNOSYS LTD|KNOSYS LTD|KNOSYS LTD,AH|AT|AU,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,use_official_reference,leave_blank_until_official_identifier
ASX::KSL,KSL,ASX,KINA SECURITIES LIMITED,KSL.AX,Kina Securities Limited,,KSL,KINA SECURITIES LIMITED,,asx_listed_companies,Financials,Stock,false,false,,TICKER,KSL,4,BBG009HXGTS8|BBG009HXGTX2|BBG009HXGV12|BBG00DR84BP8,KINA SECURITIES LTD|KINA SECURITIES LTD|KINA SECURITIES LTD|KINA SECURITIES LTD,AH|AT|AU|PB,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,use_official_reference,leave_blank_until_official_identifier
ASX::LEX,LEX,ASX,LEFROY EXPLORATION LIMITED,LEX.AX,Lefroy Exploration Limited,,LEX,LEFROY EXPLORATION LIMITED,,asx_listed_companies,Materials,Stock,false,false,,TICKER,LEX,3,BBG000BSY9P1|BBG000BSY9W3|BBG002F3G4T5,LEFROY EXPLORATION LTD|LEFROY EXPLORATION LTD|LEFROY EXPLORATION LTD,AH|AT|AU,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,use_official_reference,leave_blank_until_official_identifier
ASX::MEM,MEM,ASX,MEMPHASYS LIMITED.,MEM.AX,Memphasys Ltd,AU000000MEM5,MEM,MEMPHASYS LIMITED.,,asx_listed_companies,Health Care,Stock,false,false,,TICKER,MEM,3,BBG000QRTHS2|BBG000QRTJ80|BBG002F3MPG5,MEMPHASYS LTD|MEMPHASYS LTD|MEMPHASYS LTD,AH|AT|AU,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,use_official_reference,leave_blank_until_official_identifier
ASX::MHK,MHK,ASX,METAL HAWK LIMITED.,MHK.AX,Metal Hawk Limited,,MHK,METAL HAWK LIMITED.,,asx_listed_companies,Materials,Stock,false,false,,TICKER,MHK,3,BBG00QT8WCM7|BBG00QT8WCN6|BBG00QT8WCS1,METAL HAWK LTD|METAL HAWK LTD|METAL HAWK LTD,AH|AT|AU,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,use_official_reference,leave_blank_until_official_identifier
ASX::MTC,MTC,ASX,METALSTECH LIMITED,MTC.AX,MetalsTech Ltd,AU000000MTC4,MTC,METALSTECH LIMITED,,asx_listed_companies,Materials,Stock,false,false,,TICKER,MTC,3,BBG00FF74LL0|BBG00FF74LM9|BBG00FF74LR4,METALSTECH LTD|METALSTECH LTD|METALSTECH LTD,AH|AT|AU,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,use_official_reference,leave_blank_until_official_identifier
ASX::MXI,MXI,ASX,MAXIPARTS LIMITED,MXI.AX,MaxiPARTS Limited,,MXI,MAXIPARTS LIMITED,,asx_listed_companies,Industrials,Stock,false,false,,TICKER,MXI,3,BBG000BHHYV2|BBG000BHHZ30|BBG002F3FH62,MAXIPARTS LTD|MAXIPARTS LTD|MAXIPARTS LTD,AH|AT|AU,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,use_official_reference,leave_blank_until_official_identifier
