listing_key,ticker,exchange,asset_type,name,field,gap_class,official_masterfile_sources,official_masterfile_match,official_masterfile_exposes_isin,official_masterfile_exposes_sector,asx_isin_probe_decision,current_instrument_scope,current_scope_reason,listing_history_status,listing_history_last_observed_at,ohlcv_plausibility_status,ohlcv_review_bucket,asx_resolution_queue,scope_review_queue,scope_decision_gate,recommended_scope_action,verification_evidence_required,recommended_next_source,source_gate,review_context
ASX::PR4,PR4,ASX,ETF,PEPPER RESIDENTIAL SECURITIES TRUST NO. 40,missing_isin_primary,fund_or_trust_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_fund_or_trust_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_product_currentness_then_choose_core_extended_or_exclude,official_asx_investment_product_issuer_pds_or_registry_evidence_plus_scope_decision,"asx_listed_companies, issuer/sponsor product page, PDS, or registry evidence for the exact listing.","No ISIN, category, name, symbol, or scope change until exact fund/trust product evidence is reviewed.",gap_class=fund_or_trust_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::PU6,PU6,ASX,ETF,PEPPER SPARKZ TRUST NO.6,missing_isin_primary,fund_or_trust_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_fund_or_trust_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_product_currentness_then_choose_core_extended_or_exclude,official_asx_investment_product_issuer_pds_or_registry_evidence_plus_scope_decision,"asx_listed_companies, issuer/sponsor product page, PDS, or registry evidence for the exact listing.","No ISIN, category, name, symbol, or scope change until exact fund/trust product evidence is reviewed.",gap_class=fund_or_trust_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::PU8,PU8,ASX,ETF,PEPPER SPARKZ TRUST NO.8,missing_isin_primary,fund_or_trust_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_fund_or_trust_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_product_currentness_then_choose_core_extended_or_exclude,official_asx_investment_product_issuer_pds_or_registry_evidence_plus_scope_decision,"asx_listed_companies, issuer/sponsor product page, PDS, or registry evidence for the exact listing.","No ISIN, category, name, symbol, or scope change until exact fund/trust product evidence is reviewed.",gap_class=fund_or_trust_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::PU9,PU9,ASX,ETF,PEPPER SPARKZ TRUST NO.9,missing_isin_primary,fund_or_trust_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_fund_or_trust_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_product_currentness_then_choose_core_extended_or_exclude,official_asx_investment_product_issuer_pds_or_registry_evidence_plus_scope_decision,"asx_listed_companies, issuer/sponsor product page, PDS, or registry evidence for the exact listing.","No ISIN, category, name, symbol, or scope change until exact fund/trust product evidence is reviewed.",gap_class=fund_or_trust_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::SCA,SCA,ASX,ETF,SCENTRE GROUP TRUST 1 AND SCENTRE GROUP TRUST 2,missing_isin_primary,fund_or_trust_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_fund_or_trust_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_product_currentness_then_choose_core_extended_or_exclude,official_asx_investment_product_issuer_pds_or_registry_evidence_plus_scope_decision,"asx_listed_companies, issuer/sponsor product page, PDS, or registry evidence for the exact listing.","No ISIN, category, name, symbol, or scope change until exact fund/trust product evidence is reviewed.",gap_class=fund_or_trust_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::VCD,VCD,ASX,ETF,VICINITY CENTRES TRUST,missing_isin_primary,fund_or_trust_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_fund_or_trust_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_product_currentness_then_choose_core_extended_or_exclude,official_asx_investment_product_issuer_pds_or_registry_evidence_plus_scope_decision,"asx_listed_companies, issuer/sponsor product page, PDS, or registry evidence for the exact listing.","No ISIN, category, name, symbol, or scope change until exact fund/trust product evidence is reviewed.",gap_class=fund_or_trust_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::AN3,AN3,ASX,Stock,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED.,missing_isin_primary,inactive_or_legacy_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,not_checked,not_checked_source_gap_cluster_sample,core_exclusion_candidate_identifier_scope_review,asx_inactive_or_legacy_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_active_or_inactive_status_then_choose_core_extended_or_exclude,current_active_or_inactive_official_asx_listing_evidence_plus_scope_decision,"asx_listed_companies, issuer notice, ASX announcement, or official inactive/delisting evidence.","Do not delete, rename, extend, or exclude until current active or inactive status is proven by official evidence.",gap_class=inactive_or_legacy_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=not_checked;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::DMN,DMN,ASX,Stock,DOMINION INVESTMENT GROUP LIMITED,missing_isin_primary,inactive_or_legacy_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,not_checked,not_checked_source_gap_cluster_sample,core_exclusion_candidate_identifier_scope_review,asx_inactive_or_legacy_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_active_or_inactive_status_then_choose_core_extended_or_exclude,current_active_or_inactive_official_asx_listing_evidence_plus_scope_decision,"asx_listed_companies, issuer notice, ASX announcement, or official inactive/delisting evidence.","Do not delete, rename, extend, or exclude until current active or inactive status is proven by official evidence.",gap_class=inactive_or_legacy_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=not_checked;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::IF1,IF1,ASX,Stock,"IBERDROLA FINANZAS, S.A.U.",missing_isin_primary,inactive_or_legacy_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_inactive_or_legacy_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_active_or_inactive_status_then_choose_core_extended_or_exclude,current_active_or_inactive_official_asx_listing_evidence_plus_scope_decision,"asx_listed_companies, issuer notice, ASX announcement, or official inactive/delisting evidence.","Do not delete, rename, extend, or exclude until current active or inactive status is proven by official evidence.",gap_class=inactive_or_legacy_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::MA2,MA2,ASX,Stock,MA CREDIT PORTFOLIO HOLDINGS LIMITED,missing_isin_primary,inactive_or_legacy_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_inactive_or_legacy_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_active_or_inactive_status_then_choose_core_extended_or_exclude,current_active_or_inactive_official_asx_listing_evidence_plus_scope_decision,"asx_listed_companies, issuer notice, ASX announcement, or official inactive/delisting evidence.","Do not delete, rename, extend, or exclude until current active or inactive status is proven by official evidence.",gap_class=inactive_or_legacy_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::MBL,MBL,ASX,Stock,MACQUARIE BANK LIMITED,missing_isin_primary,inactive_or_legacy_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_inactive_or_legacy_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_active_or_inactive_status_then_choose_core_extended_or_exclude,current_active_or_inactive_official_asx_listing_evidence_plus_scope_decision,"asx_listed_companies, issuer notice, ASX announcement, or official inactive/delisting evidence.","Do not delete, rename, extend, or exclude until current active or inactive status is proven by official evidence.",gap_class=inactive_or_legacy_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::QNB,QNB,ASX,Stock,QNB FINANCE LTD,missing_isin_primary,inactive_or_legacy_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_inactive_or_legacy_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_active_or_inactive_status_then_choose_core_extended_or_exclude,current_active_or_inactive_official_asx_listing_evidence_plus_scope_decision,"asx_listed_companies, issuer notice, ASX announcement, or official inactive/delisting evidence.","Do not delete, rename, extend, or exclude until current active or inactive status is proven by official evidence.",gap_class=inactive_or_legacy_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::SC1,SC1,ASX,Stock,"SHINHAN CARD CO., LTD.",missing_isin_primary,inactive_or_legacy_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_inactive_or_legacy_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_active_or_inactive_status_then_choose_core_extended_or_exclude,current_active_or_inactive_official_asx_listing_evidence_plus_scope_decision,"asx_listed_companies, issuer notice, ASX announcement, or official inactive/delisting evidence.","Do not delete, rename, extend, or exclude until current active or inactive status is proven by official evidence.",gap_class=inactive_or_legacy_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::SFV,SFV,ASX,Stock,SANTOS FINANCE LIMITED,missing_isin_primary,inactive_or_legacy_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_inactive_or_legacy_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_active_or_inactive_status_then_choose_core_extended_or_exclude,current_active_or_inactive_official_asx_listing_evidence_plus_scope_decision,"asx_listed_companies, issuer notice, ASX announcement, or official inactive/delisting evidence.","Do not delete, rename, extend, or exclude until current active or inactive status is proven by official evidence.",gap_class=inactive_or_legacy_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
ASX::TA1,TA1,ASX,Stock,TRANSURBAN FINANCE COMPANY PTY LTD,missing_isin_primary,inactive_or_legacy_identifier_gap,asx_listed_companies,true,false,false,no_asx_match,core,primary_listing_missing_isin,active,2026-05-16T17:22:52Z,,,core_exclusion_candidate_identifier_scope_review,asx_inactive_or_legacy_scope_review,decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment,review_active_or_inactive_status_then_choose_core_extended_or_exclude,current_active_or_inactive_official_asx_listing_evidence_plus_scope_decision,"asx_listed_companies, issuer notice, ASX announcement, or official inactive/delisting evidence.","Do not delete, rename, extend, or exclude until current active or inactive status is proven by official evidence.",gap_class=inactive_or_legacy_identifier_gap;official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match;current_scope=core;listing_history_status=active;ohlcv_plausibility_status=none;scope_decision_gate=decide_core_extended_or_exclude_before_asx_identifier_or_category_enrichment
