listing_key,ticker,local_exchange,twelvedata_exchange,twelvedata_mic,local_name,twelvedata_name,local_figi,twelvedata_figi,twelvedata_type
SZSE::002019,002019,SZSE,SZSE,XSHE,Yifan Xinfu Pharmaceutical Co Ltd,Yifan Pharmaceutical Co. Ltd.,BBG000Q1M2B7,BBG000Q1M3Y0,Common Stock
SZSE::002021,002021,SZSE,SZSE,XSHE,Zoje Resources Investment Co Ltd,"Zoje Resources Investment Co., Ltd.",BBG000Q24SK8,BBG000Q24TK6,Common Stock
SZSE::002022,002022,SZSE,SZSE,XSHE,Shanghai Kehua Bio-Engineering Co Ltd,"Shanghai Kehua Bio-Engineering Co., Ltd.",BBG000Q35400,BBG000Q354F4,Common Stock
SZSE::002023,002023,SZSE,SZSE,XSHE,Sichuan Haite High-tech Co Ltd,"Sichuan Haite High-Tech Co., Ltd.",BBG000Q3DXH9,BBG000Q3DXS7,Common Stock
SZSE::002024,002024,SZSE,SZSE,XSHE,Suning Commerce Group Co Ltd,"Suning.com Co., Ltd.",BBG000Q3N5G0,BBG000Q3N6C2,Common Stock
SZSE::002026,002026,SZSE,SZSE,XSHE,Shandong Weida Machinery Co Ltd,"Shandong Weida Machinery Co., Ltd.",BBG000Q3Y685,BBG000Q3Y6T2,Common Stock
SZSE::002027,002027,SZSE,SZSE,XSHE,Focus Media Information Technology Co Ltd,"Focus Media Information Technology Co., Ltd.",BBG000Q4RG52,BBG000Q4RHK3,Common Stock
SZSE::002028,002028,SZSE,SZSE,XSHE,Sieyuan Electric Co Ltd,"Sieyuan Electric Co., Ltd.",BBG000Q4V5J6,BBG000Q4V659,Common Stock
SZSE::002029,002029,SZSE,SZSE,XSHE,Fujian Septwolves Industry Co Ltd,"Fujian Septwolves Industry Co., Ltd.",BBG000BMM940,BBG000BMMBS9,Common Stock
SZSE::002031,002031,SZSE,SZSE,XSHE,Greatoo Inc,Greatoo Intelligent Equipment Inc.,BBG000Q62W68,BBG000Q62WQ6,Common Stock
SZSE::002032,002032,SZSE,SZSE,XSHE,Zhejiang Supor Co Ltd,"Zhejiang Supor Co., Ltd.",BBG000Q686H7,BBG000Q686V1,Common Stock
SZSE::002033,002033,SZSE,SZSE,XSHE,LiJiang YuLong Tourism Co Ltd,"Lijiang Yulong Tourism Co., Ltd.",BBG000Q6TPN5,BBG000Q6TQ53,Common Stock
SZSE::002034,002034,SZSE,SZSE,XSHE,Wangneng Environment Co Ltd,"Wangneng Environment Co., Ltd.",BBG000Q6XZ76,BBG000Q6Y1K5,Common Stock
SZSE::002035,002035,SZSE,SZSE,XSHE,Vatti Corp Ltd,Vatti Corporation Ltd.,BBG000Q7T2C6,BBG000Q7T3V3,Common Stock
SZSE::002036,002036,SZSE,SZSE,XSHE,LianChuang Electronic Technology Co Ltd,Lianchuang Electronic Technology Co. Ltd.,BBG000GNDMY1,BBG000GNDNF0,Common Stock
SZSE::002037,002037,SZSE,SZSE,XSHE,Poly Union Chemical Holding Group Co Ltd,"Poly Union Chemical Holdings Co., Ltd.",BBG000PMM945,BBG000PMM9X3,Common Stock
SZSE::002038,002038,SZSE,SZSE,XSHE,Beijing SL Pharmaceutical Co Ltd,"Beijing SL Pharmaceutical Co., Ltd.",BBG000BRQ1Q8,BBG000BRQ2P7,Common Stock
SZSE::002039,002039,SZSE,SZSE,XSHE,Guizhou Qianyuan Power Co Ltd,"Guizhou Qianyuan Power Co., Ltd.",BBG000PX07J3,BBG000PX07S3,Common Stock
SZSE::002040,002040,SZSE,SZSE,XSHE,Nanjing Port Co Ltd,"Nanjing Port Co., Ltd.",BBG000C05C94,BBG000C05DM7,Common Stock
SZSE::002041,002041,SZSE,SZSE,XSHE,Shandong Denghai Seeds Co Ltd,"Shandong Denghai Seeds Co., Ltd.",BBG000CWWTB4,BBG000CWWV83,Common Stock
SZSE::002042,002042,SZSE,SZSE,XSHE,Huafu Top Dyed Melange Yarn Co Ltd,"Huafu Fashion Co., Ltd.",BBG000DF4R25,BBG000DF5TN7,Common Stock
SZSE::002043,002043,SZSE,SZSE,XSHE,Dehua TB New Decoration Material Co Ltd,Dehua Tb New Decoration Co. Ltd.,BBG000DSQG90,BBG000DSQGY2,Common Stock
SZSE::002044,002044,SZSE,SZSE,XSHE,Meinian Onehealth Healthcare Holdings Co Ltd,"Meinian Onehealth Healthcare Holdings Co., Ltd.",BBG000FY4HR7,BBG000FY4JF6,Common Stock
SZSE::002045,002045,SZSE,SZSE,XSHE,Guoguang Electric Co Ltd,"Guoguang Electric Co., Ltd.",BBG000G491Z3,BBG000G49325,Common Stock
SZSE::002046,002046,SZSE,SZSE,XSHE,Sinomach Precision Industry Co Ltd,"Sinomach Precision Industry Co., Ltd.",BBG000G2GHK0,BBG000G2GKQ7,Common Stock
SZSE::002047,002047,SZSE,SZSE,XSHE,Shen Zhen Bauing Construction Holding Group Co Ltd,"Shenzhen Bauing Construction Holding Group Co., Ltd.",BBG000BLRS90,BBG000BLRSZ1,Common Stock
SZSE::002048,002048,SZSE,SZSE,XSHE,Ningbo Huaxiang Electronic Co Ltd,"Ningbo Huaxiang Electronic Co., Ltd.",BBG000BT89H7,BBG000BT8BB8,Common Stock
SZSE::002049,002049,SZSE,SZSE,XSHE,Unigroup Guoxin Microelectronics Co Ltd,"Unigroup Guoxin Microelectronics Co., Ltd.",BBG000DQQQ38,BBG000DQQQN6,Common Stock
SZSE::002050,002050,SZSE,SZSE,XSHE,Zhejiang Sanhua Co Ltd,"Zhejiang Sanhua Intelligent Controls Co., Ltd.",BBG000C00QF1,BBG000C00S12,Common Stock
SZSE::002051,002051,SZSE,SZSE,XSHE,China Camc Engineering Co Ltd,"China CAMC Engineering Co., Ltd.",BBG000D9H2L9,BBG000D9H499,Common Stock
SZSE::002052,002052,SZSE,SZSE,XSHE,Shenzhen Coship Electronics Co Ltd,"Shenzhen Coship Electronics Co., Ltd.",BBG000GZ7ZY2,BBG000GZ92M6,Common Stock
SZSE::002053,002053,SZSE,SZSE,XSHE,Yunnan Salt & Salt Chemical Industry Co Ltd,"Yunnan Energy Investment Co., Ltd.",BBG000J9LFD8,BBG000J9LGK8,Common Stock
SZSE::002054,002054,SZSE,SZSE,XSHE,Dymatic Chemicals Inc,Dymatic Chemicals Inc.,BBG000FQPD81,BBG000FQQHK7,Common Stock
SZSE::002055,002055,SZSE,SZSE,XSHE,Shenzhen Deren Electronic Co Ltd,"Shenzhen Deren Electronic Co., Ltd.",BBG000PJ23S1,BBG000PJ2551,Common Stock
SZSE::002056,002056,SZSE,SZSE,XSHE,Hengdian Group DMEGC Magnetics Co Ltd,"Hengdian Group DMEGC Co., Ltd.",BBG000MF6VW1,BBG000MF6WW9,Common Stock
SZSE::002057,002057,SZSE,SZSE,XSHE,"Sinosteel New Materials Co., Ltd.","Sinosteel New Materials Co., Ltd.",BBG000PP0R97,BBG000PP0T11,Common Stock
SZSE::002058,002058,SZSE,SZSE,XSHE,Shanghai Welltech Automation Co Ltd,"Shanghai Welltech Automation Co., Ltd.",BBG000PQXJ79,BBG000PQXJX0,Common Stock
SZSE::002059,002059,SZSE,SZSE,XSHE,Yunnan Tourism Co Ltd,"Yunnan Tourism Co., Ltd.",BBG000PQXCN6,BBG000PQXD72,Common Stock
SZSE::002060,002060,SZSE,SZSE,XSHE,Guangdong No2 Hydropower Engineering Co Ltd,"Guangdong Construction Engineering Group Co., Ltd.",BBG000BMKG46,BBG000BMKH99,Common Stock
SZSE::002061,002061,SZSE,SZSE,XSHE,Zhejiang Jiangshan Chemical Co Ltd,"Zhejiang Communications Technology Co., Ltd.",BBG000PW2BH6,BBG000PW2BZ6,Common Stock
SZSE::002062,002062,SZSE,SZSE,XSHE,Hongrun Construction Group Co Ltd,"Hongrun Construction Group Co., Ltd.",BBG000PWJKB4,BBG000PWJL68,Common Stock
SZSE::002063,002063,SZSE,SZSE,XSHE,YGSOFT Inc,Ygsoft Inc.,BBG000PS8ZV0,BBG000PS9064,Common Stock
SZSE::002064,002064,SZSE,SZSE,XSHE,Zhejiang Huafon Spandex Co Ltd,"Huafon Chemical Co., Ltd.",BBG000K1MC85,BBG000K1MF06,Common Stock
SZSE::002065,002065,SZSE,SZSE,XSHE,Dhc Software Co Ltd,"DHC Software Co., Ltd.",BBG000PS8XP2,BBG000PS8Z13,Common Stock
SZSE::002066,002066,SZSE,SZSE,XSHE,Ruitai Materials Technology Co Ltd,"Ruitai Materials Technology Co., Ltd.",BBG000PT8D92,BBG000PT8DW6,Common Stock
SZSE::002067,002067,SZSE,SZSE,XSHE,Zhejiang Jingxing Paper Joint Stock Co Ltd,"Zhejiang Jingxing Paper Co., Ltd.",BBG000LZKWQ7,BBG000LZKY01,Common Stock
SZSE::002068,002068,SZSE,SZSE,XSHE,Jiangxi Black Cat Carbon Black,"Jiangxi Black Cat Carbon Co., Ltd.",BBG000BQHG69,BBG000BQHHB1,Common Stock
SZSE::002069,002069,SZSE,SZSE,XSHE,Zoneco Group Co Ltd,Zoneco Group Ltd.,BBG000F7KXF6,BBG000F7KYQ2,Common Stock
KRX::002070,002070,KRX,KRX,XKRX,Vivien Corp,Vivien Corp.,BBG000BD1FG6,BBG000BD1FP6,Common Stock
SZSE::002072,002072,SZSE,SZSE,XSHE,Kairuide Holding Co Ltd,Kairuide Holding Co. Ltd.,BBG000C48B86,BBG000C48CW7,Common Stock
SZSE::002073,002073,SZSE,SZSE,XSHE,Mesnac Co Ltd,Mesnac Co. Ltd.,BBG000LDWG06,BBG000LDWGN1,Common Stock
SZSE::002074,002074,SZSE,SZSE,XSHE,Gotion High tech Co Ltd,"Gotion High-Tech Co., Ltd.",BBG000M47PZ5,BBG000M47RC6,Common Stock
SZSE::002075,002075,SZSE,SZSE,XSHE,Jiangsu Shagang Co Ltd,"Jiangsu Shagang Co., Ltd.",BBG000BTVB59,BBG000BTVCN7,Common Stock
SZSE::002076,002076,SZSE,SZSE,XSHE,CNlight Co Ltd,Cnlight Co. Ltd.,BBG000BPCWR8,BBG000BPCXN0,Common Stock
SZSE::002077,002077,SZSE,SZSE,XSHE,Jiangsu Dagang Co Ltd,Jiangsu Dagang Co. Ltd.,BBG000Q7FBQ6,BBG000Q7FC39,Common Stock
SZSE::002078,002078,SZSE,SZSE,XSHE,Shan Dong Sun Paper Industry Joint Stock Co Ltd,"Shandong Sun Paper Co., Ltd.",BBG000K1FTP7,BBG000K1FW43,Common Stock
SZSE::002079,002079,SZSE,SZSE,XSHE,Suzhou Good-Ark Electronics Co Ltd,"Suzhou Good-Ark Electronics Co., Ltd.",BBG000Q7F981,BBG000Q7FB86,Common Stock
SZSE::002080,002080,SZSE,SZSE,XSHE,Sinoma Science & Technology Co Ltd,"Sinoma Science & Technology Co., Ltd.",BBG000K9WM67,BBG000K9WNC8,Common Stock
SZSE::002081,002081,SZSE,SZSE,XSHE,Suzhou Gold Mantis Construction Decoration Co Ltd,"Suzhou Gold Mantis Construction Decoration Co., Ltd.",BBG000H4LDC7,BBG000H4MH55,Common Stock
SZSE::002082,002082,SZSE,SZSE,XSHE,Wanbangde Pharmaceutical Holding Group Co Ltd,"Wanbangde Pharmaceutical Co., Ltd.",BBG000Q7XJ07,BBG000Q7XJC4,Common Stock
SZSE::002083,002083,SZSE,SZSE,XSHE,Sunvim Group Co Ltd,"Sunvim Group Co., Ltd.",BBG000MVJ158,BBG000MVJ247,Common Stock
SZSE::002084,002084,SZSE,SZSE,XSHE,Guangzhou Seagull Kitchen And Bath Products Co Ltd,"Guangzhou Seagull Kitchen & Bath Products Co., Ltd.",BBG000H4L892,BBG000H4L9Z1,Common Stock
SZSE::002085,002085,SZSE,SZSE,XSHE,Zhejiang Wanfeng Auto Wheel Co Ltd,"Zhejiang Wanfeng Auto Holding Group Co., Ltd.",BBG000K9WCL2,BBG000K9WF44,Common Stock
SZSE::002086,002086,SZSE,SZSE,XSHE,Shandong Oriental Ocean Sci-Tech Co Ltd,"Shandong Oriental Ocean Group Co., Ltd.",BBG000M47SF1,BBG000M47TG8,Common Stock
SZSE::002088,002088,SZSE,SZSE,XSHE,Shandong Luyang Share Co Ltd,"Luyang Energy-saving Materials Co., Ltd.",BBG000Q6ZCW7,BBG000Q6ZDK8,Common Stock
SZSE::002090,002090,SZSE,SZSE,XSHE,Wiscom System Co Ltd,"Wiscom System Co., Ltd.",BBG000F8GDJ9,BBG000F8GFF8,Common Stock
SZSE::002091,002091,SZSE,SZSE,XSHE,Jiangsu Guotai International Group Guomao Co Ltd,"Jiangsu Guotai International Group Co., Ltd.",BBG000MWV759,BBG000MWV937,Common Stock
SZSE::002092,002092,SZSE,SZSE,XSHE,Xinjiang Zhongtai Chemical Co Ltd,Xinjiang Zhongtai Chemical Co Ltd.,BBG000Q8C045,BBG000Q8C0K7,Common Stock
SZSE::002093,002093,SZSE,SZSE,XSHE,Guomai Technologies Inc,Guomai Technologies Inc.,BBG000F4CKM2,BBG000F4CKX0,Common Stock
SZSE::002094,002094,SZSE,SZSE,XSHE,Qingdao Kingking Applied Chemistry Co Ltd,"Qingdao Kingking Applied Technology Co., Ltd.",BBG000MY3818,BBG000MY39C4,Common Stock
SZSE::002095,002095,SZSE,SZSE,XSHE,Zhejiang Netsun Co Ltd,"Zhejiang Netsun Co., Ltd.",BBG000MYBD09,BBG000MYBF40,Common Stock
SZSE::002096,002096,SZSE,SZSE,XSHE,Hunan Nanling Industrial Explosive Materials Co Ltd,Explosive Co. Ltd.,BBG000F6DGQ1,BBG000F6DHN2,Common Stock
SZSE::002097,002097,SZSE,SZSE,XSHE,Sunward Intelligent Equipment Co Ltd,"Sunward Intelligent Equipment Co., Ltd.",BBG000DFMY66,BBG000DFMZD5,Common Stock
SZSE::002098,002098,SZSE,SZSE,XSHE,Fujian SBS Zipper Science Tech,"Fujian SBS Zipper Science & Technology Co., Ltd.",BBG000F8GCK9,BBG000F8GD45,Common Stock
SZSE::002099,002099,SZSE,SZSE,XSHE,Zhejiang Hisoar Pharmaceutical Co Ltd,"Zhejiang Hisun Pharmaceutical Co., Ltd.",BBG000QCWRS9,BBG000QCWS52,Common Stock
SZSE::002101,002101,SZSE,SZSE,XSHE,Guangdong Hongtu Technology Holdings Co Ltd,"Guangdong Hongtu Technology Co., Ltd.",BBG000F0CS61,BBG000F0CT69,Common Stock
SZSE::002102,002102,SZSE,SZSE,XSHE,Fujian Guanfu Modern Household Wares Co Ltd,"Hubei Nengter Technology Co., Ltd.",BBG000MF6B00,BBG000MF6C62,Common Stock
SZSE::002103,002103,SZSE,SZSE,XSHE,Guangbo Group Stock Co Ltd,"Guangbo Group Stock Co., Ltd.",BBG000QK4TM4,BBG000QK4TV4,Common Stock
SZSE::002104,002104,SZSE,SZSE,XSHE,Hengbao Co Ltd,"Hengbao Co., Ltd.",BBG000QJK827,BBG000QJK8J9,Common Stock
SZSE::002105,002105,SZSE,SZSE,XSHE,HL Corp Shenzhen,Hl Corp Shenzhen,BBG000QJ12F7,BBG000QJ13T0,Common Stock
SZSE::002106,002106,SZSE,SZSE,XSHE,Shenzhen Laibao High-Technology Co Ltd,"Shenzhen Laibao Hi-Tech Co., Ltd.",BBG000QJLLN4,BBG000QJLM43,Common Stock
SZSE::002107,002107,SZSE,SZSE,XSHE,Shandong Wohua Pharmaceutical Co Ltd,"Shandong Wohua Pharmaceutical Co., Ltd.",BBG000QLBFH0,BBG000QLBGY9,Common Stock
SZSE::002108,002108,SZSE,SZSE,XSHE,Cangzhou Mingzhu Plastic Co Ltd,"Cangzhou Mingzhu Plastic Co., Ltd.",BBG000QJKJY8,BBG000QJKL28,Common Stock
SZSE::002109,002109,SZSE,SZSE,XSHE,Shaanxi Xinghua Chemistry Co Ltd,"Shaanxi Xinghua Chemical Co., Ltd.",BBG000QJL719,BBG000QJL7G3,Common Stock
SZSE::002110,002110,SZSE,SZSE,XSHE,Sansteel MinGuang Co Ltd Fujian,Sansteel Minguang Co. Ltd.,BBG000QJLN69,BBG000QJLNJ5,Common Stock
SZSE::002111,002111,SZSE,SZSE,XSHE,Weihai Guangtai Airport Equipment Co Ltd,"Weihai Guangtai Airport Equipment Co., Ltd.",BBG000QK40T0,BBG000QK4172,Common Stock
SZSE::002112,002112,SZSE,SZSE,XSHE,San Bian Science & Technology Co Ltd,"Sanbian Sci-Tech Co., Ltd.",BBG000QWGS83,BBG000QWGSF5,Common Stock
SZSE::002114,002114,SZSE,SZSE,XSHE,Yunnan luoping Zinc & Electricity Co Ltd,"Yunnan Luoping Zinc & Electric Co., Ltd.",BBG000QP35N5,BBG000QP36Z0,Common Stock
SZSE::002115,002115,SZSE,SZSE,XSHE,Sunwave Communications Co Ltd,"Sunwave Communications Co., Ltd.",BBG000QW39Y0,BBG000QW3BN7,Common Stock
SZSE::002116,002116,SZSE,SZSE,XSHE,China Haisum Engineering Co Ltd,"China Haisum Engineering Co., Ltd.",BBG000QP3PZ8,BBG000QP3QH6,Common Stock
SZSE::002117,002117,SZSE,SZSE,XSHE,Tungkong Inc,Tungkong Inc.,BBG000N4R292,BBG000N4R3L6,Common Stock
SZSE::002119,002119,SZSE,SZSE,XSHE,Ningbo Kangqiang Electronics Co Ltd,"Ningbo Kangqiang Electronics Co., Ltd.",BBG000QXQ7W9,BBG000QXQ8N7,Common Stock
SZSE::002120,002120,SZSE,SZSE,XSHE,YUNDA Holding Co Ltd,"Yunda Holding Group Co., Ltd.",BBG000QP3JN5,BBG000QP3K89,Common Stock
SZSE::002121,002121,SZSE,SZSE,XSHE,Shenzhen Clou Electronics Co Ltd,"Shenzhen Clou Electronics Co., Ltd.",BBG000QP34Y6,BBG000QP35F4,Common Stock
SZSE::002122,002122,SZSE,SZSE,XSHE,Tianma Bearing Group Co Ltd,"Huizhou Intelligent Technology Co., Ltd.",BBG000BQX1C7,BBG000BQX1W5,Common Stock
SZSE::002123,002123,SZSE,SZSE,XSHE,Montnets Cloud Technology Group Co Ltd,"Montnets Cloud Technology Co., Ltd.",BBG000BQW8L3,BBG000BQW9V0,Common Stock
SZSE::002124,002124,SZSE,SZSE,XSHE,Ningbo Tech-Bank Co Ltd,"Tech-Bank Food Co., Ltd.",BBG000QXRWW3,BBG000QXRY77,Common Stock
SZSE::002125,002125,SZSE,SZSE,XSHE,Xiangtan Electrochemical Scientific Co Ltd,Xiangtan Electrochemical Scientific Ltd.,BBG000BR5378,BBG000BR56T7,Common Stock
SZSE::002126,002126,SZSE,SZSE,XSHE,Zhejiang Yinlun Machinery Co Ltd,"Zhejiang Yinlun Machinery Co., Ltd.",BBG000PK1H99,BBG000PK1K65,Common Stock
SZSE::002127,002127,SZSE,SZSE,XSHE,NanJi ECommerce Co Ltd,"Nanji E-Commerce Co., Ltd.",BBG000CDY606,BBG000CDY7L1,Common Stock
SZSE::002128,002128,SZSE,SZSE,XSHE,Huolinhe Opencut Coal Industry Corp Ltd of Inner Mongolia,Inner Mongolia Dian Tou Energy Corporation Ltd.,BBG000R2MC22,BBG000R2MCV0,Common Stock
SZSE::002129,002129,SZSE,SZSE,XSHE,TCL Zhonghuan Renewable Energy Technology Co Ltd,"TCL Zhonghuan Renewable Energy Technology Co., Ltd.",BBG000PK1KS1,BBG000PK1M52,Common Stock
SZSE::002130,002130,SZSE,SZSE,XSHE,Shenzhen Woer Heat-Shrinkable Material Co Ltd,"Shenzhen Woer Heat-Shrinkable Material Co., Ltd.",BBG000PKHX15,BBG000PKHXX0,Common Stock
SZSE::002131,002131,SZSE,SZSE,XSHE,Leo Group Co Ltd,"Leo Group Co., Ltd.",BBG000CGVB65,BBG000CGVBZ3,Common Stock
SZSE::002132,002132,SZSE,SZSE,XSHE,Henan Hengxing Science & Technology Co Ltd,"Henan Hengxing Science Co., Ltd.",BBG000CHNHX9,BBG000CHNJK9,Common Stock
SZSE::002133,002133,SZSE,SZSE,XSHE,Cosmos Group Co Ltd,"Cosmos Group Co., Ltd.",BBG000R4XKS0,BBG000R4XL71,Common Stock
SZSE::002134,002134,SZSE,SZSE,XSHE,Tianjin Printronics Circuit Corp,"Tianjin Printronics Circuit Co., Ltd.",BBG000CMH0X2,BBG000CMH1W1,Common Stock
SZSE::002135,002135,SZSE,SZSE,XSHE,Zhejiang Southeast Space Frame Co Ltd,"Zhejiang Southeast Space Frame Co., Ltd.",BBG000CHRC57,BBG000CHSFN9,Common Stock
SZSE::002136,002136,SZSE,SZSE,XSHE,AnHui Annada Titanium Industry Co Ltd,"Anhui Annada Titanium Industry Co., Ltd.",BBG000FC1120,BBG000FC12F4,Common Stock
SZSE::002137,002137,SZSE,SZSE,XSHE,Shenzhen Sea Star Technology,"Shenzhen Sea Star Technology Co., Ltd.",BBG000M9GZL7,BBG000M9H1M0,Common Stock
SZSE::002138,002138,SZSE,SZSE,XSHE,Shenzhen Sunlord Electronics Co Ltd,"Shenzhen Sunlord Electronics Co., Ltd.",BBG000JPKQP6,BBG000JPKR74,Common Stock
SZSE::002139,002139,SZSE,SZSE,XSHE,Shenzhen Topband Co Ltd,"Shenzhen Topband Co., Ltd.",BBG000RGRP90,BBG000RGRPZ1,Common Stock
SZSE::002141,002141,SZSE,SZSE,XSHE,Infund Holding Co Ltd,Infund Holding Co. Ltd.,BBG000PJ25L3,BBG000PJ26H6,Common Stock
SZSE::002142,002142,SZSE,SZSE,XSHE,Bank of Ningbo Co Ltd,"Bank of Ningbo Co., Ltd.",BBG000G41LG8,BBG000G41NC8,Common Stock
SZSE::002144,002144,SZSE,SZSE,XSHE,Hongda High-Tech Holding Co Ltd,Hongda High-Tech Holding Co. Ltd.,BBG000GNV4N3,BBG000GNV603,Common Stock
SZSE::002145,002145,SZSE,SZSE,XSHE,CNNC Hua Yuan Titanium Dioxide Co Ltd,Cnnc Hua Yuan Titanium Co. Ltd.,BBG000RQ36H7,BBG000RQ36S5,Common Stock
SZSE::002146,002146,SZSE,SZSE,XSHE,Risesun Real Estate Development Co Ltd,"Risesun Real Estate Development Co., Ltd.",BBG000BRRT31,BBG000BRRV36,Common Stock
SZSE::002148,002148,SZSE,SZSE,XSHE,Beijing Bewinner Communications Co Ltd,"Beijing Bewinner Communications Co., Ltd.",BBG000RMWB83,BBG000RMWCB7,Common Stock
SZSE::002149,002149,SZSE,SZSE,XSHE,Western Metal Materials Co Ltd,Western Metal Materials Co. Ltd.,BBG000RMW4V3,BBG000RMW5R5,Common Stock
SZSE::002151,002151,SZSE,SZSE,XSHE,Beijing BDStar Navigation Co Ltd,"Beijing BDStar Navigation Co., Ltd.",BBG000CZ8MC8,BBG000CZ8PB2,Common Stock
SZSE::002152,002152,SZSE,SZSE,XSHE,GRG Banking Equipment Co Ltd,"Grg Banking Equipment Co., Ltd.",BBG000RMW1L0,BBG000RMW238,Common Stock
SZSE::002153,002153,SZSE,SZSE,XSHE,Beijing Shiji Information Technology Co Ltd,Beijing Shiji Information Technology Co. Ltd.,BBG000C2TM74,BBG000C2TMY4,Common Stock
SZSE::002154,002154,SZSE,SZSE,XSHE,Zhejiang Baoxiniao Garment Co Ltd,"Baoxiniao Holding Co., Ltd.",BBG000QZXS69,BBG000QZXSZ7,Common Stock
SZSE::002155,002155,SZSE,SZSE,XSHE,Hunan Gold Corp Ltd,Hunan Gold Corp Ltd.,BBG000DCXV58,BBG000DCXVK1,Common Stock
SZSE::002156,002156,SZSE,SZSE,XSHE,TongFu Microelectronics Co Ltd,"Tongfu Microelectronics Co., Ltd.",BBG000DCXNK9,BBG000DCXPW1,Common Stock
SZSE::002157,002157,SZSE,SZSE,XSHE,Jiangxi Zhengbang Technology Co Ltd,"Jiangxi Zhengbang Technology Co., Ltd.",BBG000RMVVS8,BBG000RMVWG9,Common Stock
SZSE::002158,002158,SZSE,SZSE,XSHE,Shanghai Hanbell Precise Machinery Co Ltd,"Shanghai Hanbell Precise Machinery Co., Ltd.",BBG000DGM406,BBG000DGM4Q8,Common Stock
SZSE::002159,002159,SZSE,SZSE,XSHE,Wuhan Sante Cableway Group Co Ltd,"Wuhan Sante Cableways Group Co., Ltd.",BBG000RMKPH5,BBG000RMKPV9,Common Stock
SZSE::002160,002160,SZSE,SZSE,XSHE,Jiangsu Alcha Aluminium Co Ltd,"Jiangsu Alcha Aluminum Group Co., Ltd.",BBG000R75ZY4,BBG000R760P0,Common Stock
SZSE::002161,002161,SZSE,SZSE,XSHE,Invengo Information Technology Co Ltd,"Invengo Information Technology Co., Ltd.",BBG000R6XQY5,BBG000R6XR64,Common Stock
SZSE::002162,002162,SZSE,SZSE,XSHE,Everjoy Health Group Co Ltd,"Shanghai Everjoy Health Group Co., Ltd.",BBG000R63T27,BBG000R63TD5,Common Stock
SZSE::002163,002163,SZSE,SZSE,XSHE,Hainan Development Holdings Nanhai Co Ltd,"Hainan Development Holdings Co., Ltd.",BBG000R6N457,BBG000R6N4H4,Common Stock
SZSE::002164,002164,SZSE,SZSE,XSHE,Ningbo Donly Co Ltd,"Ningbo Donly Co., Ltd.",BBG000R6N215,BBG000R6N3M0,Common Stock
SZSE::002165,002165,SZSE,SZSE,XSHE,Nanjing Hongbaoli Corp Ltd,Hongbaoli Group Corp Ltd.,BBG000BL7Q50,BBG000BL7QN0,Common Stock
SZSE::002166,002166,SZSE,SZSE,XSHE,Guilin Layn Natural Ingredients Corp,"Guilin Layn Natural Ingredients Co., Ltd.",BBG000KW64Z3,BBG000KW77X7,Common Stock
SZSE::002167,002167,SZSE,SZSE,XSHE,Guangdong Orient Zirconic Ind Sci & Tech Co Ltd,"Guangdong Orient Zirconic Ind Sci & Tec Co., Ltd.",BBG000R639W8,BBG000R63BD4,Common Stock
SZSE::002168,002168,SZSE,SZSE,XSHE,Shenzhen Hifuture Electric,"Chongqing Hifuture Information Industry Co., Ltd.",BBG000DGRCN8,BBG000DGSFJ5,Common Stock
SZSE::002169,002169,SZSE,SZSE,XSHE,Guangzhou Zhiguang Electric Co Ltd,"Guangzhou Zhiguang Electric Co., Ltd.",BBG000R6MYJ7,BBG000R6MZX8,Common Stock
SZSE::002171,002171,SZSE,SZSE,XSHE,Anhui Jingcheng Copper Share Co Ltd,"Anhui Truchum Advanced Materials Co., Ltd.",BBG000Q86HM5,BBG000Q86LK8,Common Stock
SZSE::002172,002172,SZSE,SZSE,XSHE,Jiangsu Aoyang Technology Ltd,"Jiangsu Aoyang Health Industry Co., Ltd.",BBG000C1ZVT5,BBG000C1ZWP7,Common Stock
SZSE::002173,002173,SZSE,SZSE,XSHE,Innovative Medical Management Co Ltd,"Innovative Medical Management Co., Ltd.",BBG000SQ3RP1,BBG000SQ3SZ8,Common Stock
SZSE::002174,002174,SZSE,SZSE,XSHE,YOUZU Interactive Co Ltd,"Youzu Interactive Co., Ltd.",BBG000PJKJ15,BBG000PJKJM2,Common Stock
SZSE::002175,002175,SZSE,SZSE,XSHE,Oriental Times Media Corp,"Guangxi Oriental Intelligence Co., Ltd.",BBG000R4SC77,BBG000R4SCT3,Common Stock
SZSE::002176,002176,SZSE,SZSE,XSHE,Jiangxi Special Electric Motor Co Ltd,"Jiangxi Special Electric Co., Ltd.",BBG000TDGZ59,BBG000TDH073,Common Stock
SZSE::002177,002177,SZSE,SZSE,XSHE,Guangzhou KingTeller Technology Co Ltd,"Guangzhou Kingteller Technology Co., Ltd.",BBG000TDTCD7,BBG000TDTCQ3,Common Stock
SZSE::002178,002178,SZSE,SZSE,XSHE,Shanghai Yanhua Smartech Group,"Shanghai Yanhua Smartech Group Co., Ltd.",BBG000BL1J52,BBG000BL1JJ7,Common Stock
SZSE::002179,002179,SZSE,SZSE,XSHE,AVIC Jonhon Optronic Technology Co Ltd,"Jonhon Optronic Technology Co., Ltd.",BBG000TDTB58,BBG000TDTBH5,Common Stock
SZSE::002180,002180,SZSE,SZSE,XSHE,Ninestar Corp,Ninestar Corporation,BBG000TDTFH6,BBG000TDTGB0,Common Stock
