status,mapped_exchange,fd_exchange,fd_symbol,fd_name,fd_isin,fd_sector,official_ticker,official_name,official_isin,official_source_key,evidence
same_ticker_name,SET,SET,UAC.BK,UAC Global Public Company Limited,,Materials,UAC,UAC GLOBAL PUBLIC COMPANY LIMITED,,set_listed_companies,official active reference: ticker + name
same_ticker_name,SET,SET,UEC.BK,Unimit Engineering Public Company Limited,,Industrials,UEC,UNIMIT ENGINEERING PUBLIC COMPANY LIMITED,,set_listed_companies,official active reference: ticker + name
same_ticker_name,SET,SET,UMI.BK,The Union Mosaic Industry Public Company Limited,,Industrials,UMI,THE UNION MOSAIC INDUSTRY PUBLIC COMPANY LIMITED,,set_listed_companies,official active reference: ticker + name
same_ticker_name,SET,SET,UMS.BK,Unique Mining Services Public Company Limited,,Materials,UMS,UNIQUE MINING SERVICES PUBLIC COMPANY LIMITED,,set_listed_companies,official active reference: ticker + name
same_ticker_name,SET,SET,UP.BK,Union Plastic Public Company Limited,,Consumer Discretionary,UP,UNION PLASTIC PUBLIC COMPANY LIMITED,,set_listed_companies,official active reference: ticker + name
same_ticker_name,SET,SET,WHA.BK,WHA Corporation Public Company Limited,,Real Estate,WHA,WHA CORPORATION PUBLIC COMPANY LIMITED,,set_listed_companies,official active reference: ticker + name
same_ticker_name,SET,SET,WP.BK,WP Energy Public Company Limited,,Utilities,WP,WP ENERGY PUBLIC COMPANY LIMITED,,set_listed_companies,official active reference: ticker + name
same_ticker_name,SET,SET,ZEN.BK,ZEN Corporation Group Public Company Limited,,Consumer Discretionary,ZEN,ZEN CORPORATION GROUP PUBLIC COMPANY LIMITED,,set_listed_companies,official active reference: ticker + name
same_ticker_name,SGX,SES,ADN.SI,First Sponsor Group Limited,,Real Estate,ADN,First Sponsor,KYG3488W1078,sgx_securities_prices,official active reference: ticker + name
same_ticker_name,SGX,SES,AOF.SI,Amplefield Limited,,Real Estate,AOF,Amplefield Ltd,SG1AG0000003,sgx_securities_prices,official active reference: ticker + name
same_ticker_name,SGX,SES,AWC.SI,Brook Crompton Holdings Ltd.,,Industrials,AWC,Brook Crompton,SG1AI8000001,sgx_securities_prices,official active reference: ticker + name
same_ticker_name,SGX,SES,AWI.SI,Thakral Corporation Ltd,,Consumer Discretionary,AWI,Thakral,SG1AJ2000005,sgx_securities_prices,official active reference: ticker + name
same_ticker_name,SGX,SES,AWK.SI,Fuxing China Group Limited,,Consumer Discretionary,AWK,Fuxing China,BMG3705H2069,sgx_securities_prices,official active reference: ticker + name
same_ticker_name,SGX,SES,AWM.SI,Shanghai Turbo Enterprises Ltd,,Industrials,AWM,Shanghai Turbo,KYG8064W1160,sgx_securities_prices,official active reference: ticker + name
same_ticker_name,SGX,SES,BBP.SI,Hor Kew Corporation Limited,,Industrials,BBP,Hor Kew,SG1BE0000006,sgx_securities_prices,official active reference: ticker + name
same_ticker_name,SGX,SES,BCV.SI,Qian Hu Corporation Limited,,Consumer Staples,BCV,Qian Hu,SG1BE8000008,sgx_securities_prices,official active reference: ticker + name
same_ticker_name,SGX,SES,BEC.SI,BRC Asia Limited,,Materials,BEC,BRC Asia,SG1BG3000008,sgx_securities_prices,official active reference: ticker + name
same_ticker_name,SGX,SES,BEW.SI,JB Foods Limited,,Consumer Staples,BEW,JB Foods,SG1BH1000008,sgx_securities_prices,official active reference: ticker + name
same_ticker_name,SGX,SES,BEZ.SI,Beng Kuang Marine Limited,,Industrials,BEZ,Beng Kuang,SG1BH2000007,sgx_securities_prices,official active reference: ticker + name
same_ticker_name,SGX,SES,BHD.SI,China Mining International Limited,,Real Estate,BHD,China Mining,KYG211721207,sgx_securities_prices,official active reference: ticker + name
same_ticker_name,SGX,SES,BIP.SI,Vibrant Group Limited,,Industrials,BIP,Vibrant Group,SG1BJ7000008,sgx_securities_prices,official active reference: ticker + name
same_ticker_name,SGX,SES,BRD.SI,Sapphire Corporation Limited,,Industrials,BRD,Sapphire,SG1CG4000005,sgx_securities_prices,official active reference: ticker + name
same_ticker_name,SGX,SES,BTG.SI,HG Metal Manufacturing Limited,,Materials,BTG,HG Metal,SG1CH7000000,sgx_securities_prices,official active reference: ticker + name
same_ticker_name,SGX,SES,CTO.SI,Hong Lai Huat Group Limited,,Consumer Staples,CTO,Hong Lai Huat,SG1EE1000009,sgx_securities_prices,official active reference: ticker + name
same_ticker_name,SGX,SES,E3B.SI,Wee Hur Holdings Ltd.,,Industrials,E3B,Wee Hur,SG1W55939399,sgx_securities_prices,official active reference: ticker + name
same_ticker_name,SGX,SES,G50.SI,Grand Banks Yachts Limited,,Consumer Discretionary,G50,Grand Banks,SG0504000043,sgx_securities_prices,official active reference: ticker + name
same_ticker_name,SGX,SES,NEX.SI,Reclaims Global Limited,,Industrials,NEX,Reclaims Global,SGXE46584095,sgx_securities_prices,official active reference: ticker + name
same_ticker_name,SGX,SES,WPC.SI,Vallianz Holdings Limited,,Industrials,WPC,Vallianz,SGXE15078822,sgx_securities_prices,official active reference: ticker + name
same_ticker_name,SGX,SES,XVG.SI,Aedge Group Limited,,Industrials,XVG,Aedge Group,SGXE57819042,sgx_securities_prices,official active reference: ticker + name
same_ticker_name,SIX,EBS,STRN.SW,Schlatter Industries AG,,Industrials,STRN,Schlatter Industries AG,CH0002277314,six_equity_issuers,official active reference: ticker + name
same_ticker_name,STO,STO,ATT.ST,Attendo AB (publ),,Health Care,ATT,Attendo,SE0007666110,nasdaq_nordic_stockholm_shares,official active reference: ticker + name
same_ticker_name,STO,STO,BOAT.ST,Nimbus Group AB (Publ),,Consumer Discretionary,BOAT,Nimbus Group,SE0015407390,nasdaq_nordic_stockholm_shares,official active reference: ticker + name
same_ticker_name,STO,STO,GCOR.ST,Gaming Corps AB (publ),,Communication Services,GCOR,Gaming Corps,SE0014694691,nasdaq_nordic_stockholm_shares,official active reference: ticker + name
same_ticker_name,STO,STO,INSP.ST,Insplorion AB (publ),,Information Technology,INSP,Insplorion,SE0006994943,nasdaq_nordic_stockholm_shares,official active reference: ticker + name
same_ticker_name,STO,STO,MCAP.ST,MedCap AB (publ),,Financials,MCAP,MedCap,SE0009160872,nasdaq_nordic_stockholm_shares,official active reference: ticker + name
same_ticker_name,STO,STO,NORDIG.ST,Nord Insuretech Group AB,,Information Technology,NORDIG,Nord Insuretech Group,SE0013486255,ngm_market_data_equities,official active reference: ticker + name
same_ticker_name,STO,STO,PREC.ST,Precise Biometrics AB (publ),,Industrials,PREC,Precise Biometrics,SE0018013849,nasdaq_nordic_stockholm_shares,official active reference: ticker + name
same_ticker_name,STO,STO,SINT.ST,SinterCast AB (publ),,Industrials,SINT,SinterCast,SE0000950982,nasdaq_nordic_stockholm_shares,official active reference: ticker + name
same_ticker_name,STO,STO,TALK.ST,TalkPool AG,,Communication Services,TALK,TalkPool,CH0322161768,nasdaq_nordic_stockholm_shares,official active reference: ticker + name
same_ticker_name,STO,STO,TSEC.ST,Tempest Security AB (publ),,Industrials,TSEC,Tempest Security,SE0010469221,nasdaq_nordic_stockholm_shares,official active reference: ticker + name
same_ticker_name,STO,STO,WAYS.ST,Waystream Holding AB (publ),,Information Technology,WAYS,Waystream Group,SE0007577077,nasdaq_nordic_stockholm_shares,official active reference: ticker + name
same_ticker_name,STO,STO,WPAY.ST,Westpay AB,,Information Technology,WPAY,Westpay,SE0002169292,nasdaq_nordic_stockholm_shares,official active reference: ticker + name
same_ticker_name,TADAWUL,SAU,1810.SR,Seera Holding Group,,Consumer Discretionary,1810,SEERA,SA132GSGS910,tadawul_main_market_watch,official active reference: ticker + name
same_ticker_name,TADAWUL,SAU,2020.SR,SABIC Agri-Nutrients Company,,Materials,2020,SABIC AGRI-NUTRIENTS,SA0007879139,tadawul_main_market_watch,official active reference: ticker + name
same_ticker_name,TADAWUL,SAU,2050.SR,Savola Group Company,,Consumer Staples,2050,SAVOLA GROUP,SA0007879162,tadawul_main_market_watch,official active reference: ticker + name
same_ticker_name,TADAWUL,SAU,2170.SR,Alujain Holding Corporation,,Energy,2170,ALUJAIN,SA0007879345,tadawul_main_market_watch,official active reference: ticker + name
same_ticker_name,TADAWUL,SAU,3002.SR,Najran Cement Company,,Materials,3002,NAJRAN CEMENT,SA132051ET14,tadawul_main_market_watch,official active reference: ticker + name
same_ticker_name,TADAWUL,SAU,3091.SR,Al Jouf Cement Company,,Materials,3091,JOUF CEMENT,SA12JG51G9H8,tadawul_main_market_watch,official active reference: ticker + name
same_ticker_name,TADAWUL,SAU,4180.SR,Fitaihi Holding Group,,Consumer Discretionary,4180,FITAIHI GROUP,SA0007879832,tadawul_main_market_watch,official active reference: ticker + name
same_ticker_name,TADAWUL,SAU,4331.SR,Aljazira Mawten REIT Fund,,Financials,4331,ALJAZIRA REIT,SA148G523LL8,tadawul_main_market_watch,official active reference: ticker + name
same_ticker_name,TADAWUL,SAU,4334.SR,Al Maather Reit Fund,,Real Estate,4334,AL MAATHER REIT,SA14BG523N54,tadawul_main_market_watch,official active reference: ticker + name
same_ticker_name,TADAWUL,SAU,4335.SR,Musharaka REIT Fund,,Real Estate,4335,MUSHARAKA REIT,SA14BG523NL8,tadawul_main_market_watch,official active reference: ticker + name
same_ticker_name,TADAWUL,SAU,4347.SR,Bonyan REIT Fund,,Real Estate,4347,BONYAN REIT,SA14I0523TL9,tadawul_main_market_watch,official active reference: ticker + name
same_ticker_name,TADAWUL,SAU,8020.SR,Malath Cooperative Insurance Company,,Financials,8020,MALATH INSURANCE,SA000A0MJ2J4,tadawul_main_market_watch,official active reference: ticker + name
same_ticker_name,TASE,TLV,ALMA.TA,Almogim Holdings Ltd.,,Industrials,ALMA,ALMOGIM,IL0011368292,tase_securities_marketdata,official active reference: ticker + name
same_ticker_name,TASE,TLV,ANGL.TA,Salomon A. Angel Ltd.,,Consumer Staples,ANGL,ANGEL SALOMON,IL0001800189,tase_securities_marketdata,official active reference: ticker + name
same_ticker_name,TASE,TLV,AVIA.TA,Aviation Links Ltd,,Consumer Discretionary,AVIA,AVIATION LINKS,IL0004130139,tase_securities_marketdata,official active reference: ticker + name
same_ticker_name,TASE,TLV,BIOV.TA,Bio-View Ltd,,Health Care,BIOV,BIO VIEW,IL0010960495,tase_securities_marketdata,official active reference: ticker + name
same_ticker_name,TASE,TLV,DLTI.TA,Delta Israel Brands Ltd,,Consumer Discretionary,DLTI,DELTA BRANDS,IL0011736993,tase_securities_marketdata,official active reference: ticker + name
same_ticker_name,TASE,TLV,EQTL.TA,Equital Ltd.,,Industrials,EQTL,EQUITAL,IL0007550176,tase_securities_marketdata,official active reference: ticker + name
same_ticker_name,TASE,TLV,GSFI.TA,Gan Shmuel Foods Ltd.,,Consumer Staples,GSFI,GAN SHMUEL,IL0005320101,tase_securities_marketdata,official active reference: ticker + name
same_ticker_name,TASE,TLV,MNRV.TA,Minrav Group Ltd,,Industrials,MNRV,MINRAV GROUP,IL0012384272,tase_securities_marketdata,official active reference: ticker + name
same_ticker_name,TASE,TLV,NTGR.TA,Netanel Group Ltd,,Real Estate,NTGR,NETANEL GROUP,IL0004210162,tase_securities_marketdata,official active reference: ticker + name
same_ticker_name,TASE,TLV,OPAL.TA,Opal Balance Investments Ltd,,Financials,OPAL,OPAL BALANCE,IL0010949860,tase_securities_marketdata,official active reference: ticker + name
same_ticker_name,TASE,TLV,PHOE.TA,The Phoenix Holdings Ltd.,,Financials,PHOE,PHOENIX,IL0007670123,tase_securities_marketdata,official active reference: ticker + name
same_ticker_name,TASE,TLV,PNRG.TA,Phinergy Ltd.,,Utilities,PNRG,PHINERGY,IL0011723603,tase_securities_marketdata,official active reference: ticker + name
same_ticker_name,TASE,TLV,PRIM.TA,Prime Energy P.E. Ltd,,Utilities,PRIM,PRIME ENERGY,IL0011744575,tase_securities_marketdata,official active reference: ticker + name
same_ticker_name,TASE,TLV,PRTC.TA,Priortech Ltd,,Information Technology,PRTC,PRIORTECH,IL0003280133,tase_securities_marketdata,official active reference: ticker + name
same_ticker_name,TASE,TLV,RANI.TA,Rani Zim Shopping Centers Ltd,,Real Estate,RANI,RANI ZIM,IL0011436198,tase_securities_marketdata,official active reference: ticker + name
same_ticker_name,TASE,TLV,SEMG.TA,Seach Medical Group Ltd,,Industrials,SEMG,SEACH MEDICAL,IL0002490113,tase_securities_marketdata,official active reference: ticker + name
same_ticker_name,TASE,TLV,SHOM.TA,E.N. Shoham Business Ltd,,Industrials,SHOM,SHOHAM BUSINESS,IL0010820079,tase_securities_marketdata,official active reference: ticker + name
same_ticker_name,TASE,TLV,SONO.TA,Sonovia Ltd.,,Materials,SONO,SONOVIA,IL0011705394,tase_securities_marketdata,official active reference: ticker + name
same_ticker_name,TASE,TLV,STRS.TA,Strauss Group Ltd.,,Consumer Staples,STRS,STRAUSS GROUP,IL0007460160,tase_securities_marketdata,official active reference: ticker + name
same_ticker_name,TASE,TLV,TTAM.TA,Tiv Taam Holdings 1 Ltd.,,Consumer Staples,TTAM,TIV TAAM,IL0001030100,tase_securities_marketdata,official active reference: ticker + name
same_ticker_name,TASE,TLV,VISN.TA,Vision Sigma Ltd.,,Industrials,VISN,VISION SIGMA,IL0003500175,tase_securities_marketdata,official active reference: ticker + name
same_ticker_name,TSE,JPX,1445.T,"Hikari Holdings Co.,Ltd.",,Industrials,1445,"Hikari Holdings Co.,Ltd.",,jpx_listed_issues,official active reference: ticker + name
same_ticker_name,TSE,JPX,1514.T,"Sumiseki Holdings,Inc.",,Materials,1514,"Sumiseki Holdings,Inc.",,jpx_listed_issues,official active reference: ticker + name
same_ticker_name,TSE,JPX,1720.T,"Tokyu Construction Co., Ltd.",,Industrials,1720,"TOKYU CONSTRUCTION CO., LTD.",,jpx_listed_issues,official active reference: ticker + name
same_ticker_name,TSE,JPX,1721.T,COMSYS Holdings Corporation,,Industrials,1721,COMSYS Holdings Corporation,,jpx_listed_issues,official active reference: ticker + name
same_ticker_name,TSE,JPX,1773.T,YTL Corporation Berhad,,Consumer Discretionary,1773,YTL Corporation Berhad,,jpx_listed_issues,official active reference: ticker + name
same_ticker_name,TSE,JPX,2317.T,Systena Corporation,,Information Technology,2317,Systena Corporation,,jpx_listed_issues,official active reference: ticker + name
same_ticker_name,TSE,JPX,2484.T,"Demae-Can Co.,Ltd",,Consumer Discretionary,2484,"DEMAE-CAN CO.,LTD",,jpx_listed_issues,official active reference: ticker + name
same_ticker_name,TSE,JPX,2705.T,"OOTOYA Holdings Co., Ltd.",,Consumer Discretionary,2705,"OOTOYA Holdings Co.,Ltd.",,jpx_listed_issues,official active reference: ticker + name
same_ticker_name,TSE,JPX,3036.T,ALCONIX Corporation,,Materials,3036,ALCONIX CORPORATION,,jpx_listed_issues,official active reference: ticker + name
same_ticker_name,TSE,JPX,3048.T,Bic Camera Inc.,JP3800390001,Consumer Discretionary,3048,BIC CAMERA INC.,,jpx_listed_issues,official active reference: ticker + name
same_ticker_name,TSE,JPX,3234.T,Mori Hills REIT Investment Corporation,,Real Estate,3234,MORI HILLS REIT INVESTMENT CORPORATION,,jpx_listed_issues,official active reference: ticker + name
same_ticker_name,TSE,JPX,3266.T,Fund Creation Group Company Limited,,Financials,3266,"Fund Creation Group Co.,Ltd.",,jpx_listed_issues,official active reference: ticker + name
same_ticker_name,TSE,JPX,3321.T,"Mitachi Co., Ltd.",,Information Technology,3321,"MITACHI CO.,LTD.",,jpx_listed_issues,official active reference: ticker + name
same_ticker_name,TSE,JPX,3466.T,LaSalle LOGIPORT REIT,,Real Estate,3466,LaSalle LOGIPORT REIT,,jpx_listed_issues,official active reference: ticker + name
same_ticker_name,TSE,JPX,3476.T,MIRAI Corporation,,Real Estate,3476,MIRAI Corporation,,jpx_listed_issues,official active reference: ticker + name
same_ticker_name,TSE,JPX,3543.T,"KOMEDA Holdings Co., Ltd.",,Consumer Discretionary,3543,"KOMEDA Holdings Co.,Ltd.",,jpx_listed_issues,official active reference: ticker + name
same_ticker_name,TSE,JPX,3591.T,Wacoal Holdings Corp.,,Consumer Discretionary,3591,WACOAL HOLDINGS CORP.,,jpx_listed_issues,official active reference: ticker + name
same_ticker_name,TSE,JPX,6875.T,MegaChips Corporation,,Information Technology,6875,MegaChips Corporation,,jpx_listed_issues,official active reference: ticker + name
same_ticker_name,TSE,JPX,7157.T,Lifenet Insurance Company,,Financials,7157,LIFENET INSURANCE COMPANY,,jpx_listed_issues,official active reference: ticker + name
same_ticker_name,TSE,JPX,7170.T,"Chuou International Group Co., Ltd.",,Financials,7170,"CHUOU INTERNATIONAL GROUP CO.,LTD.",,jpx_listed_issues,official active reference: ticker + name
same_ticker_name,TSE,JPX,8303.T,"Shinsei Bank, Limited",,Financials,8303,"SBI Shinsei Bank,Limited",,jpx_listed_issues,official active reference: ticker + name
same_ticker_name,TSE,JPX,8929.T,"Aoyama Zaisan Networks Company,Limited",,Financials,8929,"Aoyama Zaisan Networks Company,Limited",,jpx_listed_issues,official active reference: ticker + name
same_ticker_name,TSX,TOR,APS.TO,Aptose Biosciences Inc.,,Health Care,APS,Aptose Biosciences Inc.,,tmx_interlisted_companies,official active reference: ticker + name
same_ticker_name,TSX,TOR,BNK.TO,Big Banc Split Corp.,,Financials,BNK,Big Banc Split Corp.,,tmx_listed_issuers,official active reference: ticker + name
same_ticker_name,TSX,TOR,PRM.TO,Big Pharma Split Corp.,,Financials,PRM,Big Pharma Split Corp.,,tmx_listed_issuers,official active reference: ticker + name
same_ticker_name,TSX,TOR,SBC.TO,Brompton Split Banc Corp.,,Financials,SBC,Brompton Split Banc Corp.,,tmx_listed_issuers,official active reference: ticker + name
same_ticker_name,TSX,TOR,WELL.TO,WELL Health Technologies Corp.,,Health Care,WELL,WELL Health Technologies Corp.,,tmx_listed_issuers,official active reference: ticker + name
same_ticker_name,TSXV,VAN,ACS.V,Archon Minerals Limited,,Materials,ACS,Archon Minerals Limited,,tmx_listed_issuers,official active reference: ticker + name
same_ticker_name,TSXV,VAN,ALM.V,Alliance Mining Corp.,,Materials,ALM,Alliance Mining Corp.,,tmx_listed_issuers,official active reference: ticker + name
same_ticker_name,TSXV,VAN,APL.V,Appulse Corporation,,Industrials,APL,Appulse Corporation,,tmx_listed_issuers,official active reference: ticker + name
same_ticker_name,TSXV,VAN,AST.V,Astron Connect Inc.,,Consumer Staples,AST,Astron Connect Inc.,,tmx_listed_issuers,official active reference: ticker + name
same_ticker_name,TSXV,VAN,AVX.V,Altair Resources Inc.,,Materials,AVX,Altair Resources Inc.,,tmx_listed_issuers,official active reference: ticker + name
same_ticker_name,TSXV,VAN,BST.V,Bessor Minerals Inc.,,Materials,BST,Bessor Minerals Inc.,,tmx_listed_issuers,official active reference: ticker + name
same_ticker_name,TSXV,VAN,CAG.V,Composite Alliance Group Inc.,,Industrials,CAG,Composite Alliance Group Inc.,,tmx_listed_issuers,official active reference: ticker + name
same_ticker_name,TSXV,VAN,CMU.V,Comet Industries Ltd.,,Materials,CMU,Comet Industries Ltd.,,tmx_listed_issuers,official active reference: ticker + name
same_ticker_name,TSXV,VAN,ELM.V,Element Lifestyle Retirement Inc.,,Health Care,ELM,Element Lifestyle Retirement Inc.,,tmx_listed_issuers,official active reference: ticker + name
same_ticker_name,TSXV,VAN,FA.V,Fountain Asset Corp.,,Financials,FA,Fountain Asset Corp.,,tmx_listed_issuers,official active reference: ticker + name
same_ticker_name,TSXV,VAN,GLDN.V,Golden Ridge Resources Ltd.,,Materials,GLDN,Golden Ridge Resources Ltd.,,tmx_listed_issuers,official active reference: ticker + name
same_ticker_name,TSXV,VAN,GRF.V,Green Rise Foods Inc.,,Consumer Staples,GRF,Green Rise Foods Inc.,,tmx_listed_issuers,official active reference: ticker + name
same_ticker_name,TSXV,VAN,IEI.V,Imperial Equities Inc.,,Real Estate,IEI,Imperial Equities Inc.,,tmx_listed_issuers,official active reference: ticker + name
same_ticker_name,TSXV,VAN,ION.V,Ion Energy Ltd.,CA4620481099,Materials,ION,Lithium Ion Energy Ltd.,,tmx_listed_issuers,official active reference: ticker + name
same_ticker_name,TSXV,VAN,IOT.V,Innovotech Inc.,,Health Care,IOT,Innovotech Inc.,,tmx_listed_issuers,official active reference: ticker + name
same_ticker_name,TSXV,VAN,JTC.V,JEMTEC Inc.,,Information Technology,JTC,Jemtec Inc.,,tmx_listed_issuers,official active reference: ticker + name
same_ticker_name,TSXV,VAN,MAP.V,Maple Peak Investments Inc.,,Consumer Discretionary,MAP,Maple Peak Investments Inc.,,tmx_listed_issuers,official active reference: ticker + name
same_ticker_name,TSXV,VAN,MBO.V,Mobio Technologies Inc.,,Information Technology,MBO,Mobio Technologies Inc.,,tmx_listed_issuers,official active reference: ticker + name
same_ticker_name,TSXV,VAN,MINE.V,Inomin Mines Inc.,CA45782J1075,Materials,MINE,Inomin Mines Inc.,,tmx_listed_issuers,official active reference: ticker + name
same_ticker_name,TSXV,VAN,NPTH.V,NeuPath Health Inc.,,Health Care,NPTH,NeuPath Health Inc.,,tmx_listed_issuers,official active reference: ticker + name
same_ticker_name,TSXV,VAN,NXG.V,NexgenRx Inc.,,Health Care,NXG,NexgenRX Inc.,,tmx_listed_issuers,official active reference: ticker + name
same_ticker_name,TSXV,VAN,PTC.V,Petrox Resources Corp.,,Energy,PTC,Petrox Resources Corp.,,tmx_listed_issuers,official active reference: ticker + name
same_ticker_name,TSXV,VAN,RGI.V,Reco International Group Inc.,,Industrials,RGI,Reco International Group Inc.,,tmx_listed_issuers,official active reference: ticker + name
same_ticker_name,TSXV,VAN,RUM.V,Rocky Mountain Liquor Inc.,,Consumer Discretionary,RUM,Rocky Mountain Liquor Inc.,,tmx_listed_issuers,official active reference: ticker + name
same_ticker_name,TSXV,VAN,SGE.V,Strategem Capital Corporation,,Financials,SGE,Strategem Capital Corporation,,tmx_listed_issuers,official active reference: ticker + name
same_ticker_name,TSXV,VAN,STE.V,Starr Peak Mining Ltd.,,Materials,STE,Starr Peak Mining Ltd.,,tmx_listed_issuers,official active reference: ticker + name
same_ticker_name,TSXV,VAN,TRS.V,Tres-Or Resources Ltd.,,Materials,TRS,Tres-Or Resources Ltd.,,tmx_listed_issuers,official active reference: ticker + name
same_ticker_name,TSXV,VAN,TTS.V,Tintina Mines Limited,,Materials,TTS,Tintina Mines Ltd.,,tmx_listed_issuers,official active reference: ticker + name
same_ticker_name,TSXV,VAN,WINS.V,Winshear Gold Corp.,,Materials,WINS,Winshear Gold Corp.,,tmx_listed_issuers,official active reference: ticker + name
same_ticker_name,TSXV,VAN,WMK.V,Whitemud Resources Inc.,,Materials,WMK,Whitemud Resources Inc.,,tmx_listed_issuers,official active reference: ticker + name
same_ticker_name,XETRA,FRA,1MU.F,Murphy USA Inc.,,Consumer Discretionary,1MU,"MURPHY USA INC.    DL-,01",US6267551025,deutsche_boerse_xetra_all_tradable_equities,official active reference: ticker + name
same_ticker_name,XETRA,GER,F03.DE,"FORTIVE CORP.  DL-,01",,Industrials,F03,"FORTIVE CORP.      DL-,01",US34959J1088,deutsche_boerse_xetra_all_tradable_equities,official active reference: ticker + name
same_ticker_name,XETRA,FRA,F1EF.F,FIDELITY NATL FINL. FNF,,Financials,F1EF,FIDELITY NATL FINL. FNF,US31620R3030,deutsche_boerse_xetra_all_tradable_equities,official active reference: ticker + name
same_ticker_name,XETRA,GER,KTF.DE,MONDELEZ INTL INC. A,,Consumer Staples,KTF,MONDELEZ INTL INC. A,US6092071058,deutsche_boerse_xetra_all_tradable_equities,official active reference: ticker + name
same_ticker_name,XETRA,GER,LXI.DE,"LENNOX INTL INC.  DL-,01",,Industrials,LXI,"LENNOX INTL INC.   DL-,01",US5261071071,deutsche_boerse_xetra_all_tradable_equities,official active reference: ticker + name
same_ticker_name,XETRA,FRA,M4M1.F,"MILLICOM INTL CELL. DL1,5",,Communication Services,M4M1,"MILLICOM INTL CELL. DL1,5",LU0038705702,deutsche_boerse_xetra_all_tradable_equities,official active reference: ticker + name
same_ticker_name,XETRA,FRA,ML2.F,Ming Le Sports AG,,Consumer Discretionary,ML2,MING LE SPORTS AG,DE000A2LQ728,deutsche_boerse_listed_companies,official active reference: ticker + name
same_ticker_name,XETRA,FRA,PIT.F,Pittler Maschinenfabrik AG,,Industrials,PIT,PITTLER MASCHINENFABRIK AG,DE0006925001,deutsche_boerse_listed_companies,official active reference: ticker + name
same_ticker_name,XETRA,FRA,PKB.F,Park & Bellheimer AG,CA70470T1003,Consumer Staples,PKB,PARK U.BELLHEIMER AG O.N.,DE0006902000,deutsche_boerse_listed_companies,official active reference: ticker + name
same_ticker_name,XETRA,FRA,RKB.F,Webac Holding AG,,Industrials,RKB,WEBAC HOLDING AG,DE0008103102,deutsche_boerse_listed_companies,official active reference: ticker + name
same_ticker_name,XETRA,FRA,SGU.F,Sino-German United AG,,Financials,SGU,SINO-GERMAN UNITED AG O.N.,DE000SGU8886,deutsche_boerse_listed_companies,official active reference: ticker + name
same_ticker_name,XETRA,FRA,VS3.F,"VSE CORP.  DL-,05",,Industrials,VS3,"VSE CORP.          DL-,05",US9182841000,deutsche_boerse_xetra_all_tradable_equities,official active reference: ticker + name
same_name,ASX,ASX,AST.AX,AusNet Services Ltd,,Utilities,ANV,AUSNET SERVICES HOLDINGS PTY LTD,,asx_listed_companies,official active reference: name
same_name,ASX,ASX,CGA.AX,Associate Global Partners Limited,,Financials,APL,ASSOCIATE GLOBAL PARTNERS LIMITED,,asx_listed_companies,official active reference: name
same_name,ASX,ASX,AQR.AX,APN Convenience Retail REIT,,Real Estate,DXC,DEXUS CONVENIENCE RETAIL REIT,,asx_listed_companies,official active reference: name
same_name,ASX,ASX,PDZ.AX,GreenX Metals Limited,,Materials,GRX,GREENX METALS LIMITED,,asx_listed_companies,official active reference: name
same_name,ASX,ASX,GMA.AX,Helia Group Limited,,Financials,HLI,HELIA GROUP LIMITED,,asx_listed_companies,official active reference: name
same_name,ASX,ASX,CNL.AX,PhosCo Ltd,,Materials,PHO,PHOSCO LTD,,asx_listed_companies,official active reference: name
same_name,BSE_IN,BSE,ANDHRACEMT.BO,Andhra Cements Limited,,Materials,ACL,Andhra Cements Ltd,INE666E01020,bse_india_scrips,official active reference: name
same_name,BSE_IN,BSE,ARTEMISELC.BO,ARTEMIS ELECTRICALS LIMITED,,Industrials,AEPL,Artemis Electricals and Projects Ltd,INE757T01025,bse_india_scrips,official active reference: name
same_name,BSE_IN,BSE,CHEMBOND.BO,Chembond Chemicals Limited,,Materials,CHEMBONDCH,Chembond Chemicals Ltd,INE0TGX01019,bse_india_scrips,official active reference: name
same_name,BSE_IN,BSE,CAREERP.BO,Career Point Limited,,Consumer Discretionary,CPEDU,Career Point Edutech Ltd,INE0P6P01016,bse_india_scrips,official active reference: name
same_name,BSE_IN,BSE,BGJL.BO,Bhakti Gems and Jewellery Limited,,Consumer Discretionary,GKL,Guru Krupa Gems and Jewellery Ltd,INE986W01016,bse_india_scrips,official active reference: name
same_name,BSE_IN,BSE,NARBADA.BO,Narbada Gems and Jewellery Limited,,Consumer Discretionary,GKL,Guru Krupa Gems and Jewellery Ltd,INE986W01016,bse_india_scrips,official active reference: name
same_name,BSE_IN,BSE,JAYSHREETEA.BO,Jay Shree Tea & Industries Limited,,Consumer Staples,JAYSREETEA,Jay Shree Tea & Industries Ltd,INE364A01020,bse_india_scrips,official active reference: name
same_name,BSE_IN,BSE,MINFY.BO,Mahaveer Infoway Limited,,Information Technology,MAHAVEER,Mahaveer Infoway Ltd,INE019D01016,bse_india_scrips,official active reference: name
same_name,BSE_IN,BSE,MODERN.BO,Modern India Limited,,Real Estate,MODTHREAD,Modern Thread India Ltd,INE794W01014,bse_india_scrips,official active reference: name
same_name,BSE_IN,BSE,NATPEROX.BO,National Peroxide Limited,,Materials,NPL,National Peroxide Ltd,INE0PO601011,bse_india_scrips,official active reference: name
