financialdata_symbol,base_ticker,suffix,mapped_exchange,registrant_name,source_confidence,review_needed,observed_at
6951.T,6951,.T,TSE,JEOL Ltd.,secondary_review,true,2026-04-17T07:41:14Z
6952.T,6952,.T,TSE,"Casio Computer Co., Ltd.",secondary_review,true,2026-04-17T07:41:14Z
6954.T,6954,.T,TSE,FANUC Corporation,secondary_review,true,2026-04-17T07:41:14Z
6963.T,6963,.T,TSE,"Rohm Co., Ltd.",secondary_review,true,2026-04-17T07:41:14Z
6965.T,6965,.T,TSE,Hamamatsu Photonics K.K.,secondary_review,true,2026-04-17T07:41:14Z
6966.T,6966,.T,TSE,"Mitsui High-tec, Inc.",secondary_review,true,2026-04-17T07:41:14Z
6971.T,6971,.T,TSE,Kyocera Corporation,secondary_review,true,2026-04-17T07:41:14Z
6976.T,6976,.T,TSE,"Taiyo Yuden Co., Ltd.",secondary_review,true,2026-04-17T07:41:14Z
6981.T,6981,.T,TSE,"Murata Manufacturing Company, Ltd.",secondary_review,true,2026-04-17T07:41:14Z
6986.T,6986,.T,TSE,Futaba Corporation,secondary_review,true,2026-04-17T07:41:14Z
6988.T,6988,.T,TSE,Nitto Denko Corporation,secondary_review,true,2026-04-17T07:41:14Z
6996.T,6996,.T,TSE,Nichicon Corporation,secondary_review,true,2026-04-17T07:41:14Z
6997.T,6997,.T,TSE,Nippon Chemi-Con Corporation,secondary_review,true,2026-04-17T07:41:14Z
7003.T,7003,.T,TSE,Mitsui E&S,secondary_review,true,2026-04-17T07:41:14Z
7004.T,7004,.T,TSE,Kanadevia Corporation,secondary_review,true,2026-04-17T07:41:14Z
7011.T,7011,.T,TSE,"Mitsubishi Heavy Industries, Ltd.",secondary_review,true,2026-04-17T07:41:14Z
7012.T,7012,.T,TSE,Kawasaki Heavy Industries,secondary_review,true,2026-04-17T07:41:14Z
7013.T,7013,.T,TSE,IHI Corporation,secondary_review,true,2026-04-17T07:41:14Z
7022.T,7022,.T,TSE,Sanoyas Holdings Corporation,secondary_review,true,2026-04-17T07:41:14Z
7102.T,7102,.T,TSE,"Nippon Sharyo, Ltd.",secondary_review,true,2026-04-17T07:41:14Z
7122.T,7122,.T,TSE,"Kinki Sharyo Co., Ltd.",secondary_review,true,2026-04-17T07:41:14Z
7201.T,7201,.T,TSE,"Nissan Motor Co., Ltd.",secondary_review,true,2026-04-17T07:41:14Z
7202.T,7202,.T,TSE,Isuzu Motors Limited,secondary_review,true,2026-04-17T07:41:14Z
7203.T,7203,.T,TSE,Toyota Motor Corporation,secondary_review,true,2026-04-17T07:41:14Z
7205.T,7205,.T,TSE,"Hino Motors, Ltd",secondary_review,true,2026-04-17T07:41:14Z
7211.T,7211,.T,TSE,Mitsubishi Motors Corporation,secondary_review,true,2026-04-17T07:41:14Z
7219.T,7219,.T,TSE,HKS Co. Ltd.,secondary_review,true,2026-04-17T07:41:14Z
7222.T,7222,.T,TSE,"Nissan Shatai Co., Ltd.",secondary_review,true,2026-04-17T07:41:14Z
7224.T,7224,.T,TSE,"ShinMaywa Industries, Ltd.",secondary_review,true,2026-04-17T07:41:14Z
7231.T,7231,.T,TSE,"Topy Industries, Ltd.",secondary_review,true,2026-04-17T07:41:14Z
7238.T,7238,.T,TSE,"Akebono Brake Industry Co., Ltd.",secondary_review,true,2026-04-17T07:41:14Z
7240.T,7240,.T,TSE,NOK Corporation,secondary_review,true,2026-04-17T07:41:14Z
7242.T,7242,.T,TSE,KYB Corporation,secondary_review,true,2026-04-17T07:41:14Z
7247.T,7247,.T,TSE,Mikuni Corporation,secondary_review,true,2026-04-17T07:41:14Z
7259.T,7259,.T,TSE,Aisin Corporation,secondary_review,true,2026-04-17T07:41:14Z
7261.T,7261,.T,TSE,Mazda Motor Corporation,secondary_review,true,2026-04-17T07:41:14Z
7267.T,7267,.T,TSE,"Honda Motor Co., Ltd.",secondary_review,true,2026-04-17T07:41:14Z
7269.T,7269,.T,TSE,Suzuki Motor Corporation,secondary_review,true,2026-04-17T07:41:14Z
7270.T,7270,.T,TSE,Subaru Corporation,secondary_review,true,2026-04-17T07:41:14Z
7272.T,7272,.T,TSE,"Yamaha Motor Co., Ltd.",secondary_review,true,2026-04-17T07:41:14Z
7279.T,7279,.T,TSE,HI-LEX CORPORATION,secondary_review,true,2026-04-17T07:41:14Z
7280.T,7280,.T,TSE,MITSUBA Corporation,secondary_review,true,2026-04-17T07:41:14Z
7309.T,7309,.T,TSE,"Shimano, Inc.",secondary_review,true,2026-04-17T07:41:14Z
7419.T,7419,.T,TSE,Nojima Corporation,secondary_review,true,2026-04-17T07:41:14Z
7421.T,7421,.T,TSE,"Kappa Create Co., Ltd.",secondary_review,true,2026-04-17T07:41:14Z
7453.T,7453,.T,TSE,"Ryohin Keikaku Co., Ltd.",secondary_review,true,2026-04-17T07:41:14Z
7550.T,7550,.T,TSE,"Zensho Holdings Co., Ltd.",secondary_review,true,2026-04-17T07:41:14Z
7581.T,7581,.T,TSE,"Saizeriya Co., Ltd.",secondary_review,true,2026-04-17T07:41:14Z
7630.T,7630,.T,TSE,"Ichibanya Co., Ltd.",secondary_review,true,2026-04-17T07:41:14Z
7701.T,7701,.T,TSE,Shimadzu Corporation,secondary_review,true,2026-04-17T07:41:14Z
7731.T,7731,.T,TSE,Nikon Corporation,secondary_review,true,2026-04-17T07:41:14Z
7732.T,7732,.T,TSE,Topcon Corporation,secondary_review,true,2026-04-17T07:41:14Z
7733.T,7733,.T,TSE,Olympus Corporation,secondary_review,true,2026-04-17T07:41:14Z
7735.T,7735,.T,TSE,"SCREEN Holdings Co., Ltd.",secondary_review,true,2026-04-17T07:41:14Z
7740.T,7740,.T,TSE,"Tamron Co., Ltd.",secondary_review,true,2026-04-17T07:41:14Z
7741.T,7741,.T,TSE,Hoya Corporation,secondary_review,true,2026-04-17T07:41:14Z
7744.T,7744,.T,TSE,"Noritsu Koki Co., Ltd.",secondary_review,true,2026-04-17T07:41:14Z
7751.T,7751,.T,TSE,Canon Inc.,secondary_review,true,2026-04-17T07:41:14Z
7752.T,7752,.T,TSE,"Ricoh Company, Ltd.",secondary_review,true,2026-04-17T07:41:14Z
7762.T,7762,.T,TSE,"Citizen Watch Co., Ltd.",secondary_review,true,2026-04-17T07:41:14Z
7803.T,7803,.T,TSE,Bushiroad Inc.,secondary_review,true,2026-04-17T07:41:14Z
7832.T,7832,.T,TSE,Bandai Namco Holdings Inc.,secondary_review,true,2026-04-17T07:41:14Z
7839.T,7839,.T,TSE,"Shoei Co., Ltd.",secondary_review,true,2026-04-17T07:41:14Z
7844.T,7844,.T,TSE,Marvelous Inc.,secondary_review,true,2026-04-17T07:41:14Z
7846.T,7846,.T,TSE,Pilot Corporation,secondary_review,true,2026-04-17T07:41:14Z
7860.T,7860,.T,TSE,Avex Inc.,secondary_review,true,2026-04-17T07:41:14Z
7867.T,7867,.T,TSE,"Tomy Company, Ltd.",secondary_review,true,2026-04-17T07:41:14Z
7906.T,7906,.T,TSE,"Yonex Co., Ltd.",secondary_review,true,2026-04-17T07:41:14Z
7911.T,7911,.T,TSE,Toppan Holdings Inc.,secondary_review,true,2026-04-17T07:41:14Z
7912.T,7912,.T,TSE,"Dai Nippon Printing Co., Ltd",secondary_review,true,2026-04-17T07:41:14Z
7936.T,7936,.T,TSE,ASICS Corporation,secondary_review,true,2026-04-17T07:41:14Z
7944.T,7944,.T,TSE,Roland Corporation,secondary_review,true,2026-04-17T07:41:14Z
7951.T,7951,.T,TSE,Yamaha Corporation,secondary_review,true,2026-04-17T07:41:14Z
7952.T,7952,.T,TSE,"Kawai Musical Instruments Manufacturing Co., Ltd.",secondary_review,true,2026-04-17T07:41:14Z
7965.T,7965,.T,TSE,Zojirushi Corporation,secondary_review,true,2026-04-17T07:41:14Z
7974.T,7974,.T,TSE,"Nintendo Co., Ltd.",secondary_review,true,2026-04-17T07:41:14Z
7976.T,7976,.T,TSE,Uniball,secondary_review,true,2026-04-17T07:41:14Z
7990.T,7990,.T,TSE,"Globeride, Inc.",secondary_review,true,2026-04-17T07:41:14Z
8001.T,8001,.T,TSE,Itochu Corporation,secondary_review,true,2026-04-17T07:41:14Z
8002.T,8002,.T,TSE,Marubeni Corporation,secondary_review,true,2026-04-17T07:41:14Z
8015.T,8015,.T,TSE,Toyota Tsusho Corporation,secondary_review,true,2026-04-17T07:41:14Z
8022.T,8022,.T,TSE,Mizuno Corporation,secondary_review,true,2026-04-17T07:41:14Z
8031.T,8031,.T,TSE,"Mitsui & Co., Ltd.",secondary_review,true,2026-04-17T07:41:14Z
8032.T,8032,.T,TSE,Japan Pulp and Paper Company Limited,secondary_review,true,2026-04-17T07:41:14Z
8035.T,8035,.T,TSE,Tokyo Electron Limited,secondary_review,true,2026-04-17T07:41:14Z
8050.T,8050,.T,TSE,Seiko Group Corporation,secondary_review,true,2026-04-17T07:41:14Z
8053.T,8053,.T,TSE,Sumitomo Corporation,secondary_review,true,2026-04-17T07:41:14Z
8058.T,8058,.T,TSE,Mitsubishi Corporation,secondary_review,true,2026-04-17T07:41:14Z
8086.T,8086,.T,TSE,Nipro Corporation,secondary_review,true,2026-04-17T07:41:14Z
8113.T,8113,.T,TSE,Unicharm Corporation,secondary_review,true,2026-04-17T07:41:14Z
8136.T,8136,.T,TSE,"Sanrio Company, Ltd",secondary_review,true,2026-04-17T07:41:14Z
8153.T,8153,.T,TSE,"MOS Food Services, Inc.",secondary_review,true,2026-04-17T07:41:14Z
8233.T,8233,.T,TSE,"Takashimaya Company, Limited",secondary_review,true,2026-04-17T07:41:14Z
8242.T,8242,.T,TSE,H,secondary_review,true,2026-04-17T07:41:14Z
8244.T,8244,.T,TSE,"Kintetsu Department Store Co., Ltd.",secondary_review,true,2026-04-17T07:41:14Z
8252.T,8252,.T,TSE,Marui,secondary_review,true,2026-04-17T07:41:14Z
8253.T,8253,.T,TSE,"Credit Saison Co., Ltd.",secondary_review,true,2026-04-17T07:41:14Z
8267.T,8267,.T,TSE,"Aeon Co., Ltd.",secondary_review,true,2026-04-17T07:41:14Z
8303.T,8303,.T,TSE,"SBI Shinsei Bank, Limited",secondary_review,true,2026-04-17T07:41:14Z
8304.T,8304,.T,TSE,"Aozora Bank, Ltd.",secondary_review,true,2026-04-17T07:41:14Z
8306.T,8306,.T,TSE,"Mitsubishi UFJ Financial Group, Inc.",secondary_review,true,2026-04-17T07:41:14Z
8308.T,8308,.T,TSE,"Resona Holdings, Inc.",secondary_review,true,2026-04-17T07:41:14Z
8309.T,8309,.T,TSE,"Sumitomo Mitsui Trust Group, Inc.",secondary_review,true,2026-04-17T07:41:14Z
8332.T,8332,.T,TSE,"The Bank of Yokohama, Ltd.",secondary_review,true,2026-04-17T07:41:14Z
8343.T,8343,.T,TSE,"The Akita Bank, Ltd.",secondary_review,true,2026-04-17T07:41:14Z
8344.T,8344,.T,TSE,"The Yamagata Bank, Ltd",secondary_review,true,2026-04-17T07:41:14Z
8354.T,8354,.T,TSE,"Fukuoka Financial Group, Inc.",secondary_review,true,2026-04-17T07:41:14Z
8411.T,8411,.T,TSE,"Mizuho Financial Group, Inc.",secondary_review,true,2026-04-17T07:41:14Z
8473.T,8473,.T,TSE,SBI Holdings,secondary_review,true,2026-04-17T07:41:14Z
8515.T,8515,.T,TSE,AIFUL Corporation,secondary_review,true,2026-04-17T07:41:14Z
8572.T,8572,.T,TSE,"ACOM Co., Ltd.",secondary_review,true,2026-04-17T07:41:14Z
8591.T,8591,.T,TSE,ORIX Corporation,secondary_review,true,2026-04-17T07:41:14Z
8595.T,8595,.T,TSE,"JAFCO Group Co., Ltd",secondary_review,true,2026-04-17T07:41:14Z
8601.T,8601,.T,TSE,Daiwa Securities Group Inc.,secondary_review,true,2026-04-17T07:41:14Z
8604.T,8604,.T,TSE,"Nomura Holdings, Inc.",secondary_review,true,2026-04-17T07:41:14Z
8616.T,8616,.T,TSE,"Tokai Tokyo Financial Holdings, Inc.",secondary_review,true,2026-04-17T07:41:14Z
8628.T,8628,.T,TSE,"Matsui Securities Co., Ltd",secondary_review,true,2026-04-17T07:41:14Z
8630.T,8630,.T,TSE,"SOMPO Holdings, Inc.",secondary_review,true,2026-04-17T07:41:14Z
8697.T,8697,.T,TSE,"Japan Exchange Group, Inc.",secondary_review,true,2026-04-17T07:41:14Z
8698.T,8698,.T,TSE,"Monex Group, Inc.",secondary_review,true,2026-04-17T07:41:14Z
8725.T,8725,.T,TSE,"Mitsui Sumitomo Insurance Group Holdings, Inc.",secondary_review,true,2026-04-17T07:41:14Z
8729.T,8729,.T,TSE,Sony Financial Group Inc.,secondary_review,true,2026-04-17T07:41:14Z
8750.T,8750,.T,TSE,"Dai-ichi Life Holdings, Inc.",secondary_review,true,2026-04-17T07:41:14Z
8766.T,8766,.T,TSE,"Tokio Marine Holdings, Inc.",secondary_review,true,2026-04-17T07:41:14Z
8801.T,8801,.T,TSE,Mitsui Fudosan Co. Ltd.,secondary_review,true,2026-04-17T07:41:14Z
8802.T,8802,.T,TSE,"Mitsubishi Estate Company, Limited",secondary_review,true,2026-04-17T07:41:14Z
8803.T,8803,.T,TSE,"Heiwa Real Estate Company, Ltd.",secondary_review,true,2026-04-17T07:41:14Z
8830.T,8830,.T,TSE,"Sumitomo Realty & Development Co., Ltd.",secondary_review,true,2026-04-17T07:41:14Z
9001.T,9001,.T,TSE,"Tobu Railway Co., Ltd.",secondary_review,true,2026-04-17T07:41:14Z
9006.T,9006,.T,TSE,Keikyu Corporation,secondary_review,true,2026-04-17T07:41:14Z
9007.T,9007,.T,TSE,Odakyu Group,secondary_review,true,2026-04-17T07:41:14Z
9008.T,9008,.T,TSE,Keio Corporation,secondary_review,true,2026-04-17T07:41:14Z
9009.T,9009,.T,TSE,"Keisei Electric Railway Company, Ltd.",secondary_review,true,2026-04-17T07:41:14Z
9020.T,9020,.T,TSE,East Japan Railway Company,secondary_review,true,2026-04-17T07:41:14Z
9021.T,9021,.T,TSE,West Japan Railway Company,secondary_review,true,2026-04-17T07:41:14Z
9022.T,9022,.T,TSE,Central Japan Railway Company,secondary_review,true,2026-04-17T07:41:14Z
9024.T,9024,.T,TSE,Seibu Holdings Inc.,secondary_review,true,2026-04-17T07:41:14Z
9031.T,9031,.T,TSE,"Nishi-Nippon Railroad Co., Ltd.",secondary_review,true,2026-04-17T07:41:14Z
9033.T,9033,.T,TSE,"Hiroshima Electric Railway Co., Ltd.",secondary_review,true,2026-04-17T07:41:14Z
9041.T,9041,.T,TSE,"Kintetsu Group Holdings Co., Ltd.",secondary_review,true,2026-04-17T07:41:14Z
9042.T,9042,.T,TSE,"Hankyu Hanshin Holdings, Inc.",secondary_review,true,2026-04-17T07:41:14Z
9044.T,9044,.T,TSE,"Nankai Co., Ltd.",secondary_review,true,2026-04-17T07:41:14Z
9048.T,9048,.T,TSE,"Nagoya Railroad Co., Ltd.",secondary_review,true,2026-04-17T07:41:14Z
9049.T,9049,.T,TSE,"Keifuku Electric Railroad Co., Ltd.",secondary_review,true,2026-04-17T07:41:14Z
9064.T,9064,.T,TSE,"Yamato Holdings Co., Ltd.",secondary_review,true,2026-04-17T07:41:14Z
9075.T,9075,.T,TSE,"Fukuyama Transporting Co., Ltd.",secondary_review,true,2026-04-17T07:41:14Z
9101.T,9101,.T,TSE,Nippon Yusen Kabushiki Kaisha,secondary_review,true,2026-04-17T07:41:14Z
9104.T,9104,.T,TSE,"Mitsui O.S.K. Lines, Ltd.",secondary_review,true,2026-04-17T07:41:14Z
9107.T,9107,.T,TSE,"Kawasaki Kisen Kaisha, Ltd.",secondary_review,true,2026-04-17T07:41:14Z
9143.T,9143,.T,TSE,"SG HOLDINGS CO., LTD.",secondary_review,true,2026-04-17T07:41:14Z
9201.T,9201,.T,TSE,"Japan Airlines Co., Ltd.",secondary_review,true,2026-04-17T07:41:14Z
9202.T,9202,.T,TSE,"All Nippon Airways Co., Ltd.",secondary_review,true,2026-04-17T07:41:14Z
9206.T,9206,.T,TSE,StarFlyer,secondary_review,true,2026-04-17T07:41:14Z
9348.T,9348,.T,TSE,ispace Inc.,secondary_review,true,2026-04-17T07:41:14Z
9399.T,9399,.T,TSE,Beat Holdings,secondary_review,true,2026-04-17T07:41:14Z
9401.T,9401,.T,TSE,"TBS Holdings, Inc.",secondary_review,true,2026-04-17T07:41:14Z
9404.T,9404,.T,TSE,"Nippon Television Holdings, Inc.",secondary_review,true,2026-04-17T07:41:14Z
9408.T,9408,.T,TSE,BSN Media Holdings Inc.,secondary_review,true,2026-04-17T07:41:14Z
9409.T,9409,.T,TSE,TV Asahi Holdings Corporation,secondary_review,true,2026-04-17T07:41:14Z
9413.T,9413,.T,TSE,TV Tokyo Holdings Corporation,secondary_review,true,2026-04-17T07:41:14Z
9432.T,9432,.T,TSE,"NTT, Inc.",secondary_review,true,2026-04-17T07:41:14Z
9433.T,9433,.T,TSE,KDDI Corporation,secondary_review,true,2026-04-17T07:41:14Z
9468.T,9468,.T,TSE,Kadokawa Corporation,secondary_review,true,2026-04-17T07:41:14Z
9470.T,9470,.T,TSE,"Gakken Holdings Co., Ltd.",secondary_review,true,2026-04-17T07:41:14Z
9474.T,9474,.T,TSE,"Zenrin Co., Ltd.",secondary_review,true,2026-04-17T07:41:14Z
9501.T,9501,.T,TSE,"Tokyo Electric Power Company Holdings, Incorporated",secondary_review,true,2026-04-17T07:41:14Z
9503.T,9503,.T,TSE,"The Kansai Electric Power Company, Incorporated",secondary_review,true,2026-04-17T07:41:14Z
9506.T,9506,.T,TSE,"Tohoku Electric Power Co., Inc.",secondary_review,true,2026-04-17T07:41:14Z
9508.T,9508,.T,TSE,"Kyushu Electric Power Co., Inc.",secondary_review,true,2026-04-17T07:41:14Z
9509.T,9509,.T,TSE,"Hokkaido Electric Power Co., Inc.",secondary_review,true,2026-04-17T07:41:14Z
9531.T,9531,.T,TSE,"Tokyo Gas Co., Ltd.",secondary_review,true,2026-04-17T07:41:14Z
9533.T,9533,.T,TSE,"Toho Gas Co., Ltd.",secondary_review,true,2026-04-17T07:41:14Z
9536.T,9536,.T,TSE,"Saibu Gas Co., Ltd.",secondary_review,true,2026-04-17T07:41:14Z
9601.T,9601,.T,TSE,"Shochiku Co., Ltd.",secondary_review,true,2026-04-17T07:41:14Z
9602.T,9602,.T,TSE,"Toho Co., Ltd.",secondary_review,true,2026-04-17T07:41:14Z
9603.T,9603,.T,TSE,"H.I.S. Co., Ltd.",secondary_review,true,2026-04-17T07:41:14Z
9605.T,9605,.T,TSE,"Toei Company, Ltd.",secondary_review,true,2026-04-17T07:41:14Z
9613.T,9613,.T,TSE,NTT DATA Group Corporation,secondary_review,true,2026-04-17T07:41:14Z
9684.T,9684,.T,TSE,"Square Enix Holdings Co., Ltd.",secondary_review,true,2026-04-17T07:41:14Z
9697.T,9697,.T,TSE,"Capcom Co., Ltd.",secondary_review,true,2026-04-17T07:41:14Z
9735.T,9735,.T,TSE,"Secom Co., Ltd.",secondary_review,true,2026-04-17T07:41:14Z
9766.T,9766,.T,TSE,Konami Group Corporation,secondary_review,true,2026-04-17T07:41:14Z
9828.T,9828,.T,TSE,"Genki Sushi Co., Ltd.",secondary_review,true,2026-04-17T07:41:14Z
9831.T,9831,.T,TSE,"Yamada-Denki Co., Ltd.",secondary_review,true,2026-04-17T07:41:14Z
9832.T,9832,.T,TSE,"Autobacs Seven Co., Ltd.",secondary_review,true,2026-04-17T07:41:14Z
9861.T,9861,.T,TSE,"Yoshinoya Holdings Co., Ltd.",secondary_review,true,2026-04-17T07:41:14Z
9887.T,9887,.T,TSE,"Matsuya Foods Holdings Co., Ltd.",secondary_review,true,2026-04-17T07:41:14Z
9946.T,9946,.T,TSE,"Ministop Co., Ltd.",secondary_review,true,2026-04-17T07:41:14Z
9983.T,9983,.T,TSE,"Fast Retailing Co., Ltd.",secondary_review,true,2026-04-17T07:41:14Z
9984.T,9984,.T,TSE,SoftBank Group Corp.,secondary_review,true,2026-04-17T07:41:14Z
AAUC.TO,AAUC,.TO,TSX,Allied Gold Corp,secondary_review,true,2026-04-17T07:41:14Z
AAV.TO,AAV,.TO,TSX,Advantage Energy Ltd.,secondary_review,true,2026-04-17T07:41:14Z
ABX.TO,ABX,.TO,TSX,Barrick Mining Corporation,secondary_review,true,2026-04-17T07:41:14Z
AC.TO,AC,.TO,TSX,Air Canada,secondary_review,true,2026-04-17T07:41:14Z
ACB.TO,ACB,.TO,TSX,"Aurora Cannabis, Inc.",secondary_review,true,2026-04-17T07:41:14Z
ACO-X.TO,ACO-X,.TO,TSX,ATCO Ltd.,secondary_review,true,2026-04-17T07:41:14Z
ACQ.TO,ACQ,.TO,TSX,AutoCanada Inc.,secondary_review,true,2026-04-17T07:41:14Z
AEM.TO,AEM,.TO,TSX,Agnico Eagle Mines Limited,secondary_review,true,2026-04-17T07:41:14Z
AG.TO,AG,.TO,TSX,First Majestic Silver Corp.,secondary_review,true,2026-04-17T07:41:14Z
AGI.TO,AGI,.TO,TSX,Alamos Gold Inc.,secondary_review,true,2026-04-17T07:41:14Z
AIF.TO,AIF,.TO,TSX,Altus Group Limited,secondary_review,true,2026-04-17T07:41:14Z
AII.TO,AII,.TO,TSX,Almonty Industries Inc.,secondary_review,true,2026-04-17T07:41:14Z
AIM.TO,AIM,.TO,TSX,Aimia Inc.,secondary_review,true,2026-04-17T07:41:14Z
ALA.TO,ALA,.TO,TSX,AltaGas Ltd.,secondary_review,true,2026-04-17T07:41:14Z
ALC.TO,ALC,.TO,TSX,Algoma Central Corporation,secondary_review,true,2026-04-17T07:41:14Z
AQN.TO,AQN,.TO,TSX,Algonquin Power and Utilities Corp.,secondary_review,true,2026-04-17T07:41:14Z
ARE.TO,ARE,.TO,TSX,Aecon Group Inc.,secondary_review,true,2026-04-17T07:41:14Z
ARX.TO,ARX,.TO,TSX,ARC Resources Ltd.,secondary_review,true,2026-04-17T07:41:14Z
ASTL.TO,ASTL,.TO,TSX,Algoma Steel Inc.,secondary_review,true,2026-04-17T07:41:14Z
ATCU.TO,ATCU,.TO,TSX,Alta Copper Corp.,secondary_review,true,2026-04-17T07:41:14Z
ATD.TO,ATD,.TO,TSX,Alimentation Couche-Tard Inc.,secondary_review,true,2026-04-17T07:41:14Z
ATH.TO,ATH,.TO,TSX,Athabasca Oil Corporation,secondary_review,true,2026-04-17T07:41:14Z
ATRL.TO,ATRL,.TO,TSX,AtkinsRéalis Group Inc.,secondary_review,true,2026-04-17T07:41:14Z
ATS.TO,ATS,.TO,TSX,ATS Corporation,secondary_review,true,2026-04-17T07:41:14Z
ATZ.TO,ATZ,.TO,TSX,Aritzia LP,secondary_review,true,2026-04-17T07:41:14Z
AVL.TO,AVL,.TO,TSX,Avalon Advanced Materials Inc,secondary_review,true,2026-04-17T07:41:14Z
AW.TO,AW,.TO,TSX,A&W Food Services of Canada Inc.,secondary_review,true,2026-04-17T07:41:14Z
BAMI.TO,BAMI,.TO,TSX,Blue Ant Media Corporation,secondary_review,true,2026-04-17T07:41:14Z
BB.TO,BB,.TO,TSX,BlackBerry Limited,secondary_review,true,2026-04-17T07:41:14Z
BBD-A.TO,BBD-A,.TO,TSX,Bombardier Inc.,secondary_review,true,2026-04-17T07:41:14Z
BBU-UN.TO,BBU-UN,.TO,TSX,Brookfield Business Partners L.P.,secondary_review,true,2026-04-17T07:41:14Z
BCE.TO,BCE,.TO,TSX,BCE Inc.,secondary_review,true,2026-04-17T07:41:14Z
BDGI.TO,BDGI,.TO,TSX,Badger Daylighting Ltd.,secondary_review,true,2026-04-17T07:41:14Z
BEI-UN.TO,BEI-UN,.TO,TSX,Boardwalk Real Estate Investment Trust,secondary_review,true,2026-04-17T07:41:14Z
BEPC.TO,BEPC,.TO,TSX,Brookfield Renewable Partners L.P.,secondary_review,true,2026-04-17T07:41:14Z
BHC.TO,BHC,.TO,TSX,Bausch Health Companies Inc.,secondary_review,true,2026-04-17T07:41:14Z
BIP-UN.TO,BIP-UN,.TO,TSX,Brookfield Infrastructure Partners L.P.,secondary_review,true,2026-04-17T07:41:14Z
BLCO.TO,BLCO,.TO,TSX,Bausch + Lomb Corporation,secondary_review,true,2026-04-17T07:41:14Z
BLDP.TO,BLDP,.TO,TSX,Ballard Power Systems Inc.,secondary_review,true,2026-04-17T07:41:14Z
BMO.TO,BMO,.TO,TSX,Bank of Montreal,secondary_review,true,2026-04-17T07:41:14Z
BN.TO,BN,.TO,TSX,Brookfield Corporation,secondary_review,true,2026-04-17T07:41:14Z
BNS.TO,BNS,.TO,TSX,Bank of Nova Scotia,secondary_review,true,2026-04-17T07:41:14Z
BOS.TO,BOS,.TO,TSX,AirBoss of America Corporation,secondary_review,true,2026-04-17T07:41:14Z
BPF-UN.TO,BPF-UN,.TO,TSX,Boston Pizza,secondary_review,true,2026-04-17T07:41:14Z
BR.TO,BR,.TO,TSX,Big Rock Brewery Inc.,secondary_review,true,2026-04-17T07:41:14Z
BTE.TO,BTE,.TO,TSX,Baytex Energy Corp.,secondary_review,true,2026-04-17T07:41:14Z
BTO.TO,BTO,.TO,TSX,B2Gold Corporation,secondary_review,true,2026-04-17T07:41:14Z
CAE.TO,CAE,.TO,TSX,CAE Inc.,secondary_review,true,2026-04-17T07:41:14Z
CAR-UN.TO,CAR-UN,.TO,TSX,Canadian Apartment Properties REIT,secondary_review,true,2026-04-17T07:41:14Z
CAS.TO,CAS,.TO,TSX,Cascades Inc.,secondary_review,true,2026-04-17T07:41:14Z
CCL-B.TO,CCL-B,.TO,TSX,CCL Industries Inc.,secondary_review,true,2026-04-17T07:41:14Z
CCO.TO,CCO,.TO,TSX,Cameco Corporation,secondary_review,true,2026-04-17T07:41:14Z
CEY.TO,CEY,.TO,TSX,Centamin plc,secondary_review,true,2026-04-17T07:41:14Z
CF.TO,CF,.TO,TSX,Canaccord Genuity Group Inc.,secondary_review,true,2026-04-17T07:41:14Z
CFP.TO,CFP,.TO,TSX,Canfor Corporation,secondary_review,true,2026-04-17T07:41:14Z
CFW.TO,CFW,.TO,TSX,Calfrac Well Services Ltd.,secondary_review,true,2026-04-17T07:41:14Z
CG.TO,CG,.TO,TSX,Centerra Gold Inc.,secondary_review,true,2026-04-17T07:41:14Z
CGG.TO,CGG,.TO,TSX,China Gold International Resources Corp. Ltd.,secondary_review,true,2026-04-17T07:41:14Z
CGO.TO,CGO,.TO,TSX,Cogeco Inc.,secondary_review,true,2026-04-17T07:41:14Z
CGX.TO,CGX,.TO,TSX,Cineplex Inc.,secondary_review,true,2026-04-17T07:41:14Z
CGY.TO,CGY,.TO,TSX,Calian Group Ltd.,secondary_review,true,2026-04-17T07:41:14Z
CHP-UN.TO,CHP-UN,.TO,TSX,Choice Properties Real Estate Investment Trust,secondary_review,true,2026-04-17T07:41:14Z
CHR.TO,CHR,.TO,TSX,Chorus Aviation Inc.,secondary_review,true,2026-04-17T07:41:14Z
CIGI.TO,CIGI,.TO,TSX,Colliers International Group Inc.,secondary_review,true,2026-04-17T07:41:14Z
CJR-B.TO,CJR-B,.TO,TSX,Corus Entertainment Inc.,secondary_review,true,2026-04-17T07:41:14Z
CJT.TO,CJT,.TO,TSX,Cargojet,secondary_review,true,2026-04-17T07:41:14Z
CLS.TO,CLS,.TO,TSX,Celestica Inc.,secondary_review,true,2026-04-17T07:41:14Z
CM.TO,CM,.TO,TSX,Canadian Imperial Bank of Commerce,secondary_review,true,2026-04-17T07:41:14Z
CMG.TO,CMG,.TO,TSX,Computer Modelling Group Ltd.,secondary_review,true,2026-04-17T07:41:14Z
CNQ.TO,CNQ,.TO,TSX,Canadian Natural Resources Limited,secondary_review,true,2026-04-17T07:41:14Z
CNR.TO,CNR,.TO,TSX,Canadian National Railway Company,secondary_review,true,2026-04-17T07:41:14Z
CP.TO,CP,.TO,TSX,Canadian Pacific Kansas City,secondary_review,true,2026-04-17T07:41:14Z
